index,x-value,pointwise error (4 s.f.),MAE (yes/no)
143,-0.9805334366,15.22,no
144,-0.9807564902,15.44,no
145,-0.9809769881,15.66,no
146,-0.9811949594,15.88,no
147,-0.9814104332,16.1,no
148,-0.981623438,16.32,no
149,-0.9818340021,16.55,no
150,-0.9820421535,16.78,no
151,-0.9822479199,17.02,no
152,-0.9824513285,17.25,no
153,-0.9826524064,17.49,no
154,-0.9828511803,17.74,no
155,-0.9830476766,17.98,no
156,-0.9832419214,18.23,no
157,-0.9834339404,18.48,no
158,-0.9836237593,18.73,no
159,-0.9838114031,18.99,no
160,-0.9839968969,19.25,no
161,-0.9841802652,19.51,no
162,-0.9843615324,19.78,no
163,-0.9845407226,20.05,no
164,-0.9847178596,20.32,no
165,-0.984892967,20.6,no
166,-0.9850660678,20.88,no
167,-0.9852371853,21.16,no
168,-0.985406342,21.44,no
169,-0.9855735605,21.73,no
170,-0.9857388629,22.03,no
171,-0.9859022713,22.32,no
172,-0.9860638073,22.62,no
173,-0.9862234923,22.92,no
174,-0.9863813476,23.23,no
175,-0.9865373942,23.54,no
176,-0.9866916528,23.85,no
177,-0.9868441438,24.17,no
178,-0.9869948875,24.49,no
179,-0.9871439039,24.82,no
180,-0.9872912129,25.15,no
181,-0.987436834,25.48,no
182,-0.9875807865,25.82,no
183,-0.9877230895,26.16,no
184,-0.987863762,26.5,no
185,-0.9880028226,26.85,no
186,-0.9881402899,27.2,no
187,-0.988276182,27.56,no
188,-0.988410517,27.92,no
189,-0.9885433127,28.29,no
190,-0.9886745868,28.66,no
191,-0.9888043568,29.03,no
192,-0.9889326398,29.41,no
193,-0.9890594529,29.79,no
194,-0.989184813,30.18,no
195,-0.9893087366,30.57,no
196,-0.9894312403,30.97,no
197,-0.9895523403,31.37,no
198,-0.9896720527,31.78,no
199,-0.9897903934,32.19,no
200,-0.9899073781,32.6,no
201,-0.9900230224,33.02,no
202,-0.9901373415,33.45,no
203,-0.9902503508,33.88,no
204,-0.9903620652,34.31,no
205,-0.9904724995,34.75,no
206,-0.9905816685,35.2,no
207,-0.9906895865,35.65,no
208,-0.990796268,36.11,no
209,-0.9909017271,36.57,no
210,-0.9910059778,37.03,no
211,-0.991109034,37.51,no
212,-0.9912109093,37.98,no
213,-0.9913116174,38.47,no
214,-0.9914111714,38.96,no
215,-0.9915095848,39.45,no
216,-0.9916068705,39.95,no
217,-0.9917030415,40.46,no
218,-0.9917981105,40.97,no
219,-0.9918920902,41.49,no
220,-0.991984993,42.01,no
221,-0.9920768314,42.54,no
222,-0.9921676174,43.08,no
223,-0.9922573632,43.62,no
224,-0.9923460806,44.17,no
225,-0.9924337815,44.72,no
226,-0.9925204775,45.29,no
227,-0.9926061801,45.85,no
228,-0.9926909007,46.43,no
229,-0.9927746505,47.01,no
230,-0.9928574407,47.6,no
231,-0.9929392823,48.2,no
232,-0.9930201861,48.8,no
233,-0.9931001629,49.41,no
234,-0.9931792233,50.02,no
235,-0.9932573778,50.65,no
236,-0.9933346367,51.28,no
237,-0.9934110104,51.92,no
238,-0.9934865091,52.56,no
239,-0.9935611426,53.22,no
240,-0.9936349209,53.88,no
241,-0.9937078539,54.54,no
242,-0.9937799512,55.22,no
243,-0.9938512223,55.91,no
244,-0.9939216769,56.6,no
245,-0.9939913241,57.3,no
246,-0.9940601733,58.01,no
247,-0.9941282336,58.72,no
248,-0.9941955141,59.45,no
249,-0.9942620236,60.18,no
250,-0.994327771,60.92,no
251,-0.9943927651,61.67,no
252,-0.9944570145,62.43,no
253,-0.9945205277,63.2,no
254,-0.9945833131,63.98,no
255,-0.9946453791,64.76,no
256,-0.9947067339,65.56,no
257,-0.9947673858,66.36,no
258,-0.9948273426,67.18,no
259,-0.9948866125,68,no
260,-0.9949452032,68.83,no
261,-0.9950031225,69.67,no
262,-0.9950603783,70.53,no
263,-0.9951169779,71.39,no
264,-0.995172929,72.26,no
265,-0.9952282391,73.14,no
266,-0.9952829153,74.04,no
267,-0.9953369651,74.94,no
268,-0.9953903955,75.85,no
269,-0.9954432137,76.78,no
270,-0.9954954267,77.71,no
271,-0.9955470415,78.66,no
272,-0.9955980648,79.61,no
273,-0.9956485035,80.58,no
274,-0.9956983642,81.56,no
275,-0.9957476537,82.55,no
276,-0.9957963783,83.55,no
277,-0.9958445447,84.57,no
278,-0.9958921591,85.59,no
279,-0.995939228,86.63,no
280,-0.9959857575,87.68,no
281,-0.9960317539,88.74,no
282,-0.9960772232,89.81,no
283,-0.9961221716,90.9,no
284,-0.9961666049,92,no
285,-0.9962105291,93.11,no
286,-0.99625395,94.23,no
287,-0.9962968733,95.37,no
288,-0.9963393049,96.52,no
289,-0.9963812502,97.69,no
290,-0.9964227149,98.86,no
291,-0.9964637045,100.1,no
292,-0.9965042244,101.3,no
293,-0.9965442801,102.5,no
294,-0.9965838767,103.7,no
295,-0.9966230197,105,no
296,-0.9966617141,106.2,no
297,-0.9966999652,107.5,no
298,-0.996737778,108.8,no
299,-0.9967751575,110.1,no
300,-0.9968121087,111.4,no
301,-0.9968486365,112.8,no
302,-0.9968847458,114.1,no
303,-0.9969204413,115.5,no
304,-0.9969557278,116.9,no
305,-0.99699061,118.3,no
306,-0.9970250925,119.7,no
307,-0.9970591798,121.1,no
308,-0.9970928766,122.6,no
309,-0.9971261873,124,no
310,-0.9971591163,125.5,no
311,-0.997191668,127,no
312,-0.9972238467,128.5,no
313,-0.9972556567,130.1,no
314,-0.9972871022,131.6,no
315,-0.9973181874,133.2,no
316,-0.9973489164,134.8,no
317,-0.9973792933,136.4,no
318,-0.9974093221,138,no
319,-0.9974390069,139.7,no
320,-0.9974683515,141.3,no
321,-0.9974973599,143,no
322,-0.9975260359,144.7,no
323,-0.9975543833,146.4,no
324,-0.9975824059,148.2,no
325,-0.9976101074,149.9,no
326,-0.9976374915,151.7,no
327,-0.9976645619,153.5,no
328,-0.997691322,155.3,no
329,-0.9977177755,157.2,no
330,-0.9977439259,159.1,no
331,-0.9977697767,160.9,no
332,-0.9977953313,162.9,no
333,-0.997820593,164.8,no
334,-0.9978455653,166.8,no
335,-0.9978702515,168.7,no
336,-0.9978946548,170.7,no
337,-0.9979187784,172.8,no
338,-0.9979426257,174.8,no
339,-0.9979661997,176.9,no
340,-0.9979895036,179,no
341,-0.9980125405,181.1,no
342,-0.9980353134,183.2,no
343,-0.9980578253,185.4,no
344,-0.9980800793,187.6,no
345,-0.9981020784,189.8,no
346,-0.9981238253,192.1,no
347,-0.9981453231,194.3,no
348,-0.9981665745,196.6,no
349,-0.9981875825,199,no
350,-0.9982083497,201.3,no
351,-0.9982288789,203.7,no
352,-0.998249173,206.1,no
353,-0.9982692345,208.5,no
354,-0.9982890661,211,no
355,-0.9983086705,213.5,no
356,-0.9983280502,216,no
357,-0.9983472079,218.6,no
358,-0.9983661461,221.1,no
359,-0.9983848673,223.8,no
360,-0.998403374,226.4,no
361,-0.9984216686,229.1,no
362,-0.9984397536,231.8,no
363,-0.9984576314,234.5,no
364,-0.9984753043,237.3,no
365,-0.9984927747,240.1,no
366,-0.9985100449,242.9,no
367,-0.9985271173,245.8,no
368,-0.998543994,248.6,no
369,-0.9985606774,251.6,no
370,-0.9985771695,254.5,no
371,-0.9985934728,257.5,no
372,-0.9986095892,260.6,no
373,-0.9986255209,263.6,no
374,-0.9986412701,266.7,no
375,-0.9986568388,269.9,no
376,-0.9986722292,273,no
377,-0.9986874432,276.3,no
378,-0.9987024828,279.5,no
379,-0.9987173502,282.8,no
380,-0.9987320472,286.1,no
381,-0.9987465757,289.5,no
382,-0.9987609378,292.9,no
383,-0.9987751354,296.3,no
384,-0.9987891702,299.8,no
385,-0.9988030443,303.3,no
386,-0.9988167594,306.9,no
387,-0.9988303173,310.5,no
388,-0.9988437199,314.1,no
389,-0.9988569689,317.8,no
390,-0.9988700661,321.6,no
391,-0.9988830132,325.3,no
392,-0.9988958119,329.1,no
393,-0.9989084641,333,no
394,-0.9989209712,336.9,no
395,-0.998933335,340.9,no
396,-0.9989455572,344.9,no
397,-0.9989576393,348.9,no
398,-0.998969583,353,no
399,-0.9989813898,357.1,no
400,-0.9989930614,361.3,no
401,-0.9990045992,365.6,no
402,-0.9990160048,369.8,no
403,-0.9990272797,374.2,no
404,-0.9990384254,378.6,no
405,-0.9990494434,383,no
406,-0.9990603352,387.5,no
407,-0.9990711021,392,no
408,-0.9990817457,396.6,no
409,-0.9990922673,401.2,no
410,-0.9991026684,405.9,no
411,-0.9991129503,410.7,no
412,-0.9991231144,415.5,no
413,-0.999133162,420.4,no
414,-0.9991430945,425.3,no
415,-0.9991529132,430.3,no
416,-0.9991626193,435.3,no
417,-0.9991722143,440.4,no
418,-0.9991816993,445.5,no
419,-0.9991910757,450.7,no
420,-0.9992003445,456,no
421,-0.9992095072,461.3,no
422,-0.9992185649,466.7,no
423,-0.9992275189,472.2,no
424,-0.9992363702,477.7,no
425,-0.9992451201,483.3,no
426,-0.9992537697,489,no
427,-0.9992623202,494.7,no
428,-0.9992707728,500.4,no
429,-0.9992791285,506.3,no
430,-0.9992873885,512.2,no
431,-0.9992955538,518.2,no
432,-0.9993036255,524.2,no
433,-0.9993116048,530.4,no
434,-0.9993194926,536.6,no
435,-0.9993272901,542.8,no
436,-0.9993349982,549.2,no
437,-0.999342618,555.6,no
438,-0.9993501505,562.1,no
439,-0.9993575966,568.6,no
440,-0.9993649575,575.3,no
441,-0.999372234,582,no
442,-0.9993794271,588.8,no
443,-0.9993865378,595.6,no
444,-0.9993935671,602.6,no
445,-0.9994005157,609.6,no
446,-0.9994073848,616.7,no
447,-0.9994141752,623.9,no
448,-0.9994208877,631.2,no
449,-0.9994275234,638.6,no
450,-0.999434083,646,no
451,-0.9994405674,653.6,no
452,-0.9994469776,661.2,no
453,-0.9994533143,668.9,no
454,-0.9994595784,676.7,no
455,-0.9994657707,684.6,no
456,-0.999471892,692.6,no
457,-0.9994779432,700.6,no
458,-0.9994839251,708.8,no
459,-0.9994898385,717.1,no
460,-0.9994956841,725.4,no
461,-0.9995014627,733.9,no
462,-0.999507175,742.4,no
463,-0.999512822,751.1,no
464,-0.9995184042,759.8,no
465,-0.9995239225,768.7,no
466,-0.9995293775,777.6,no
467,-0.99953477,786.7,no
468,-0.9995401008,795.9,no
469,-0.9995453705,805.1,no
470,-0.9995505797,814.5,no
471,-0.9995557293,824,no
472,-0.9995608199,833.6,no
473,-0.9995658522,843.3,no
474,-0.9995708268,853.1,no
475,-0.9995757444,863.1,no
476,-0.9995806056,873.1,no
477,-0.9995854112,883.3,no
478,-0.9995901616,893.6,no
479,-0.9995948577,904,no
480,-0.9995994999,914.5,no
481,-0.999604089,925.2,no
482,-0.9996086254,935.9,no
483,-0.9996131099,946.8,no
484,-0.999617543,957.8,no
485,-0.9996219253,969,no
486,-0.9996262574,980.3,no
487,-0.9996305399,991.7,no
488,-0.9996347733,1003,no
489,-0.9996389581,1015,no
490,-0.9996430951,1027,no
491,-0.9996471846,1039,no
492,-0.9996512273,1051,no
493,-0.9996552236,1063,no
494,-0.9996591741,1075,no
495,-0.9996630794,1088,no
496,-0.99966694,1101,no
497,-0.9996707563,1113,no
498,-0.9996745288,1126,no
499,-0.9996782582,1139,no
500,-0.9996819448,1153,no
501,-0.9996855892,1166,no
502,-0.9996891918,1180,no
503,-0.9996927531,1193,no
504,-0.9996962736,1207,no
505,-0.9996997538,1221,no
506,-0.9997031941,1235,no
507,-0.999706595,1250,no
508,-0.999709957,1264,no
509,-0.9997132804,1279,no
510,-0.9997165657,1294,no
511,-0.9997198133,1309,no
512,-0.9997230238,1324,no
513,-0.9997261975,1340,no
514,-0.9997293348,1355,no
515,-0.9997324362,1371,no
516,-0.999735502,1387,no
517,-0.9997385327,1403,no
518,-0.9997415286,1419,no
519,-0.9997444903,1436,no
520,-0.999747418,1452,no
521,-0.9997503122,1469,no
522,-0.9997531732,1486,no
523,-0.9997560014,1504,no
524,-0.9997587972,1521,no
525,-0.999761561,1539,no
526,-0.9997642931,1557,no
527,-0.9997669939,1575,no
528,-0.9997696637,1593,no
529,-0.999772303,1612,no
530,-0.999774912,1630,no
531,-0.9997774911,1649,no
532,-0.9997800407,1668,no
533,-0.9997825611,1688,no
534,-0.9997850525,1707,no
535,-0.9997875155,1727,no
536,-0.9997899502,1747,no
537,-0.999792357,1768,no
538,-0.9997947362,1788,no
539,-0.9997970882,1809,no
540,-0.9997994132,1830,no
541,-0.9998017116,1851,no
542,-0.9998039837,1873,no
543,-0.9998062297,1894,no
544,-0.9998084499,1916,no
545,-0.9998106448,1939,no
546,-0.9998128145,1961,no
547,-0.9998149593,1984,no
548,-0.9998170795,2007,no
549,-0.9998191755,2030,no
550,-0.9998212474,2054,no
551,-0.9998232956,2078,no
552,-0.9998253204,2102,no
553,-0.9998273219,2126,no
554,-0.9998293005,2151,no
555,-0.9998312564,2176,no
556,-0.9998331899,2201,no
557,-0.9998351013,2227,no
558,-0.9998369908,2253,no
559,-0.9998388586,2279,no
560,-0.999840705,2305,no
561,-0.9998425302,2332,no
562,-0.9998443346,2359,no
563,-0.9998461182,2387,no
564,-0.9998478814,2414,no
565,-0.9998496245,2442,no
566,-0.9998513475,2471,no
567,-0.9998530508,2499,no
568,-0.9998547346,2528,no
569,-0.9998563991,2558,no
570,-0.9998580445,2587,no
571,-0.9998596711,2618,no
572,-0.999861279,2648,no
573,-0.9998628685,2679,no
574,-0.9998644398,2710,no
575,-0.9998659931,2741,no
576,-0.9998675286,2773,no
577,-0.9998690465,2805,no
578,-0.999870547,2838,no
579,-0.9998720303,2871,no
580,-0.9998734966,2904,no
581,-0.9998749461,2938,no
582,-0.999876379,2972,no
583,-0.9998777955,3006,no
584,-0.9998791958,3041,no
585,-0.99988058,3077,no
586,-0.9998819483,3112,no
587,-0.999883301,3148,no
588,-0.9998846382,3185,no
589,-0.99988596,3222,no
590,-0.9998872667,3259,no
591,-0.9998885585,3297,no
592,-0.9998898354,3335,no
593,-0.9998910977,3374,no
594,-0.9998923455,3413,no
595,-0.9998935791,3453,no
596,-0.9998947985,3493,no
597,-0.9998960039,3533,no
598,-0.9998971955,3574,no
599,-0.9998983735,3616,no
600,-0.999899538,3658,no
601,-0.9999006891,3700,no
602,-0.999901827,3743,no
603,-0.9999029519,3787,no
604,-0.9999040639,3831,no
605,-0.9999051632,3875,no
606,-0.9999062498,3920,no
607,-0.9999073241,3965,no
608,-0.999908386,4011,no
609,-0.9999094357,4058,no
610,-0.9999104734,4105,no
611,-0.9999114993,4153,no
612,-0.9999125133,4201,no
613,-0.9999135158,4250,no
614,-0.9999145067,4299,no
615,-0.9999154863,4349,no
616,-0.9999164547,4399,no
617,-0.999917412,4450,no
618,-0.9999183583,4502,no
619,-0.9999192938,4554,no
620,-0.9999202186,4607,no
621,-0.9999211327,4660,no
622,-0.9999220364,4715,no
623,-0.9999229297,4769,no
624,-0.9999238128,4825,no
625,-0.9999246858,4881,no
626,-0.9999255488,4937,no
627,-0.9999264019,4994,no
628,-0.9999272452,5052,no
629,-0.9999280788,5111,no
630,-0.9999289029,5170,no
631,-0.9999297176,5230,no
632,-0.9999305229,5291,no
633,-0.999931319,5352,no
634,-0.9999321059,5414,no
635,-0.9999328839,5477,no
636,-0.9999336529,5541,no
637,-0.9999344131,5605,no
638,-0.9999351647,5670,no
639,-0.9999359076,5736,no
640,-0.999936642,5802,no
641,-0.9999373679,5870,no
642,-0.9999380856,5938,no
643,-0.999938795,6007,no
644,-0.9999394963,6076,no
645,-0.9999401896,6147,no
646,-0.9999408749,6218,no
647,-0.9999415524,6290,no
648,-0.9999422221,6363,no
649,-0.9999428841,6437,no
650,-0.9999435386,6512,no
651,-0.9999441855,6587,no
652,-0.9999448251,6663,no
653,-0.9999454573,6741,no
654,-0.9999460823,6819,no
655,-0.9999467001,6898,no
656,-0.9999473108,6978,no
657,-0.9999479145,7059,no
658,-0.9999485113,7141,no
659,-0.9999491013,7224,no
660,-0.9999496845,7307,no
661,-0.999950261,7392,no
662,-0.999950831,7478,no
663,-0.9999513944,7565,no
664,-0.9999519513,7652,no
665,-0.9999525019,7741,no
666,-0.9999530461,7831,no
667,-0.9999535841,7922,no
668,-0.999954116,8014,no
669,-0.9999546417,8106,no
670,-0.9999551614,8200,no
671,-0.9999556752,8296,no
672,-0.9999561831,8392,no
673,-0.9999566852,8489,no
674,-0.9999571815,8588,no
675,-0.9999576721,8687,no
676,-0.9999581571,8788,no
677,-0.9999586366,8890,no
678,-0.9999591105,8993,no
679,-0.999959579,9097,no
680,-0.9999600422,9203,no
681,-0.9999605,9309,no
682,-0.9999609526,9417,no
683,-0.9999614001,9527,no
684,-0.9999618424,9637,no
685,-0.9999622796,9749,no
686,-0.9999627118,9862,no
687,-0.999963139,9976,no
688,-0.9999635614,1.009e+04,no
689,-0.9999639789,1.021e+04,no
690,-0.9999643917,1.033e+04,no
691,-0.9999647997,1.045e+04,no
692,-0.999965203,1.057e+04,no
693,-0.9999656017,1.069e+04,no
694,-0.9999659959,1.081e+04,no
695,-0.9999663855,1.094e+04,no
696,-0.9999667707,1.107e+04,no
697,-0.9999671514,1.12e+04,no
698,-0.9999675278,1.133e+04,no
699,-0.9999678999,1.146e+04,no
700,-0.9999682677,1.159e+04,no
701,-0.9999686313,1.172e+04,no
702,-0.9999689907,1.186e+04,no
703,-0.999969346,1.2e+04,no
704,-0.9999696973,1.214e+04,no
705,-0.9999700445,1.228e+04,no
706,-0.9999703877,1.242e+04,no
707,-0.9999707271,1.256e+04,no
708,-0.9999710625,1.271e+04,no
709,-0.999971394,1.286e+04,no
710,-0.9999717218,1.301e+04,no
711,-0.9999720458,1.316e+04,no
712,-0.9999723661,1.331e+04,no
713,-0.9999726828,1.346e+04,no
714,-0.9999729958,1.362e+04,no
715,-0.9999733052,1.378e+04,no
716,-0.9999736111,1.394e+04,no
717,-0.9999739135,1.41e+04,no
718,-0.9999742124,1.426e+04,no
719,-0.9999745079,1.443e+04,no
720,-0.9999748,1.459e+04,no
721,-0.9999750887,1.476e+04,no
722,-0.9999753741,1.493e+04,no
723,-0.9999756563,1.511e+04,no
724,-0.9999759352,1.528e+04,no
725,-0.999976211,1.546e+04,no
726,-0.9999764836,1.564e+04,no
727,-0.999976753,1.582e+04,no
728,-0.9999770194,1.6e+04,no
729,-0.9999772827,1.619e+04,no
730,-0.999977543,1.638e+04,no
731,-0.9999778003,1.657e+04,no
732,-0.9999780547,1.676e+04,no
733,-0.9999783062,1.695e+04,no
734,-0.9999785547,1.715e+04,no
735,-0.9999788005,1.735e+04,no
736,-0.9999790434,1.755e+04,no
737,-0.9999792835,1.775e+04,no
738,-0.9999795209,1.796e+04,no
739,-0.9999797555,1.817e+04,no
740,-0.9999799875,1.838e+04,no
741,-0.9999802168,1.859e+04,no
742,-0.9999804435,1.881e+04,no
743,-0.9999806676,1.903e+04,no
744,-0.9999808891,1.925e+04,no
745,-0.9999811081,1.947e+04,no
746,-0.9999813245,1.969e+04,no
747,-0.9999815385,1.992e+04,no
748,-0.9999817501,2.015e+04,no
749,-0.9999819592,2.039e+04,no
750,-0.9999821659,2.062e+04,no
751,-0.9999823702,2.086e+04,no
752,-0.9999825723,2.11e+04,no
753,-0.9999827719,2.135e+04,no
754,-0.9999829693,2.16e+04,no
755,-0.9999831645,2.185e+04,no
756,-0.9999833574,2.21e+04,no
757,-0.9999835481,2.236e+04,no
758,-0.9999837366,2.262e+04,no
759,-0.999983923,2.288e+04,no
760,-0.9999841072,2.314e+04,no
761,-0.9999842893,2.341e+04,no
762,-0.9999844693,2.368e+04,no
763,-0.9999846472,2.396e+04,no
764,-0.9999848232,2.424e+04,no
765,-0.9999849971,2.452e+04,no
766,-0.999985169,2.48e+04,no
767,-0.9999853389,2.509e+04,no
768,-0.9999855069,2.538e+04,no
769,-0.999985673,2.567e+04,no
770,-0.9999858371,2.597e+04,no
771,-0.9999859994,2.627e+04,no
772,-0.9999861598,2.658e+04,no
773,-0.9999863184,2.688e+04,no
774,-0.9999864752,2.72e+04,no
775,-0.9999866302,2.751e+04,no
776,-0.9999867834,2.783e+04,no
777,-0.9999869348,2.815e+04,no
778,-0.9999870845,2.848e+04,no
779,-0.9999872325,2.881e+04,no
780,-0.9999873788,2.914e+04,no
781,-0.9999875234,2.948e+04,no
782,-0.9999876664,2.982e+04,no
783,-0.9999878077,3.017e+04,no
784,-0.9999879474,3.052e+04,no
785,-0.9999880855,3.087e+04,no
786,-0.999988222,3.123e+04,no
787,-0.999988357,3.159e+04,no
788,-0.9999884904,3.196e+04,no
789,-0.9999886223,3.233e+04,no
790,-0.9999887526,3.27e+04,no
791,-0.9999888815,3.308e+04,no
792,-0.9999890089,3.347e+04,no
793,-0.9999891348,3.385e+04,no
794,-0.9999892593,3.425e+04,no
795,-0.9999893824,3.464e+04,no
796,-0.9999895041,3.505e+04,no
797,-0.9999896243,3.545e+04,no
798,-0.9999897432,3.586e+04,no
799,-0.9999898607,3.628e+04,no
800,-0.9999899769,3.67e+04,no
801,-0.9999900918,3.712e+04,no
802,-0.9999902053,3.755e+04,no
803,-0.9999903175,3.799e+04,no
804,-0.9999904285,3.843e+04,no
805,-0.9999905382,3.888e+04,no
806,-0.9999906466,3.933e+04,no
807,-0.9999907537,3.978e+04,no
808,-0.9999908597,4.024e+04,no
809,-0.9999909644,4.071e+04,no
810,-0.999991068,4.118e+04,no
811,-0.9999911703,4.166e+04,no
812,-0.9999912715,4.214e+04,no
813,-0.9999913715,4.263e+04,no
814,-0.9999914704,4.313e+04,no
815,-0.9999915681,4.363e+04,no
816,-0.9999916647,4.413e+04,no
817,-0.9999917602,4.464e+04,no
818,-0.9999918546,4.516e+04,no
819,-0.999991948,4.568e+04,no
820,-0.9999920402,4.621e+04,no
821,-0.9999921314,4.675e+04,no
822,-0.9999922216,4.729e+04,no
823,-0.9999923107,4.784e+04,no
824,-0.9999923988,4.839e+04,no
825,-0.9999924859,4.895e+04,no
826,-0.999992572,4.952e+04,no
827,-0.9999926571,5.01e+04,no
828,-0.9999927413,5.068e+04,no
829,-0.9999928244,5.126e+04,no
830,-0.9999929067,5.186e+04,no
831,-0.9999929879,5.246e+04,no
832,-0.9999930683,5.307e+04,no
833,-0.9999931477,5.368e+04,no
834,-0.9999932262,5.431e+04,no
835,-0.9999933038,5.493e+04,no
836,-0.9999933806,5.557e+04,no
837,-0.9999934564,5.622e+04,no
838,-0.9999935314,5.687e+04,no
839,-0.9999936055,5.753e+04,no
840,-0.9999936788,5.819e+04,no
841,-0.9999937512,5.887e+04,no
842,-0.9999938228,5.955e+04,no
843,-0.9999938936,6.024e+04,no
844,-0.9999939636,6.094e+04,no
845,-0.9999940327,6.165e+04,no
846,-0.9999941011,6.236e+04,no
847,-0.9999941687,6.308e+04,no
848,-0.9999942355,6.381e+04,no
849,-0.9999943016,6.455e+04,no
850,-0.9999943669,6.53e+04,no
851,-0.9999944314,6.606e+04,no
852,-0.9999944952,6.682e+04,no
853,-0.9999945583,6.76e+04,no
854,-0.9999946206,6.838e+04,no
855,-0.9999946823,6.918e+04,no
856,-0.9999947432,6.998e+04,no
857,-0.9999948034,7.079e+04,no
858,-0.999994863,7.161e+04,no
859,-0.9999949218,7.244e+04,no
860,-0.99999498,7.328e+04,no
