index,x-value,pointwise error (4 s.f.),MAE (yes/no)
201,-0.9900230224,34.37,no
202,-0.9901373415,34.8,no
203,-0.9902503508,35.23,no
204,-0.9903620652,35.67,no
205,-0.9904724995,36.11,no
206,-0.9905816685,36.56,no
207,-0.9906895865,37.01,no
208,-0.990796268,37.47,no
209,-0.9909017271,37.93,no
210,-0.9910059778,38.4,no
211,-0.991109034,38.87,no
212,-0.9912109093,39.35,no
213,-0.9913116174,39.83,no
214,-0.9914111714,40.32,no
215,-0.9915095848,40.82,no
216,-0.9916068705,41.32,no
217,-0.9917030415,41.83,no
218,-0.9917981105,42.34,no
219,-0.9918920902,42.86,no
220,-0.991984993,43.38,no
221,-0.9920768314,43.92,no
222,-0.9921676174,44.45,no
223,-0.9922573632,45,no
224,-0.9923460806,45.55,no
225,-0.9924337815,46.1,no
226,-0.9925204775,46.67,no
227,-0.9926061801,47.24,no
228,-0.9926909007,47.81,no
229,-0.9927746505,48.4,no
230,-0.9928574407,48.98,no
231,-0.9929392823,49.58,no
232,-0.9930201861,50.18,no
233,-0.9931001629,50.79,no
234,-0.9931792233,51.41,no
235,-0.9932573778,52.04,no
236,-0.9933346367,52.67,no
237,-0.9934110104,53.31,no
238,-0.9934865091,53.95,no
239,-0.9935611426,54.61,no
240,-0.9936349209,55.27,no
241,-0.9937078539,55.94,no
242,-0.9937799512,56.62,no
243,-0.9938512223,57.3,no
244,-0.9939216769,57.99,no
245,-0.9939913241,58.7,no
246,-0.9940601733,59.4,no
247,-0.9941282336,60.12,no
248,-0.9941955141,60.85,no
249,-0.9942620236,61.58,no
250,-0.994327771,62.32,no
251,-0.9943927651,63.08,no
252,-0.9944570145,63.84,no
253,-0.9945205277,64.6,no
254,-0.9945833131,65.38,no
255,-0.9946453791,66.17,no
256,-0.9947067339,66.96,no
257,-0.9947673858,67.77,no
258,-0.9948273426,68.58,no
259,-0.9948866125,69.41,no
260,-0.9949452032,70.24,no
261,-0.9950031225,71.08,no
262,-0.9950603783,71.94,no
263,-0.9951169779,72.8,no
264,-0.995172929,73.67,no
265,-0.9952282391,74.56,no
266,-0.9952829153,75.45,no
267,-0.9953369651,76.35,no
268,-0.9953903955,77.27,no
269,-0.9954432137,78.19,no
270,-0.9954954267,79.13,no
271,-0.9955470415,80.07,no
272,-0.9955980648,81.03,no
273,-0.9956485035,82,no
274,-0.9956983642,82.98,no
275,-0.9957476537,83.97,no
276,-0.9957963783,84.97,no
277,-0.9958445447,85.99,no
278,-0.9958921591,87.01,no
279,-0.995939228,88.05,no
280,-0.9959857575,89.1,no
281,-0.9960317539,90.16,no
282,-0.9960772232,91.24,no
283,-0.9961221716,92.32,no
284,-0.9961666049,93.42,no
285,-0.9962105291,94.53,no
286,-0.99625395,95.66,no
287,-0.9962968733,96.8,no
288,-0.9963393049,97.95,no
289,-0.9963812502,99.11,no
290,-0.9964227149,100.3,no
291,-0.9964637045,101.5,no
292,-0.9965042244,102.7,no
293,-0.9965442801,103.9,no
294,-0.9965838767,105.1,no
295,-0.9966230197,106.4,no
296,-0.9966617141,107.7,no
297,-0.9966999652,108.9,no
298,-0.996737778,110.2,no
299,-0.9967751575,111.5,no
300,-0.9968121087,112.8,no
301,-0.9968486365,114.2,no
302,-0.9968847458,115.5,no
303,-0.9969204413,116.9,no
304,-0.9969557278,118.3,no
305,-0.99699061,119.7,no
306,-0.9970250925,121.1,no
307,-0.9970591798,122.5,no
308,-0.9970928766,124,no
309,-0.9971261873,125.5,no
310,-0.9971591163,126.9,no
311,-0.997191668,128.4,no
312,-0.9972238467,130,no
313,-0.9972556567,131.5,no
314,-0.9972871022,133,no
315,-0.9973181874,134.6,no
316,-0.9973489164,136.2,no
317,-0.9973792933,137.8,no
318,-0.9974093221,139.4,no
319,-0.9974390069,141.1,no
320,-0.9974683515,142.8,no
321,-0.9974973599,144.4,no
322,-0.9975260359,146.1,no
323,-0.9975543833,147.9,no
324,-0.9975824059,149.6,no
325,-0.9976101074,151.4,no
326,-0.9976374915,153.2,no
327,-0.9976645619,155,no
328,-0.997691322,156.8,no
329,-0.9977177755,158.6,no
330,-0.9977439259,160.5,no
331,-0.9977697767,162.4,no
332,-0.9977953313,164.3,no
333,-0.997820593,166.2,no
334,-0.9978455653,168.2,no
335,-0.9978702515,170.2,no
336,-0.9978946548,172.2,no
337,-0.9979187784,174.2,no
338,-0.9979426257,176.3,no
339,-0.9979661997,178.3,no
340,-0.9979895036,180.4,no
341,-0.9980125405,182.5,no
342,-0.9980353134,184.7,no
343,-0.9980578253,186.9,no
344,-0.9980800793,189.1,no
345,-0.9981020784,191.3,no
346,-0.9981238253,193.5,no
347,-0.9981453231,195.8,no
348,-0.9981665745,198.1,no
349,-0.9981875825,200.4,no
350,-0.9982083497,202.8,no
351,-0.9982288789,205.1,no
352,-0.998249173,207.6,no
353,-0.9982692345,210,no
354,-0.9982890661,212.5,no
355,-0.9983086705,214.9,no
356,-0.9983280502,217.5,no
357,-0.9983472079,220,no
358,-0.9983661461,222.6,no
359,-0.9983848673,225.2,no
360,-0.998403374,227.8,no
361,-0.9984216686,230.5,no
362,-0.9984397536,233.2,no
363,-0.9984576314,236,no
364,-0.9984753043,238.7,no
365,-0.9984927747,241.5,no
366,-0.9985100449,244.3,no
367,-0.9985271173,247.2,no
368,-0.998543994,250.1,no
369,-0.9985606774,253,no
370,-0.9985771695,256,no
371,-0.9985934728,259,no
372,-0.9986095892,262,no
373,-0.9986255209,265.1,no
374,-0.9986412701,268.2,no
375,-0.9986568388,271.3,no
376,-0.9986722292,274.5,no
377,-0.9986874432,277.7,no
378,-0.9987024828,281,no
379,-0.9987173502,284.2,no
380,-0.9987320472,287.6,no
381,-0.9987465757,290.9,no
382,-0.9987609378,294.3,no
383,-0.9987751354,297.8,no
384,-0.9987891702,301.3,no
385,-0.9988030443,304.8,no
386,-0.9988167594,308.3,no
387,-0.9988303173,311.9,no
388,-0.9988437199,315.6,no
389,-0.9988569689,319.3,no
390,-0.9988700661,323,no
391,-0.9988830132,326.8,no
392,-0.9988958119,330.6,no
393,-0.9989084641,334.5,no
394,-0.9989209712,338.4,no
395,-0.998933335,342.3,no
396,-0.9989455572,346.3,no
397,-0.9989576393,350.4,no
398,-0.998969583,354.5,no
399,-0.9989813898,358.6,no
400,-0.9989930614,362.8,no
401,-0.9990045992,367,no
402,-0.9990160048,371.3,no
403,-0.9990272797,375.6,no
404,-0.9990384254,380,no
405,-0.9990494434,384.4,no
406,-0.9990603352,388.9,no
407,-0.9990711021,393.5,no
408,-0.9990817457,398.1,no
409,-0.9990922673,402.7,no
410,-0.9991026684,407.4,no
411,-0.9991129503,412.2,no
412,-0.9991231144,417,no
413,-0.999133162,421.8,no
414,-0.9991430945,426.7,no
415,-0.9991529132,431.7,no
416,-0.9991626193,436.8,no
417,-0.9991722143,441.8,no
418,-0.9991816993,447,no
419,-0.9991910757,452.2,no
420,-0.9992003445,457.5,no
421,-0.9992095072,462.8,no
422,-0.9992185649,468.2,no
423,-0.9992275189,473.7,no
424,-0.9992363702,479.2,no
425,-0.9992451201,484.8,no
426,-0.9992537697,490.4,no
427,-0.9992623202,496.1,no
428,-0.9992707728,501.9,no
429,-0.9992791285,507.8,no
430,-0.9992873885,513.7,no
431,-0.9992955538,519.7,no
432,-0.9993036255,525.7,no
433,-0.9993116048,531.8,no
434,-0.9993194926,538,no
435,-0.9993272901,544.3,no
436,-0.9993349982,550.6,no
437,-0.999342618,557,no
438,-0.9993501505,563.5,no
439,-0.9993575966,570.1,no
440,-0.9993649575,576.7,no
441,-0.999372234,583.4,no
442,-0.9993794271,590.2,no
443,-0.9993865378,597.1,no
444,-0.9993935671,604.1,no
445,-0.9994005157,611.1,no
446,-0.9994073848,618.2,no
447,-0.9994141752,625.4,no
448,-0.9994208877,632.7,no
449,-0.9994275234,640,no
450,-0.999434083,647.5,no
451,-0.9994405674,655,no
452,-0.9994469776,662.6,no
453,-0.9994533143,670.4,no
454,-0.9994595784,678.2,no
455,-0.9994657707,686,no
456,-0.999471892,694,no
457,-0.9994779432,702.1,no
458,-0.9994839251,710.3,no
459,-0.9994898385,718.5,no
460,-0.9994956841,726.9,no
461,-0.9995014627,735.3,no
462,-0.999507175,743.9,no
463,-0.999512822,752.6,no
464,-0.9995184042,761.3,no
465,-0.9995239225,770.2,no
466,-0.9995293775,779.1,no
467,-0.99953477,788.2,no
468,-0.9995401008,797.3,no
