index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
75,-0.9573784117,0.0426215883,5.346,3.286e-07,1.6762723238,-14.9285050825
76,-0.9578667826,0.0421332174,5.438,3.38e-07,1.6934065824,-14.9002593125
77,-0.9583495575,0.0416504425,5.532,3.476e-07,1.7104737515,-14.8720758866
78,-0.9588268007,0.0411731993,5.626,3.576e-07,1.7274746669,-14.8439539993
79,-0.9592985755,0.0407014245,5.723,3.677e-07,1.7444101527,-14.8158929157
80,-0.9597649445,0.0402350555,5.82,3.782e-07,1.7612810224,-14.7878918694
81,-0.9602259698,0.0397740302,5.919,3.889e-07,1.7780880784,-14.7599501133
82,-0.9606817124,0.0393182876,6.018,3.999e-07,1.7948321124,-14.7320668788
83,-0.9611322331,0.0388677669,6.12,4.112e-07,1.8115139057,-14.7042414491
84,-0.9615775915,0.0384224085,6.222,4.228e-07,1.8281342292,-14.6764731587
85,-0.9620178469,0.0379821531,6.326,4.346e-07,1.8446938433,-14.6487612249
86,-0.9624530578,0.0375469422,6.431,4.468e-07,1.8611934987,-14.6211049638
87,-0.9628832818,0.0371167182,6.538,4.593e-07,1.877633936,-14.5935037881
88,-0.9633085762,0.0366914238,6.646,4.722e-07,1.8940158861,-14.565956846
89,-0.9637289975,0.0362710025,6.755,4.853e-07,1.91034007,-14.5384635569
90,-0.9641446014,0.0358553986,6.866,4.988e-07,1.9266071997,-14.511023244
91,-0.9645554433,0.0354445567,6.978,5.127e-07,1.9428179773,-14.4836352429
92,-0.9649615775,0.0350384225,7.092,5.269e-07,1.9589730961,-14.4562989166
93,-0.9653630582,0.0346369418,7.207,5.415e-07,1.9750732402,-14.4290136059
94,-0.9657599386,0.0342400614,7.324,5.564e-07,1.9911190845,-14.4017787603
95,-0.9661522714,0.0338477286,7.442,5.717e-07,2.0071112955,-14.3745936313
96,-0.9665401088,0.0334598912,7.561,5.875e-07,2.0230505307,-14.3474576773
97,-0.9669235022,0.0330764978,7.682,6.036e-07,2.0389374392,-14.3203702989
98,-0.9673025026,0.0326974974,7.805,6.201e-07,2.0547726615,-14.2933309247
99,-0.9676771602,0.0323228398,7.929,6.371e-07,2.0705568299,-14.266338863
100,-0.9680475249,0.0319524751,8.055,6.545e-07,2.0862905686,-14.2393936396
101,-0.9684136459,0.0315863541,8.182,6.723e-07,2.1019744933,-14.2124946513
102,-0.9687755718,0.0312244282,8.311,6.906e-07,2.1176092123,-14.1856412915
103,-0.9691333506,0.0308666494,8.442,7.094e-07,2.1331953255,-14.1588330032
104,-0.9694870298,0.0305129702,8.574,7.287e-07,2.1487334255,-14.1320692742
105,-0.9698366565,0.0301633435,8.708,7.484e-07,2.164224097,-14.1053495812
106,-0.9701822771,0.0298177229,8.843,7.686e-07,2.1796679173,-14.0786733237
107,-0.9705239374,0.0294760626,8.981,7.894e-07,2.1950654561,-14.0520399489
108,-0.970861683,0.029138317,9.12,8.106e-07,2.2104172761,-14.0254490403
109,-0.9711955585,0.0288044415,9.26,8.324e-07,2.2257239324,-13.9989000341
110,-0.9715256083,0.0284743917,9.403,8.548e-07,2.2409859734,-13.9723923373
111,-0.9718518764,0.0281481236,9.547,8.777e-07,2.2562039401,-13.9459255906
112,-0.972174406,0.027825594,9.693,9.012e-07,2.2713783668,-13.9194991559
113,-0.9724932399,0.0275067601,9.841,9.253e-07,2.2865097811,-13.8931126139
114,-0.9728084206,0.0271915794,9.99,9.5e-07,2.3015987035,-13.866765474
115,-0.9731199898,0.0268800102,10.14,9.754e-07,2.3166456483,-13.8404572957
116,-0.9734279889,0.0265720111,10.29,1.001e-06,2.3316511229,-13.8141875528
117,-0.973732459,0.026267541,10.45,1.028e-06,2.3466156285,-13.7879558064
118,-0.9740334403,0.0259665597,10.61,1.055e-06,2.3615396599,-13.7617615477
119,-0.9743309728,0.0256690272,10.77,1.083e-06,2.3764237055,-13.7356043732
120,-0.9746250962,0.0253749038,10.93,1.112e-06,2.3912682476,-13.709483801
121,-0.9749158494,0.0250841506,11.09,1.141e-06,2.4060737626,-13.6833994289
122,-0.9752032711,0.0247967289,11.26,1.171e-06,2.4208407204,-13.6573507634
123,-0.9754873994,0.0245126006,11.42,1.202e-06,2.4355695855,-13.631337405
124,-0.9757682721,0.0242317279,11.59,1.234e-06,2.4502608162,-13.6053589499
125,-0.9760459264,0.0239540736,11.76,1.266e-06,2.4649148651,-13.5794149835
126,-0.9763203993,0.0236796007,11.94,1.3e-06,2.4795321793,-13.5535050432
127,-0.9765917272,0.0234082728,12.11,1.334e-06,2.4941132,-13.5276287291
128,-0.9768599462,0.0231400538,12.29,1.369e-06,2.5086583631,-13.5017856294
129,-0.9771250918,0.0228749082,12.47,1.404e-06,2.5231680989,-13.4759753766
130,-0.9773871993,0.0226128007,12.65,1.441e-06,2.5376428322,-13.4501975393
131,-0.9776463035,0.0223536965,12.83,1.479e-06,2.5520829828,-13.4244517818
132,-0.9779024389,0.0220975611,13.02,1.517e-06,2.5664889651,-13.3987375904
133,-0.9781556393,0.0218443607,13.21,1.557e-06,2.5808611881,-13.373054779
134,-0.9784059385,0.0215940615,13.4,1.597e-06,2.5952000561,-13.3474028536
135,-0.9786533697,0.0213466303,13.59,1.638e-06,2.609505968,-13.3217814289
136,-0.9788979657,0.0211020343,13.79,1.681e-06,2.623779318,-13.2961901793
137,-0.9791397591,0.0208602409,13.99,1.724e-06,2.6380204953,-13.2706287422
138,-0.979378782,0.020621218,14.19,1.769e-06,2.6522298842,-13.2450967308
139,-0.979615066,0.020384934,14.39,1.815e-06,2.6664078643,-13.2195938119
140,-0.9798486427,0.0201513573,14.59,1.862e-06,2.6805548105,-13.1941196381
141,-0.9800795429,0.0199204571,14.8,1.909e-06,2.6946710929,-13.1686738766
142,-0.9803077974,0.0196922026,15.01,1.959e-06,2.7087570772,-13.1432561897
143,-0.9805334366,0.0194665634,15.22,2.009e-06,2.7228131246,-13.1178662186
144,-0.9807564902,0.0192435098,15.44,2.061e-06,2.7368395917,-13.0925036229
145,-0.9809769881,0.0190230119,15.66,2.113e-06,2.7508368306,-13.0671681087
146,-0.9811949594,0.0188050406,15.88,2.168e-06,2.7648051894,-13.0418593632
147,-0.9814104332,0.0185895668,16.1,2.223e-06,2.7787450116,-13.0165769944
148,-0.981623438,0.018376562,16.32,2.28e-06,2.7926566365,-12.9913207467
149,-0.9818340021,0.0181659979,16.55,2.338e-06,2.8065403995,-12.9660903068
150,-0.9820421535,0.0179578465,16.78,2.398e-06,2.8203966314,-12.9408853849
151,-0.9822479199,0.0177520801,17.02,2.459e-06,2.8342256594,-12.9157056083
152,-0.9824513285,0.0175486715,17.25,2.522e-06,2.8480278063,-12.8905507506
153,-0.9826524064,0.0173475936,17.49,2.586e-06,2.8618033913,-12.8654204882
154,-0.9828511803,0.0171488197,17.74,2.652e-06,2.8755527294,-12.8403144974
155,-0.9830476766,0.0169523234,17.98,2.719e-06,2.8892761318,-12.8152325091
156,-0.9832419214,0.0167580786,18.23,2.788e-06,2.902973906,-12.7901742972
157,-0.9834339404,0.0165660596,18.48,2.859e-06,2.9166463557,-12.7651395006
158,-0.9836237593,0.0163762407,18.73,2.931e-06,2.9302937807,-12.7401279138
159,-0.9838114031,0.0161885969,18.99,3.005e-06,2.9439164775,-12.7151391413
160,-0.9839968969,0.0160031031,19.25,3.081e-06,2.9575147386,-12.6901730303
161,-0.9841802652,0.0158197348,19.51,3.159e-06,2.9710888531,-12.6652292818
162,-0.9843615324,0.0156384676,19.78,3.239e-06,2.9846391066,-12.6403075493
163,-0.9845407226,0.0154592774,20.05,3.32e-06,2.9981657813,-12.6154077185
164,-0.9847178596,0.0152821404,20.32,3.404e-06,3.0116691557,-12.5905294353
165,-0.984892967,0.015107033,20.6,3.49e-06,3.0251495052,-12.5656724262
166,-0.9850660678,0.0149339322,20.88,3.578e-06,3.0386071017,-12.5408365013
167,-0.9852371853,0.0147628147,21.16,3.667e-06,3.0520422137,-12.5160213723
168,-0.985406342,0.014593658,21.44,3.759e-06,3.0654551066,-12.4912268627
169,-0.9855735605,0.0144264395,21.73,3.854e-06,3.0788460426,-12.4664525974
170,-0.9857388629,0.0142611371,22.03,3.95e-06,3.0922152806,-12.4416984524
171,-0.9859022713,0.0140977287,22.32,4.049e-06,3.1055630764,-12.4169641292
172,-0.9860638073,0.0139361927,22.62,4.151e-06,3.1188896828,-12.3922494211
173,-0.9862234923,0.0137765077,22.92,4.254e-06,3.1321953494,-12.3675540866
174,-0.9863813476,0.0136186524,23.23,4.361e-06,3.1454803229,-12.3428779418
175,-0.9865373942,0.0134626058,23.54,4.47e-06,3.1587448468,-12.3182206573
176,-0.9866916528,0.0133083472,23.85,4.581e-06,3.171989162,-12.293582078
177,-0.9868441438,0.0131558562,24.17,4.695e-06,3.1852135061,-12.2689620182
178,-0.9869948875,0.0130051125,24.49,4.812e-06,3.1984181142,-12.2443601676
179,-0.9871439039,0.0128560961,24.82,4.932e-06,3.2116032184,-12.2197764055
180,-0.9872912129,0.0127087871,25.15,5.055e-06,3.2247690479,-12.1952104291
181,-0.987436834,0.012563166,25.48,5.18e-06,3.2379158293,-12.1706621131
182,-0.9875807865,0.0124192135,25.82,5.309e-06,3.2510437864,-12.1461311864
183,-0.9877230895,0.0122769105,26.16,5.441e-06,3.2641531403,-12.1216175263
184,-0.987863762,0.012136238,26.5,5.576e-06,3.2772441095,-12.0971208482
185,-0.9880028226,0.0119971774,26.85,5.714e-06,3.2903169099,-12.0726409231
186,-0.9881402899,0.0118597101,27.2,5.855e-06,3.3033717546,-12.0481776647
187,-0.988276182,0.011723818,27.56,6e-06,3.3164088543,-12.0237308072
188,-0.988410517,0.011589483,27.92,6.149e-06,3.3294284172,-11.9993001227
189,-0.9885433127,0.0114566873,28.29,6.3e-06,3.3424306489,-11.9748855621
190,-0.9886745868,0.0113254132,28.66,6.456e-06,3.3554157527,-11.9504867308
191,-0.9888043568,0.0111956432,29.03,6.615e-06,3.3683839293,-11.9261036843
192,-0.9889326398,0.0110673602,29.41,6.779e-06,3.381335377,-11.9017360305
193,-0.9890594529,0.0109405471,29.79,6.946e-06,3.3942702918,-11.8773836414
194,-0.989184813,0.010815187,30.18,7.117e-06,3.4071888673,-11.8530464584
195,-0.9893087366,0.0106912634,30.57,7.292e-06,3.4200912949,-11.828724142
196,-0.9894312403,0.0105687597,30.97,7.471e-06,3.4329777636,-11.8044165858
197,-0.9895523403,0.0104476597,31.37,7.655e-06,3.4458484601,-11.7801236694
198,-0.9896720527,0.0103279473,31.78,7.843e-06,3.458703569,-11.7558451171
199,-0.9897903934,0.0102096066,32.19,8.036e-06,3.4715432726,-11.7315808259
200,-0.9899073781,0.0100926219,32.6,8.233e-06,3.4843677511,-11.7073306419
201,-0.9900230224,0.0099769776,33.02,8.435e-06,3.4971771825,-11.6830943212
202,-0.9901373415,0.0098626585,33.45,8.642e-06,3.5099717427,-11.6588718268
203,-0.9902503508,0.0097496492,33.88,8.854e-06,3.5227516054,-11.6346628515
204,-0.9903620652,0.0096379348,34.31,9.071e-06,3.5355169425,-11.6104673411
205,-0.9904724995,0.0095275005,34.75,9.293e-06,3.5482679235,-11.5862851062
206,-0.9905816685,0.0094183315,35.2,9.52e-06,3.5610047162,-11.5621159698
207,-0.9906895865,0.0093104135,35.65,9.753e-06,3.5737274861,-11.5379598011
208,-0.990796268,0.009203732,36.11,9.991e-06,3.5864363971,-11.5138164991
209,-0.9909017271,0.0090982729,36.57,1.024e-05,3.5991316108,-11.4896858004
210,-0.9910059778,0.0089940222,37.03,1.048e-05,3.6118132871,-11.4655676561
211,-0.991109034,0.008890966,37.51,1.074e-05,3.6244815838,-11.4414618523
212,-0.9912109093,0.0087890907,37.98,1.1e-05,3.6371366572,-11.4173682683
213,-0.9913116174,0.0086883826,38.47,1.127e-05,3.6497786613,-11.3932868016
214,-0.9914111714,0.0085888286,38.96,1.155e-05,3.6624077486,-11.3692172529
215,-0.9915095848,0.0084904152,39.45,1.183e-05,3.6750240696,-11.3451595447
216,-0.9916068705,0.0083931295,39.95,1.211e-05,3.6876277731,-11.321113495
217,-0.9917030415,0.0082969585,40.46,1.241e-05,3.7002190061,-11.2970789631
218,-0.9917981105,0.0082018895,40.97,1.271e-05,3.7127979139,-11.2730557992
219,-0.9918920902,0.0081079098,41.49,1.302e-05,3.7253646401,-11.2490439265
220,-0.991984993,0.008015007,42.01,1.334e-05,3.7379193265,-11.2250431694
221,-0.9920768314,0.0079231686,42.54,1.366e-05,3.7504621134,-11.2010534417
222,-0.9921676174,0.0078323826,43.08,1.399e-05,3.7629931392,-11.1770745524
223,-0.9922573632,0.0077426368,43.62,1.433e-05,3.7755125408,-11.1531064194
224,-0.9923460806,0.0076539194,44.17,1.468e-05,3.7880204535,-11.1291488904
225,-0.9924337815,0.0075662185,44.72,1.503e-05,3.800517011,-11.1052019149
226,-0.9925204775,0.0074795225,45.29,1.54e-05,3.8130023453,-11.0812652558
227,-0.9926061801,0.0073938199,45.85,1.577e-05,3.8254765871,-11.0573388931
228,-0.9926909007,0.0073090993,46.43,1.615e-05,3.8379398653,-11.033422635
229,-0.9927746505,0.0072253495,47.01,1.654e-05,3.8503923073,-11.0095164255
230,-0.9928574407,0.0071425593,47.6,1.694e-05,3.8628340392,-10.9856200812
231,-0.9929392823,0.0070607177,48.2,1.735e-05,3.8752651854,-10.9617335736
232,-0.9930201861,0.0069798139,48.8,1.777e-05,3.887685869,-10.937856677
233,-0.9931001629,0.0068998371,49.41,1.82e-05,3.9000962115,-10.9139893559
234,-0.9931792233,0.0068207767,50.02,1.864e-05,3.9124963331,-10.8901314998
235,-0.9932573778,0.0067426222,50.65,1.909e-05,3.9248863524,-10.8662829373
236,-0.9933346367,0.0066653633,51.28,1.955e-05,3.9372663869,-10.8424436475
237,-0.9934110104,0.0065889896,51.92,2.002e-05,3.9496365524,-10.8186134709
238,-0.9934865091,0.0065134909,52.56,2.051e-05,3.9619969636,-10.7947922927
239,-0.9935611426,0.0064388574,53.22,2.1e-05,3.9743477336,-10.7709800659
240,-0.9936349209,0.0063650791,53.88,2.151e-05,3.9866889744,-10.7471765741
241,-0.9937078539,0.0062921461,54.54,2.202e-05,3.9990207965,-10.723381837
242,-0.9937799512,0.0062200488,55.22,2.255e-05,4.0113433093,-10.6995957101
243,-0.9938512223,0.0061487777,55.91,2.31e-05,4.0236566208,-10.6758180865
244,-0.9939216769,0.0060783231,56.6,2.365e-05,4.0359608376,-10.6520488404
245,-0.9939913241,0.0060086759,57.3,2.422e-05,4.0482560653,-10.6282879367
246,-0.9940601733,0.0059398267,58.01,2.48e-05,4.0605424082,-10.6045352202
247,-0.9941282336,0.0058717664,58.72,2.54e-05,4.0728199691,-10.5807906566
248,-0.9941955141,0.0058044859,59.45,2.601e-05,4.08508885,-10.5570540566
249,-0.9942620236,0.0057379764,60.18,2.663e-05,4.0973491515,-10.5333254126
250,-0.994327771,0.005672229,60.92,2.727e-05,4.1096009731,-10.5096046008
251,-0.9943927651,0.0056072349,61.67,2.793e-05,4.1218444129,-10.4858915534
252,-0.9944570145,0.0055429855,62.43,2.86e-05,4.1340795681,-10.4621861087
253,-0.9945205277,0.0054794723,63.2,2.928e-05,4.1463065347,-10.4384882958
254,-0.9945833131,0.0054166869,63.98,2.999e-05,4.1585254076,-10.4147979414
255,-0.9946453791,0.0053546209,64.76,3.07e-05,4.1707362804,-10.3911149561
256,-0.9947067339,0.0052932661,65.56,3.144e-05,4.182939246,-10.3674393283
257,-0.9947673858,0.0052326142,66.36,3.219e-05,4.1951343958,-10.3437708801
258,-0.9948273426,0.0051726574,67.18,3.296e-05,4.2073218203,-10.3201095915
259,-0.9948866125,0.0051133875,68,3.375e-05,4.2195016089,-10.2964553514
260,-0.9949452032,0.0050547968,68.83,3.456e-05,4.2316738502,-10.2728080781
261,-0.9950031225,0.0049968775,69.67,3.539e-05,4.2438386313,-10.2491677072
262,-0.9950603783,0.0049396217,70.53,3.623e-05,4.2559960388,-10.2255341262
263,-0.9951169779,0.0048830221,71.39,3.71e-05,4.2681461578,-10.2019073029
264,-0.995172929,0.004827071,72.26,3.799e-05,4.2802890727,-10.1782871571
265,-0.9952282391,0.0047717609,73.14,3.889e-05,4.2924248669,-10.1546735701
266,-0.9952829153,0.0047170847,74.04,3.982e-05,4.3045536227,-10.1310664825
267,-0.9953369651,0.0046630349,74.94,4.077e-05,4.3166754216,-10.1074658262
268,-0.9953903955,0.0046096045,75.85,4.175e-05,4.328790344,-10.0838714974
269,-0.9954432137,0.0045567863,76.78,4.274e-05,4.3408984695,-10.060283503
270,-0.9954954267,0.0045045733,77.71,4.376e-05,4.3529998765,-10.0367016633
271,-0.9955470415,0.0044529585,78.66,4.481e-05,4.3650946429,-10.013125995
272,-0.9955980648,0.0044019352,79.61,4.588e-05,4.3771828454,-9.9895564132
273,-0.9956485035,0.0043514965,80.58,4.697e-05,4.3892645598,-9.9659927723
274,-0.9956983642,0.0043016358,81.56,4.809e-05,4.4013398612,-9.9424350561
275,-0.9957476537,0.0042523463,82.55,4.924e-05,4.4134088237,-9.9188832199
276,-0.9957963783,0.0042036217,83.55,5.041e-05,4.4254715204,-9.8953371643
277,-0.9958445447,0.0041554553,84.57,5.161e-05,4.4375280239,-9.871796846
278,-0.9958921591,0.0041078409,85.59,5.284e-05,4.4495784057,-9.8482621847
279,-0.995939228,0.004060772,86.63,5.41e-05,4.4616227365,-9.8247330929
280,-0.9959857575,0.0040142425,87.68,5.538e-05,4.4736610861,-9.8012095225
281,-0.9960317539,0.0039682461,88.74,5.67e-05,4.4856935238,-9.7776914412
282,-0.9960772232,0.0039227768,89.81,5.805e-05,4.4977201177,-9.7541787525
283,-0.9961221716,0.0038778284,90.9,5.943e-05,4.5097409354,-9.7306714096
284,-0.9961666049,0.0038333951,92,6.085e-05,4.5217560436,-9.7071693264
285,-0.9962105291,0.0037894709,93.11,6.229e-05,4.5337655081,-9.6836724433
286,-0.99625395,0.00374605,94.23,6.377e-05,4.5457693942,-9.6601807319
287,-0.9962968733,0.0037031267,95.37,6.529e-05,4.5577677662,-9.6366941253
288,-0.9963393049,0.0036606951,96.52,6.684e-05,4.5697606878,-9.6132125485
289,-0.9963812502,0.0036187498,97.69,6.843e-05,4.5817482219,-9.5897358993
290,-0.9964227149,0.0035772851,98.86,7.005e-05,4.5937304307,-9.5662642647
291,-0.9964637045,0.0035362955,100.1,7.172e-05,4.6057073756,-9.5427973822
292,-0.9965042244,0.0034957756,101.3,7.342e-05,4.6176791174,-9.5193353835
293,-0.9965442801,0.0034557199,102.5,7.516e-05,4.6296457161,-9.4958781363
294,-0.9965838767,0.0034161233,103.7,7.694e-05,4.6416072311,-9.4724255595
295,-0.9966230197,0.0033769803,105,7.877e-05,4.653563721,-9.448977626
296,-0.9966617141,0.0033382859,106.2,8.064e-05,4.6655152438,-9.4255342747
297,-0.9966999652,0.0033000348,107.5,8.255e-05,4.6774618567,-9.4020954941
298,-0.996737778,0.003262222,108.8,8.451e-05,4.6894036165,-9.3786611474
299,-0.9967751575,0.0032248425,110.1,8.651e-05,4.701340579,-9.3552312687
300,-0.9968121087,0.0031878913,111.4,8.856e-05,4.7132727997,-9.3318057549
301,-0.9968486365,0.0031513635,112.8,9.066e-05,4.7252003331,-9.3083845725
302,-0.9968847458,0.0031152542,114.1,9.281e-05,4.7371232333,-9.2849676572
303,-0.9969204413,0.0030795587,115.5,9.501e-05,4.7490415538,-9.2615550334
304,-0.9969557278,0.0030442722,116.9,9.726e-05,4.7609553474,-9.2381465295
305,-0.99699061,0.00300939,118.3,9.956e-05,4.7728646662,-9.2147421912
306,-0.9970250925,0.0029749075,119.7,0.0001019,4.7847695618,-9.1913418984
307,-0.9970591798,0.0029408202,121.1,0.0001043,4.7966700853,-9.1679456531
308,-0.9970928766,0.0029071234,122.6,0.0001068,4.8085662869,-9.1445534614
309,-0.9971261873,0.0028738127,124,0.0001093,4.8204582165,-9.1211651534
310,-0.9971591163,0.0028408837,125.5,0.0001119,4.8323459234,-9.0977807764
311,-0.997191668,0.002808332,127,0.0001146,4.8442294562,-9.0744001997
312,-0.9972238467,0.0027761533,128.5,0.0001173,4.856108863,-9.0510235152
313,-0.9972556567,0.0027443433,130.1,0.00012,4.8679841913,-9.0276505522
314,-0.9972871022,0.0027128978,131.6,0.0001229,4.8798554882,-9.0042813005
315,-0.9973181874,0.0026818126,133.2,0.0001258,4.8917228,-8.9809157506
316,-0.9973489164,0.0026510836,134.8,0.0001288,4.9035861728,-8.9575538508
317,-0.9973792933,0.0026207067,136.4,0.0001318,4.9154456517,-8.9341955255
318,-0.9974093221,0.0025906779,138,0.0001349,4.9273012818,-8.9108407672
319,-0.9974390069,0.0025609931,139.7,0.0001381,4.9391531073,-8.8874895246
320,-0.9974683515,0.0025316485,141.3,0.0001414,4.9510011721,-8.8641417463
321,-0.9974973599,0.0025026401,143,0.0001447,4.9628455195,-8.8407974098
322,-0.9975260359,0.0024739641,144.7,0.0001481,4.9746861922,-8.8174564627
323,-0.9975543833,0.0024456167,146.4,0.0001516,4.9865232326,-8.7941188989
324,-0.9975824059,0.0024175941,148.2,0.0001552,4.9983566825,-8.7707846025
325,-0.9976101074,0.0023898926,149.9,0.0001589,5.0101865833,-8.7474536091
326,-0.9976374915,0.0023625085,151.7,0.0001626,5.0220129758,-8.7241258768
327,-0.9976645619,0.0023354381,153.5,0.0001665,5.0338359004,-8.7008012895
328,-0.997691322,0.002308678,155.3,0.0001704,5.045655397,-8.6774799003
