index,x-value,pointwise error (4 s.f.),MAE (yes/no)
311,1.51,2.623,no
312,1.511,2.634,no
313,1.512,2.645,no
314,1.513,2.656,no
315,1.514,2.668,no
316,1.515,2.679,no
317,1.516,2.69,no
318,1.517,2.702,no
319,1.518,2.713,no
320,1.519,2.725,no
321,1.52,2.736,no
322,1.521,2.748,no
323,1.522,2.759,no
324,1.523,2.771,no
325,1.524,2.782,no
326,1.525,2.794,no
327,1.526,2.806,no
328,1.527,2.818,no
329,1.528,2.83,no
330,1.529,2.841,no
331,1.53,2.853,no
332,1.531,2.865,no
333,1.532,2.877,no
334,1.533,2.889,no
335,1.534,2.901,no
336,1.535,2.913,no
337,1.536,2.926,no
338,1.537,2.938,no
339,1.538,2.95,no
340,1.539,2.962,no
341,1.54,2.975,no
342,1.541,2.987,no
343,1.542,2.999,no
344,1.543,3.012,no
345,1.544,3.024,no
346,1.545,3.037,no
347,1.546,3.05,no
348,1.547,3.062,no
349,1.548,3.075,no
350,1.549,3.088,no
351,1.55,3.1,no
352,1.551,3.113,no
353,1.552,3.126,no
354,1.553,3.139,no
355,1.554,3.152,no
356,1.555,3.165,no
357,1.556,3.178,no
358,1.557,3.191,no
359,1.558,3.204,no
360,1.559,3.217,no
361,1.56,3.23,no
362,1.561,3.244,no
363,1.562,3.257,no
364,1.563,3.27,no
365,1.564,3.284,no
366,1.565,3.297,no
367,1.566,3.311,no
368,1.567,3.324,no
369,1.568,3.338,no
370,1.569,3.351,no
371,1.57,3.365,no
372,1.571,3.379,no
373,1.572,3.393,no
374,1.573,3.406,no
375,1.574,3.42,no
376,1.575,3.434,no
377,1.576,3.448,no
378,1.577,3.462,no
379,1.578,3.476,no
380,1.579,3.49,no
381,1.58,3.504,no
382,1.581,3.519,no
383,1.582,3.533,no
384,1.583,3.547,no
385,1.584,3.561,no
386,1.585,3.576,no
387,1.586,3.59,no
388,1.587,3.605,no
389,1.588,3.619,no
390,1.589,3.634,no
391,1.59,3.648,no
392,1.591,3.663,no
393,1.592,3.678,no
394,1.593,3.693,no
395,1.594,3.707,no
396,1.595,3.722,no
397,1.596,3.737,no
398,1.597,3.752,no
399,1.598,3.767,no
400,1.599,3.782,no
401,1.6,3.797,no
402,1.601,3.813,no
403,1.602,3.828,no
404,1.603,3.843,no
405,1.604,3.858,no
406,1.605,3.874,no
407,1.606,3.889,no
408,1.607,3.905,no
409,1.608,3.92,no
410,1.609,3.936,no
411,1.61,3.952,no
412,1.611,3.967,no
413,1.612,3.983,no
414,1.613,3.999,no
415,1.614,4.015,no
416,1.615,4.03,no
417,1.616,4.046,no
418,1.617,4.062,no
419,1.618,4.079,no
420,1.619,4.095,no
421,1.62,4.111,no
422,1.621,4.127,no
423,1.622,4.143,no
424,1.623,4.16,no
425,1.624,4.176,no
426,1.625,4.192,no
427,1.626,4.209,no
428,1.627,4.225,no
429,1.628,4.242,no
430,1.629,4.259,no
431,1.63,4.275,no
432,1.631,4.292,no
433,1.632,4.309,no
434,1.633,4.326,no
435,1.634,4.343,no
436,1.635,4.36,no
437,1.636,4.377,no
438,1.637,4.394,no
439,1.638,4.411,no
440,1.639,4.428,no
441,1.64,4.446,no
442,1.641,4.463,no
443,1.642,4.48,no
444,1.643,4.498,no
445,1.644,4.515,no
446,1.645,4.533,no
447,1.646,4.55,no
448,1.647,4.568,no
449,1.648,4.586,no
450,1.649,4.603,no
451,1.65,4.621,no
452,1.651,4.639,no
453,1.652,4.657,no
454,1.653,4.675,no
455,1.654,4.693,no
456,1.655,4.711,no
457,1.656,4.729,no
458,1.657,4.748,no
459,1.658,4.766,no
460,1.659,4.784,no
461,1.66,4.803,no
462,1.661,4.821,no
463,1.662,4.84,no
464,1.663,4.858,no
465,1.664,4.877,no
466,1.665,4.896,no
467,1.666,4.915,no
468,1.667,4.933,no
469,1.668,4.952,no
470,1.669,4.971,no
471,1.67,4.99,no
472,1.671,5.009,no
473,1.672,5.028,no
474,1.673,5.048,no
475,1.674,5.067,no
476,1.675,5.086,no
477,1.676,5.106,no
478,1.677,5.125,no
479,1.678,5.145,no
480,1.679,5.164,no
481,1.68,5.184,no
482,1.681,5.204,no
483,1.682,5.223,no
484,1.683,5.243,no
485,1.684,5.263,no
486,1.685,5.283,no
487,1.686,5.303,no
488,1.687,5.323,no
489,1.688,5.343,no
490,1.689,5.363,no
491,1.69,5.384,no
492,1.691,5.404,no
493,1.692,5.424,no
494,1.693,5.445,no
495,1.694,5.465,no
496,1.695,5.486,no
497,1.696,5.507,no
498,1.697,5.527,no
499,1.698,5.548,no
500,1.699,5.569,no
501,1.7,5.59,no
502,1.701,5.611,no
503,1.702,5.632,no
504,1.703,5.653,no
505,1.704,5.674,no
506,1.705,5.695,no
507,1.706,5.717,no
508,1.707,5.738,no
509,1.708,5.759,no
510,1.709,5.781,no
511,1.71,5.803,no
512,1.711,5.824,no
513,1.712,5.846,no
514,1.713,5.868,no
515,1.714,5.89,no
516,1.715,5.911,no
517,1.716,5.933,no
518,1.717,5.956,no
519,1.718,5.978,no
520,1.719,6,no
521,1.72,6.022,no
522,1.721,6.044,no
523,1.722,6.067,no
524,1.723,6.089,no
525,1.724,6.112,no
526,1.725,6.134,no
527,1.726,6.157,no
528,1.727,6.18,no
529,1.728,6.203,no
530,1.729,6.226,no
531,1.73,6.249,no
532,1.731,6.272,no
533,1.732,6.295,no
534,1.733,6.318,no
535,1.734,6.341,no
536,1.735,6.364,no
537,1.736,6.388,no
538,1.737,6.411,no
539,1.738,6.435,no
540,1.739,6.458,no
541,1.74,6.482,no
542,1.741,6.506,no
543,1.742,6.53,no
544,1.743,6.553,no
545,1.744,6.577,no
546,1.745,6.601,no
547,1.746,6.626,no
548,1.747,6.65,no
549,1.748,6.674,no
550,1.749,6.698,no
551,1.75,6.723,no
552,1.751,6.747,no
553,1.752,6.772,no
554,1.753,6.796,no
555,1.754,6.821,no
556,1.755,6.846,no
557,1.756,6.871,no
558,1.757,6.896,no
559,1.758,6.921,no
560,1.759,6.946,no
561,1.76,6.971,no
562,1.761,6.996,no
563,1.762,7.022,no
564,1.763,7.047,no
565,1.764,7.072,no
566,1.765,7.098,no
567,1.766,7.124,no
568,1.767,7.149,no
569,1.768,7.175,no
570,1.769,7.201,no
571,1.77,7.227,no
572,1.771,7.253,no
573,1.772,7.279,no
574,1.773,7.305,no
575,1.774,7.331,no
576,1.775,7.358,no
577,1.776,7.384,no
578,1.777,7.411,no
579,1.778,7.437,no
580,1.779,7.464,no
581,1.78,7.49,no
582,1.781,7.517,no
583,1.782,7.544,no
584,1.783,7.571,no
585,1.784,7.598,no
586,1.785,7.625,no
587,1.786,7.653,no
588,1.787,7.68,no
589,1.788,7.707,no
590,1.789,7.735,no
591,1.79,7.762,no
592,1.791,7.79,no
593,1.792,7.817,no
594,1.793,7.845,no
595,1.794,7.873,no
596,1.795,7.901,no
597,1.796,7.929,no
598,1.797,7.957,no
599,1.798,7.985,no
600,1.799,8.014,no
601,1.8,8.042,no
602,1.801,8.07,no
603,1.802,8.099,no
604,1.803,8.128,no
605,1.804,8.156,no
606,1.805,8.185,no
607,1.806,8.214,no
608,1.807,8.243,no
609,1.808,8.272,no
610,1.809,8.301,no
611,1.81,8.33,no
612,1.811,8.36,no
613,1.812,8.389,no
614,1.813,8.418,no
615,1.814,8.448,no
616,1.815,8.478,no
617,1.816,8.507,no
618,1.817,8.537,no
619,1.818,8.567,no
620,1.819,8.597,no
621,1.82,8.627,no
622,1.821,8.657,no
623,1.822,8.687,no
624,1.823,8.718,no
625,1.824,8.748,no
626,1.825,8.779,no
627,1.826,8.809,no
628,1.827,8.84,no
629,1.828,8.871,no
630,1.829,8.902,no
631,1.83,8.933,no
632,1.831,8.964,no
633,1.832,8.995,no
634,1.833,9.026,no
635,1.834,9.057,no
636,1.835,9.089,no
637,1.836,9.12,no
638,1.837,9.152,no
639,1.838,9.184,no
640,1.839,9.215,no
641,1.84,9.247,no
642,1.841,9.279,no
643,1.842,9.311,no
644,1.843,9.344,no
645,1.844,9.376,no
646,1.845,9.408,no
647,1.846,9.441,no
648,1.847,9.473,no
649,1.848,9.506,no
650,1.849,9.538,no
651,1.85,9.571,no
652,1.851,9.604,no
653,1.852,9.637,no
654,1.853,9.67,no
655,1.854,9.703,no
656,1.855,9.737,no
657,1.856,9.77,no
658,1.857,9.804,no
659,1.858,9.837,no
660,1.859,9.871,no
661,1.86,9.905,no
662,1.861,9.938,no
663,1.862,9.972,no
664,1.863,10.01,no
665,1.864,10.04,no
666,1.865,10.07,no
667,1.866,10.11,no
668,1.867,10.14,no
669,1.868,10.18,no
670,1.869,10.21,no
671,1.87,10.25,no
672,1.871,10.28,no
673,1.872,10.32,no
674,1.873,10.35,no
675,1.874,10.39,no
676,1.875,10.42,no
677,1.876,10.46,no
678,1.877,10.49,no
679,1.878,10.53,no
680,1.879,10.56,no
681,1.88,10.6,no
682,1.881,10.64,no
683,1.882,10.67,no
684,1.883,10.71,no
685,1.884,10.74,no
686,1.885,10.78,no
687,1.886,10.82,no
688,1.887,10.85,no
689,1.888,10.89,no
690,1.889,10.93,no
691,1.89,10.96,no
692,1.891,11,no
693,1.892,11.04,no
694,1.893,11.07,no
695,1.894,11.11,no
696,1.895,11.15,no
697,1.896,11.19,no
698,1.897,11.22,no
699,1.898,11.26,no
700,1.899,11.3,no
701,1.9,11.34,no
702,1.901,11.37,no
703,1.902,11.41,no
704,1.903,11.45,no
705,1.904,11.49,no
706,1.905,11.53,no
707,1.906,11.57,no
708,1.907,11.6,no
709,1.908,11.64,no
710,1.909,11.68,no
711,1.91,11.72,no
712,1.911,11.76,no
713,1.912,11.8,no
714,1.913,11.84,no
715,1.914,11.88,no
716,1.915,11.92,no
717,1.916,11.96,no
718,1.917,12,no
719,1.918,12.04,no
720,1.919,12.08,no
721,1.92,12.12,no
722,1.921,12.16,no
723,1.922,12.2,no
724,1.923,12.24,no
725,1.924,12.28,no
726,1.925,12.32,no
727,1.926,12.36,no
728,1.927,12.4,no
729,1.928,12.44,no
730,1.929,12.48,no
731,1.93,12.52,no
732,1.931,12.56,no
733,1.932,12.6,no
734,1.933,12.64,no
735,1.934,12.69,no
736,1.935,12.73,no
737,1.936,12.77,no
738,1.937,12.81,no
739,1.938,12.85,no
740,1.939,12.9,no
741,1.94,12.94,no
742,1.941,12.98,no
743,1.942,13.02,no
744,1.943,13.07,no
745,1.944,13.11,no
746,1.945,13.15,no
747,1.946,13.19,no
748,1.947,13.24,no
749,1.948,13.28,no
750,1.949,13.32,no
751,1.95,13.37,no
752,1.951,13.41,no
753,1.952,13.45,no
754,1.953,13.5,no
755,1.954,13.54,no
756,1.955,13.59,no
757,1.956,13.63,no
758,1.957,13.67,no
759,1.958,13.72,no
760,1.959,13.76,no
761,1.96,13.81,no
762,1.961,13.85,no
763,1.962,13.9,no
764,1.963,13.94,no
765,1.964,13.99,no
766,1.965,14.03,no
767,1.966,14.08,no
768,1.967,14.12,no
769,1.968,14.17,no
770,1.969,14.21,no
771,1.97,14.26,no
772,1.971,14.31,no
773,1.972,14.35,no
774,1.973,14.4,no
775,1.974,14.44,no
776,1.975,14.49,no
777,1.976,14.54,no
778,1.977,14.58,no
779,1.978,14.63,no
780,1.979,14.68,no
781,1.98,14.72,no
782,1.981,14.77,no
783,1.982,14.82,no
784,1.983,14.87,no
785,1.984,14.91,no
786,1.985,14.96,no
787,1.986,15.01,no
788,1.987,15.06,no
789,1.988,15.11,no
790,1.989,15.15,no
791,1.99,15.2,no
792,1.991,15.25,no
793,1.992,15.3,no
794,1.993,15.35,no
795,1.994,15.4,no
796,1.995,15.45,no
797,1.996,15.49,no
798,1.997,15.54,no
799,1.998,15.59,no
800,1.999,15.64,no
801,2,15.69,yes
