index,x-value,pointwise error (4 s.f.),MAE (yes/no)
538,-0.9997947362,1.34e+04,no
539,-0.9997970882,1.501e+04,no
540,-0.9997994132,1.7e+04,no
541,-0.9998017116,1.949e+04,no
542,-0.9998039837,2.271e+04,no
543,-0.9998062297,2.704e+04,no
544,-0.9998084499,3.315e+04,no
545,-0.9998106448,4.242e+04,no
546,-0.9998128145,5.814e+04,no
547,-0.9998149593,9.06e+04,no
548,-0.9998170795,1.968e+05,no
549,-0.9998191755,1.486e+06,yes
550,-0.9998212474,1.605e+05,no
551,-0.9998232956,8.621e+04,no
552,-0.9998253204,5.959e+04,no
553,-0.9998273219,4.591e+04,no
554,-0.9998293005,3.758e+04,no
555,-0.9998312564,3.199e+04,no
556,-0.9998331899,2.797e+04,no
557,-0.9998351013,2.495e+04,no
558,-0.9998369908,2.26e+04,no
559,-0.9998388586,2.072e+04,no
560,-0.999840705,1.918e+04,no
561,-0.9998425302,1.791e+04,no
562,-0.9998443346,1.683e+04,no
563,-0.9998461182,1.591e+04,no
564,-0.9998478814,1.511e+04,no
565,-0.9998496245,1.442e+04,no
566,-0.9998513475,1.381e+04,no
567,-0.9998530508,1.327e+04,no
568,-0.9998547346,1.279e+04,no
569,-0.9998563991,1.237e+04,no
570,-0.9998580445,1.199e+04,no
571,-0.9998596711,1.164e+04,no
572,-0.999861279,1.133e+04,no
573,-0.9998628685,1.105e+04,no
574,-0.9998644398,1.079e+04,no
575,-0.9998659931,1.055e+04,no
576,-0.9998675286,1.034e+04,no
577,-0.9998690465,1.014e+04,no
578,-0.999870547,9961,no
579,-0.9998720303,9795,no
580,-0.9998734966,9642,no
581,-0.9998749461,9501,no
582,-0.999876379,9372,no
583,-0.9998777955,9253,no
584,-0.9998791958,9142,no
585,-0.99988058,9041,no
586,-0.9998819483,8947,no
587,-0.999883301,8861,no
588,-0.9998846382,8781,no
589,-0.99988596,8708,no
590,-0.9998872667,8640,no
591,-0.9998885585,8578,no
592,-0.9998898354,8522,no
593,-0.9998910977,8470,no
594,-0.9998923455,8422,no
595,-0.9998935791,8379,no
596,-0.9998947985,8340,no
597,-0.9998960039,8305,no
598,-0.9998971955,8273,no
599,-0.9998983735,8245,no
600,-0.999899538,8220,no
601,-0.9999006891,8199,no
602,-0.999901827,8180,no
603,-0.9999029519,8164,no
604,-0.9999040639,8151,no
605,-0.9999051632,8140,no
606,-0.9999062498,8132,no
607,-0.9999073241,8127,no
608,-0.999908386,8123,no
609,-0.9999094357,8122,no
610,-0.9999104734,8123,no
611,-0.9999114993,8126,no
612,-0.9999125133,8131,no
613,-0.9999135158,8139,no
614,-0.9999145067,8148,no
615,-0.9999154863,8158,no
616,-0.9999164547,8171,no
617,-0.999917412,8186,no
618,-0.9999183583,8202,no
619,-0.9999192938,8219,no
620,-0.9999202186,8239,no
621,-0.9999211327,8260,no
622,-0.9999220364,8282,no
623,-0.9999229297,8307,no
624,-0.9999238128,8332,no
625,-0.9999246858,8359,no
626,-0.9999255488,8388,no
627,-0.9999264019,8418,no
628,-0.9999272452,8449,no
629,-0.9999280788,8482,no
630,-0.9999289029,8516,no
631,-0.9999297176,8551,no
632,-0.9999305229,8588,no
633,-0.999931319,8626,no
634,-0.9999321059,8665,no
635,-0.9999328839,8706,no
636,-0.9999336529,8748,no
637,-0.9999344131,8791,no
638,-0.9999351647,8835,no
639,-0.9999359076,8881,no
640,-0.999936642,8928,no
641,-0.9999373679,8976,no
642,-0.9999380856,9026,no
643,-0.999938795,9076,no
644,-0.9999394963,9128,no
645,-0.9999401896,9181,no
646,-0.9999408749,9235,no
647,-0.9999415524,9291,no
648,-0.9999422221,9347,no
649,-0.9999428841,9405,no
650,-0.9999435386,9464,no
