index,x-value,pointwise error (4 s.f.),MAE (yes/no)
274,-0.527,5.202e-08,no
275,-0.526,5.046e-08,no
276,-0.525,4.895e-08,no
277,-0.524,4.749e-08,no
278,-0.523,4.607e-08,no
279,-0.522,4.468e-08,no
280,-0.521,4.334e-08,no
281,-0.52,4.204e-08,no
282,-0.519,4.078e-08,no
283,-0.518,3.955e-08,no
284,-0.517,3.836e-08,no
285,-0.516,3.72e-08,no
286,-0.515,3.608e-08,no
287,-0.514,3.499e-08,no
288,-0.513,3.393e-08,no
289,-0.512,3.291e-08,no
290,-0.511,3.191e-08,no
291,-0.51,3.094e-08,no
292,-0.509,3e-08,no
293,-0.508,2.909e-08,no
294,-0.507,2.821e-08,no
295,-0.506,2.735e-08,no
296,-0.505,2.652e-08,no
297,-0.504,2.571e-08,no
298,-0.503,2.492e-08,no
299,-0.502,2.416e-08,no
300,-0.501,2.342e-08,no
301,-0.5,2.271e-08,no
302,-0.499,2.201e-08,no
303,-0.498,2.134e-08,no
304,-0.497,2.068e-08,no
305,-0.496,2.005e-08,no
306,-0.495,1.943e-08,no
307,-0.494,1.883e-08,no
308,-0.493,1.825e-08,no
309,-0.492,1.769e-08,no
310,-0.491,1.714e-08,no
311,-0.49,1.661e-08,no
312,-0.489,1.61e-08,no
313,-0.488,1.56e-08,no
314,-0.487,1.512e-08,no
315,-0.486,1.465e-08,no
316,-0.485,1.419e-08,no
317,-0.484,1.375e-08,no
318,-0.483,1.332e-08,no
319,-0.482,1.291e-08,no
320,-0.481,1.25e-08,no
321,-0.48,1.211e-08,no
322,-0.479,1.173e-08,no
323,-0.478,1.137e-08,no
324,-0.477,1.101e-08,no
325,-0.476,1.066e-08,no
326,-0.475,1.033e-08,no
327,-0.474,1e-08,no
328,-0.473,9.689e-09,no
329,-0.472,9.383e-09,no
330,-0.471,9.087e-09,no
331,-0.47,8.8e-09,no
332,-0.469,8.521e-09,no
333,-0.468,8.252e-09,no
334,-0.467,7.99e-09,no
335,-0.466,7.736e-09,no
336,-0.465,7.49e-09,no
337,-0.464,7.252e-09,no
338,-0.463,7.021e-09,no
339,-0.462,6.797e-09,no
340,-0.461,6.58e-09,no
341,-0.46,6.369e-09,no
342,-0.459,6.165e-09,no
343,-0.458,5.967e-09,no
344,-0.457,5.776e-09,no
345,-0.456,5.59e-09,no
346,-0.455,5.41e-09,no
347,-0.454,5.236e-09,no
348,-0.453,5.067e-09,no
349,-0.452,4.903e-09,no
350,-0.451,4.745e-09,no
351,-0.45,4.591e-09,no
352,-0.449,4.442e-09,no
353,-0.448,4.298e-09,no
354,-0.447,4.158e-09,no
355,-0.446,4.023e-09,no
356,-0.445,3.892e-09,no
357,-0.444,3.765e-09,no
358,-0.443,3.641e-09,no
359,-0.442,3.522e-09,no
360,-0.441,3.407e-09,no
361,-0.44,3.295e-09,no
362,-0.439,3.187e-09,no
363,-0.438,3.082e-09,no
364,-0.437,2.98e-09,no
365,-0.436,2.882e-09,no
366,-0.435,2.787e-09,no
367,-0.434,2.694e-09,no
368,-0.433,2.605e-09,no
369,-0.432,2.519e-09,no
370,-0.431,2.435e-09,no
371,-0.43,2.354e-09,no
372,-0.429,2.276e-09,no
373,-0.428,2.2e-09,no
374,-0.427,2.126e-09,no
375,-0.426,2.055e-09,no
376,-0.425,1.986e-09,no
377,-0.424,1.919e-09,no
378,-0.423,1.855e-09,no
379,-0.422,1.792e-09,no
380,-0.421,1.732e-09,no
381,-0.42,1.673e-09,no
382,-0.419,1.617e-09,no
383,-0.418,1.562e-09,no
384,-0.417,1.509e-09,no
385,-0.416,1.458e-09,no
386,-0.415,1.408e-09,no
387,-0.414,1.36e-09,no
388,-0.413,1.314e-09,no
389,-0.412,1.269e-09,no
390,-0.411,1.225e-09,no
391,-0.41,1.183e-09,no
392,-0.409,1.143e-09,no
393,-0.408,1.103e-09,no
394,-0.407,1.065e-09,no
395,-0.406,1.029e-09,no
396,-0.405,9.931e-10,no
397,-0.404,9.588e-10,no
398,-0.403,9.255e-10,no
399,-0.402,8.934e-10,no
400,-0.401,8.623e-10,no
401,-0.4,8.323e-10,no
402,-0.399,8.032e-10,no
403,-0.398,7.751e-10,no
404,-0.397,7.48e-10,no
405,-0.396,7.218e-10,no
406,-0.395,6.964e-10,no
407,-0.394,6.719e-10,no
408,-0.393,6.482e-10,no
409,-0.392,6.253e-10,no
410,-0.391,6.032e-10,no
411,-0.39,5.818e-10,no
412,-0.389,5.612e-10,no
413,-0.388,5.412e-10,no
414,-0.387,5.22e-10,no
415,-0.386,5.033e-10,no
416,-0.385,4.854e-10,no
417,-0.384,4.68e-10,no
418,-0.383,4.512e-10,no
419,-0.382,4.35e-10,no
420,-0.381,4.193e-10,no
421,-0.38,4.042e-10,no
422,-0.379,3.896e-10,no
423,-0.378,3.755e-10,no
424,-0.377,3.619e-10,no
425,-0.376,3.488e-10,no
426,-0.375,3.361e-10,no
427,-0.374,3.238e-10,no
428,-0.373,3.12e-10,no
429,-0.372,3.006e-10,no
430,-0.371,2.896e-10,no
431,-0.37,2.789e-10,no
432,-0.369,2.687e-10,no
433,-0.368,2.588e-10,no
434,-0.367,2.492e-10,no
435,-0.366,2.4e-10,no
436,-0.365,2.311e-10,no
437,-0.364,2.225e-10,no
438,-0.363,2.142e-10,no
439,-0.362,2.062e-10,no
440,-0.361,1.985e-10,no
441,-0.36,1.911e-10,no
442,-0.359,1.839e-10,no
443,-0.358,1.77e-10,no
444,-0.357,1.704e-10,no
445,-0.356,1.639e-10,no
446,-0.355,1.577e-10,no
447,-0.354,1.518e-10,no
448,-0.353,1.46e-10,no
449,-0.352,1.405e-10,no
450,-0.351,1.351e-10,no
451,-0.35,1.299e-10,no
452,-0.349,1.25e-10,no
453,-0.348,1.202e-10,no
454,-0.347,1.156e-10,no
455,-0.346,1.111e-10,no
456,-0.345,1.068e-10,no
457,-0.344,1.027e-10,no
458,-0.343,9.872e-11,no
459,-0.342,9.488e-11,no
460,-0.341,9.119e-11,no
461,-0.34,8.764e-11,no
462,-0.339,8.421e-11,no
463,-0.338,8.091e-11,no
464,-0.337,7.774e-11,no
465,-0.336,7.468e-11,no
466,-0.335,7.174e-11,no
467,-0.334,6.89e-11,no
468,-0.333,6.618e-11,no
469,-0.332,6.355e-11,no
470,-0.331,6.102e-11,no
471,-0.33,5.859e-11,no
472,-0.329,5.625e-11,no
473,-0.328,5.4e-11,no
474,-0.327,5.183e-11,no
475,-0.326,4.975e-11,no
476,-0.325,4.774e-11,no
477,-0.324,4.581e-11,no
478,-0.323,4.396e-11,no
479,-0.322,4.217e-11,no
480,-0.321,4.046e-11,no
481,-0.32,3.881e-11,no
482,-0.319,3.722e-11,no
483,-0.318,3.57e-11,no
484,-0.317,3.423e-11,no
485,-0.316,3.282e-11,no
486,-0.315,3.147e-11,no
487,-0.314,3.017e-11,no
488,-0.313,2.892e-11,no
489,-0.312,2.772e-11,no
490,-0.311,2.656e-11,no
491,-0.31,2.545e-11,no
492,-0.309,2.439e-11,no
493,-0.308,2.336e-11,no
494,-0.307,2.238e-11,no
495,-0.306,2.144e-11,no
496,-0.305,2.053e-11,no
497,-0.304,1.966e-11,no
498,-0.303,1.882e-11,no
499,-0.302,1.802e-11,no
500,-0.301,1.725e-11,no
501,-0.3,1.651e-11,no
502,-0.299,1.58e-11,no
503,-0.298,1.512e-11,no
504,-0.297,1.447e-11,no
505,-0.296,1.385e-11,no
506,-0.295,1.325e-11,no
507,-0.294,1.267e-11,no
508,-0.293,1.212e-11,no
509,-0.292,1.159e-11,no
510,-0.291,1.108e-11,no
511,-0.29,1.059e-11,no
512,-0.289,1.013e-11,no
513,-0.288,9.678e-12,no
514,-0.287,9.249e-12,no
515,-0.286,8.838e-12,no
516,-0.285,8.444e-12,no
517,-0.284,8.067e-12,no
518,-0.283,7.706e-12,no
519,-0.282,7.359e-12,no
520,-0.281,7.028e-12,no
521,-0.28,6.711e-12,no
522,-0.279,6.407e-12,no
523,-0.278,6.115e-12,no
524,-0.277,5.837e-12,no
525,-0.276,5.57e-12,no
526,-0.275,5.315e-12,no
527,-0.274,5.071e-12,no
528,-0.273,4.837e-12,no
529,-0.272,4.613e-12,no
530,-0.271,4.4e-12,no
531,-0.27,4.195e-12,no
532,-0.269,3.999e-12,no
533,-0.268,3.812e-12,no
534,-0.267,3.634e-12,no
535,-0.266,3.463e-12,no
536,-0.265,3.299e-12,no
537,-0.264,3.143e-12,no
538,-0.263,2.994e-12,no
539,-0.262,2.851e-12,no
540,-0.261,2.715e-12,no
541,-0.26,2.585e-12,no
542,-0.259,2.461e-12,no
543,-0.258,2.342e-12,no
544,-0.257,2.229e-12,no
545,-0.256,2.121e-12,no
546,-0.255,2.018e-12,no
547,-0.254,1.919e-12,no
548,-0.253,1.825e-12,no
549,-0.252,1.735e-12,no
550,-0.251,1.65e-12,no
551,-0.25,1.568e-12,no
552,-0.249,1.49e-12,no
553,-0.248,1.416e-12,no
554,-0.247,1.346e-12,no
555,-0.246,1.278e-12,no
556,-0.245,1.214e-12,no
557,-0.244,1.153e-12,no
558,-0.243,1.094e-12,no
559,-0.242,1.039e-12,no
560,-0.241,9.857e-13,no
561,-0.24,9.354e-13,no
562,-0.239,8.875e-13,no
563,-0.238,8.417e-13,no
564,-0.237,7.982e-13,no
565,-0.236,7.569e-13,no
566,-0.235,7.176e-13,no
567,-0.234,6.801e-13,no
568,-0.233,6.444e-13,no
569,-0.232,6.106e-13,no
570,-0.231,5.783e-13,no
571,-0.23,5.477e-13,no
572,-0.229,5.186e-13,no
573,-0.228,4.91e-13,no
574,-0.227,4.647e-13,no
575,-0.226,4.398e-13,no
576,-0.225,4.16e-13,no
577,-0.224,3.935e-13,no
578,-0.223,3.721e-13,no
579,-0.222,3.518e-13,no
580,-0.221,3.326e-13,no
581,-0.22,3.143e-13,no
582,-0.219,2.97e-13,no
583,-0.218,2.806e-13,no
584,-0.217,2.65e-13,no
585,-0.216,2.502e-13,no
586,-0.215,2.362e-13,no
587,-0.214,2.229e-13,no
588,-0.213,2.103e-13,no
589,-0.212,1.984e-13,no
590,-0.211,1.871e-13,no
591,-0.21,1.765e-13,no
592,-0.209,1.662e-13,no
593,-0.208,1.567e-13,no
594,-0.207,1.477e-13,no
595,-0.206,1.391e-13,no
596,-0.205,1.309e-13,no
597,-0.204,1.233e-13,no
598,-0.203,1.161e-13,no
599,-0.202,1.092e-13,no
600,-0.201,1.028e-13,no
601,-0.2,9.667e-14,no
602,-0.199,9.084e-14,no
603,-0.198,8.543e-14,no
604,-0.197,8.027e-14,no
605,-0.196,7.538e-14,no
606,-0.195,7.08e-14,no
607,-0.194,6.647e-14,no
608,-0.193,6.237e-14,no
609,-0.192,5.854e-14,no
610,-0.191,5.498e-14,no
611,-0.19,5.151e-14,no
612,-0.189,4.829e-14,no
613,-0.188,4.53e-14,no
614,-0.187,4.244e-14,no
615,-0.186,3.975e-14,no
616,-0.185,3.722e-14,no
617,-0.184,3.481e-14,no
618,-0.183,3.264e-14,no
619,-0.182,3.048e-14,no
620,-0.181,2.85e-14,no
621,-0.18,2.665e-14,no
622,-0.179,2.49e-14,no
623,-0.178,2.323e-14,no
624,-0.177,2.176e-14,no
625,-0.176,2.032e-14,no
626,-0.175,1.896e-14,no
627,-0.174,1.765e-14,no
628,-0.173,1.649e-14,no
629,-0.172,1.538e-14,no
630,-0.171,1.432e-14,no
631,-0.17,1.335e-14,no
632,-0.169,1.246e-14,no
633,-0.168,1.157e-14,no
634,-0.167,1.074e-14,no
635,-0.166,1.002e-14,no
636,-0.165,9.354e-15,no
637,-0.164,8.66e-15,no
638,-0.163,8.021e-15,no
639,-0.162,7.466e-15,no
640,-0.161,6.939e-15,no
641,-0.16,6.467e-15,no
642,-0.159,5.94e-15,no
643,-0.158,5.523e-15,no
644,-0.157,5.135e-15,no
645,-0.156,4.774e-15,no
646,-0.155,4.413e-15,no
647,-0.154,4.08e-15,no
648,-0.153,3.775e-15,no
649,-0.152,3.469e-15,no
650,-0.151,3.22e-15,no
651,-0.15,2.97e-15,no
652,-0.149,2.748e-15,no
653,-0.148,2.526e-15,no
654,-0.147,2.331e-15,no
655,-0.146,2.137e-15,no
656,-0.145,1.971e-15,no
657,-0.144,1.832e-15,no
658,-0.143,1.693e-15,no
659,-0.142,1.554e-15,no
660,-0.141,1.416e-15,no
661,-0.14,1.305e-15,no
662,-0.139,1.193e-15,no
663,-0.138,1.082e-15,no
664,-0.137,9.992e-16,no
665,-0.136,9.159e-16,no
666,-0.135,8.882e-16,no
667,-0.134,7.772e-16,no
668,-0.133,7.216e-16,no
669,-0.132,6.384e-16,no
670,-0.131,5.829e-16,no
671,-0.13,5.551e-16,no
672,-0.129,4.996e-16,no
673,-0.128,4.441e-16,no
674,-0.127,3.886e-16,no
675,-0.126,3.608e-16,no
676,-0.125,3.331e-16,no
677,-0.124,3.053e-16,no
678,-0.123,3.053e-16,no
679,-0.122,2.498e-16,no
680,-0.121,2.498e-16,no
681,-0.12,1.943e-16,no
682,-0.119,1.665e-16,no
683,-0.118,1.943e-16,no
684,-0.117,1.527e-16,no
685,-0.116,1.388e-16,no
686,-0.115,1.249e-16,no
687,-0.114,9.714e-17,no
688,-0.113,9.714e-17,no
689,-0.112,9.714e-17,no
690,-0.111,8.327e-17,no
691,-0.11,9.714e-17,no
692,-0.109,6.939e-17,no
693,-0.108,5.551e-17,no
694,-0.107,6.939e-17,no
695,-0.106,2.776e-17,no
696,-0.105,2.776e-17,no
697,-0.104,4.163e-17,no
698,-0.103,2.776e-17,no
699,-0.102,2.776e-17,no
700,-0.101,2.776e-17,no
701,-0.1,1.388e-17,no
702,-0.099,1.388e-17,no
703,-0.098,2.776e-17,no
704,-0.097,1.388e-17,no
705,-0.096,2.776e-17,no
706,-0.095,1.388e-17,no
707,-0.094,1.388e-17,no
708,-0.093,1.388e-17,no
709,-0.092,1.388e-17,no
710,-0.091,0,no
711,-0.09,0,no
712,-0.089,1.388e-17,no
713,-0.088,0,no
714,-0.087,0,no
715,-0.086,0,no
716,-0.085,1.388e-17,no
717,-0.084,1.388e-17,no
718,-0.083,0,no
719,-0.082,1.388e-17,no
720,-0.081,1.388e-17,no
721,-0.08,1.388e-17,no
722,-0.079,1.388e-17,no
723,-0.078,0,no
724,-0.077,0,no
725,-0.076,1.388e-17,no
726,-0.075,1.388e-17,no
727,-0.074,1.388e-17,no
728,-0.073,0,no
729,-0.072,0,no
730,-0.071,0,no
731,-0.07,1.388e-17,no
732,-0.069,1.388e-17,no
733,-0.068,1.388e-17,no
734,-0.067,0,no
735,-0.066,0,no
736,-0.065,0,no
737,-0.064,1.388e-17,no
738,-0.063,0,no
739,-0.062,0,no
740,-0.061,0,no
741,-0.06,0,no
742,-0.059,0,no
743,-0.058,0,no
744,-0.057,0,no
745,-0.056,0,no
746,-0.055,6.939e-18,no
747,-0.054,0,no
748,-0.053,6.939e-18,no
749,-0.052,0,no
750,-0.051,0,no
751,-0.05,0,no
752,-0.049,6.939e-18,no
753,-0.048,6.939e-18,no
754,-0.047,0,no
755,-0.046,0,no
756,-0.045,0,no
757,-0.044,0,no
758,-0.043,0,no
759,-0.042,0,no
760,-0.041,6.939e-18,no
761,-0.04,0,no
762,-0.039,6.939e-18,no
763,-0.038,0,no
764,-0.037,0,no
765,-0.036,6.939e-18,no
766,-0.035,6.939e-18,no
767,-0.034,6.939e-18,no
768,-0.033,0,no
769,-0.032,6.939e-18,no
770,-0.031,0,no
771,-0.03,0,no
772,-0.029,0,no
773,-0.028,0,no
774,-0.027,3.469e-18,no
775,-0.026,0,no
776,-0.025,0,no
777,-0.024,0,no
778,-0.023,0,no
779,-0.022,0,no
780,-0.021,0,no
781,-0.02,3.469e-18,no
782,-0.019,3.469e-18,no
783,-0.018,3.469e-18,no
784,-0.017,0,no
785,-0.016,0,no
786,-0.015,1.735e-18,no
787,-0.014,0,no
788,-0.013,0,no
789,-0.012,0,no
790,-0.011,0,no
791,-0.01,0,no
792,-0.009,0,no
793,-0.008,1.735e-18,no
794,-0.007,1.735e-18,no
795,-0.006,2.602e-18,no
796,-0.005,3.469e-18,no
797,-0.004,3.469e-18,no
798,-0.003,4.337e-18,no
799,-0.002,5.204e-18,no
800,-0.001,6.072e-18,no
801,0,6.939e-18,no
802,0.001,1.032e-16,no
803,0.002,9.107e-18,no
804,0.003,1.015e-16,no
805,0.004,1.041e-17,no
806,0.005,9.975e-17,no
807,0.006,1.301e-17,no
808,0.007,9.714e-17,no
809,0.008,1.561e-17,no
810,0.009,9.714e-17,no
811,0.01,1.388e-17,no
812,0.011,9.541e-17,no
813,0.012,1.388e-17,no
814,0.013,9.368e-17,no
815,0.014,1.388e-17,no
816,0.015,9.541e-17,no
817,0.016,1.735e-17,no
818,0.017,9.714e-17,no
819,0.018,1.388e-17,no
820,0.019,9.368e-17,no
821,0.02,1.388e-17,no
822,0.021,9.714e-17,no
823,0.022,1.041e-17,no
824,0.023,9.714e-17,no
825,0.024,1.735e-17,no
826,0.025,9.368e-17,no
827,0.026,1.388e-17,no
828,0.027,9.368e-17,no
829,0.028,1.041e-17,no
830,0.029,9.021e-17,no
831,0.03,1.041e-17,no
832,0.031,9.021e-17,no
833,0.032,1.388e-17,no
834,0.033,9.714e-17,no
835,0.034,1.388e-17,no
836,0.035,9.021e-17,no
837,0.036,2.082e-17,no
838,0.037,9.714e-17,no
839,0.038,1.388e-17,no
840,0.039,9.714e-17,no
841,0.04,6.939e-18,no
842,0.041,9.021e-17,no
843,0.042,6.939e-18,no
844,0.043,9.021e-17,no
845,0.044,1.388e-17,no
846,0.045,8.327e-17,no
847,0.046,1.388e-17,no
848,0.047,8.327e-17,no
849,0.048,2.082e-17,no
850,0.049,9.021e-17,no
851,0.05,1.388e-17,no
852,0.051,8.327e-17,no
853,0.052,1.388e-17,no
854,0.053,9.021e-17,no
855,0.054,1.388e-17,no
856,0.055,9.021e-17,no
857,0.056,6.939e-18,no
858,0.057,9.021e-17,no
859,0.058,1.388e-17,no
860,0.059,9.021e-17,no
861,0.06,1.388e-17,no
862,0.061,8.327e-17,no
863,0.062,1.388e-17,no
864,0.063,8.327e-17,no
865,0.064,1.388e-17,no
866,0.065,9.714e-17,no
867,0.066,1.388e-17,no
868,0.067,9.714e-17,no
869,0.068,1.388e-17,no
870,0.069,9.714e-17,no
871,0.07,1.388e-17,no
872,0.071,8.327e-17,no
873,0.072,0,no
874,0.073,8.327e-17,no
875,0.074,0,no
876,0.075,8.327e-17,no
877,0.076,1.388e-17,no
878,0.077,8.327e-17,no
879,0.078,0,no
880,0.079,8.327e-17,no
881,0.08,1.388e-17,no
882,0.081,9.714e-17,no
883,0.082,0,no
884,0.083,9.714e-17,no
885,0.084,2.776e-17,no
886,0.085,8.327e-17,no
887,0.086,1.388e-17,no
888,0.087,9.714e-17,no
889,0.088,1.388e-17,no
890,0.089,8.327e-17,no
891,0.09,1.388e-17,no
892,0.091,8.327e-17,no
893,0.092,1.388e-17,no
894,0.093,8.327e-17,no
895,0.094,2.776e-17,no
896,0.095,9.714e-17,no
