index,x-value,pointwise error (4 s.f.),MAE (yes/no)
220,-0.581,0.0001198,no
221,-0.58,0.0001176,no
222,-0.579,0.0001154,no
223,-0.578,0.0001133,no
224,-0.577,0.0001112,no
225,-0.576,0.0001091,no
226,-0.575,0.0001071,no
227,-0.574,0.0001051,no
228,-0.573,0.0001032,no
229,-0.572,0.0001013,no
230,-0.571,9.942e-05,no
231,-0.57,9.758e-05,no
232,-0.569,9.577e-05,no
233,-0.568,9.4e-05,no
234,-0.567,9.226e-05,no
235,-0.566,9.055e-05,no
236,-0.565,8.886e-05,no
237,-0.564,8.721e-05,no
238,-0.563,8.559e-05,no
239,-0.562,8.4e-05,no
240,-0.561,8.244e-05,no
241,-0.56,8.09e-05,no
242,-0.559,7.939e-05,no
243,-0.558,7.791e-05,no
244,-0.557,7.646e-05,no
245,-0.556,7.503e-05,no
246,-0.555,7.363e-05,no
247,-0.554,7.225e-05,no
248,-0.553,7.09e-05,no
249,-0.552,6.957e-05,no
250,-0.551,6.827e-05,no
251,-0.55,6.699e-05,no
252,-0.549,6.573e-05,no
253,-0.548,6.45e-05,no
254,-0.547,6.329e-05,no
255,-0.546,6.21e-05,no
256,-0.545,6.093e-05,no
257,-0.544,5.978e-05,no
258,-0.543,5.865e-05,no
259,-0.542,5.755e-05,no
260,-0.541,5.646e-05,no
261,-0.54,5.539e-05,no
262,-0.539,5.435e-05,no
263,-0.538,5.332e-05,no
264,-0.537,5.231e-05,no
265,-0.536,5.132e-05,no
266,-0.535,5.034e-05,no
267,-0.534,4.939e-05,no
268,-0.533,4.845e-05,no
269,-0.532,4.753e-05,no
270,-0.531,4.663e-05,no
271,-0.53,4.574e-05,no
272,-0.529,4.487e-05,no
273,-0.528,4.401e-05,no
274,-0.527,4.317e-05,no
275,-0.526,4.235e-05,no
276,-0.525,4.154e-05,no
277,-0.524,4.074e-05,no
278,-0.523,3.996e-05,no
279,-0.522,3.92e-05,no
280,-0.521,3.844e-05,no
281,-0.52,3.77e-05,no
282,-0.519,3.698e-05,no
283,-0.518,3.627e-05,no
284,-0.517,3.557e-05,no
285,-0.516,3.489e-05,no
286,-0.515,3.421e-05,no
287,-0.514,3.355e-05,no
288,-0.513,3.29e-05,no
289,-0.512,3.227e-05,no
290,-0.511,3.164e-05,no
291,-0.51,3.103e-05,no
292,-0.509,3.043e-05,no
293,-0.508,2.984e-05,no
294,-0.507,2.926e-05,no
295,-0.506,2.869e-05,no
296,-0.505,2.813e-05,no
297,-0.504,2.758e-05,no
298,-0.503,2.704e-05,no
