index,x-value,pointwise error (4 s.f.),MAE (yes/no)
225,-0.576,0.0004495,no
226,-0.575,0.0004401,no
227,-0.574,0.0004309,no
228,-0.573,0.0004219,no
229,-0.572,0.000413,no
230,-0.571,0.0004043,no
231,-0.57,0.0003958,no
232,-0.569,0.0003875,no
233,-0.568,0.0003793,no
234,-0.567,0.0003713,no
235,-0.566,0.0003635,no
236,-0.565,0.0003558,no
237,-0.564,0.0003482,no
238,-0.563,0.0003408,no
239,-0.562,0.0003336,no
240,-0.561,0.0003265,no
241,-0.56,0.0003195,no
242,-0.559,0.0003127,no
243,-0.558,0.000306,no
244,-0.557,0.0002994,no
245,-0.556,0.000293,no
246,-0.555,0.0002867,no
247,-0.554,0.0002805,no
248,-0.553,0.0002745,no
249,-0.552,0.0002686,no
250,-0.551,0.0002628,no
251,-0.55,0.0002571,no
252,-0.549,0.0002515,no
253,-0.548,0.0002461,no
254,-0.547,0.0002407,no
255,-0.546,0.0002355,no
256,-0.545,0.0002303,no
257,-0.544,0.0002253,no
258,-0.543,0.0002204,no
259,-0.542,0.0002156,no
260,-0.541,0.0002108,no
261,-0.54,0.0002062,no
262,-0.539,0.0002017,no
263,-0.538,0.0001972,no
264,-0.537,0.0001929,no
265,-0.536,0.0001886,no
266,-0.535,0.0001844,no
267,-0.534,0.0001803,no
268,-0.533,0.0001763,no
269,-0.532,0.0001724,no
270,-0.531,0.0001686,no
271,-0.53,0.0001648,no
272,-0.529,0.0001611,no
273,-0.528,0.0001575,no
274,-0.527,0.000154,no
275,-0.526,0.0001505,no
276,-0.525,0.0001472,no
277,-0.524,0.0001438,no
278,-0.523,0.0001406,no
279,-0.522,0.0001374,no
280,-0.521,0.0001343,no
281,-0.52,0.0001313,no
282,-0.519,0.0001283,no
283,-0.518,0.0001254,no
284,-0.517,0.0001225,no
285,-0.516,0.0001197,no
286,-0.515,0.000117,no
287,-0.514,0.0001143,no
288,-0.513,0.0001117,no
289,-0.512,0.0001091,no
290,-0.511,0.0001066,no
291,-0.51,0.0001042,no
292,-0.509,0.0001018,no
293,-0.508,9.94e-05,no
294,-0.507,9.71e-05,no
295,-0.506,9.485e-05,no
296,-0.505,9.265e-05,no
297,-0.504,9.049e-05,no
298,-0.503,8.838e-05,no
299,-0.502,8.632e-05,no
300,-0.501,8.43e-05,no
301,-0.5,8.232e-05,no
302,-0.499,8.039e-05,no
303,-0.498,7.85e-05,no
304,-0.497,7.665e-05,no
305,-0.496,7.485e-05,no
306,-0.495,7.308e-05,no
307,-0.494,7.135e-05,no
308,-0.493,6.966e-05,no
309,-0.492,6.8e-05,no
310,-0.491,6.638e-05,no
311,-0.49,6.48e-05,no
312,-0.489,6.326e-05,no
313,-0.488,6.174e-05,no
314,-0.487,6.026e-05,no
315,-0.486,5.882e-05,no
316,-0.485,5.74e-05,no
317,-0.484,5.602e-05,no
318,-0.483,5.467e-05,no
319,-0.482,5.335e-05,no
320,-0.481,5.205e-05,no
321,-0.48,5.079e-05,no
322,-0.479,4.956e-05,no
323,-0.478,4.835e-05,no
324,-0.477,4.717e-05,no
325,-0.476,4.602e-05,no
326,-0.475,4.489e-05,no
327,-0.474,4.379e-05,no
328,-0.473,4.271e-05,no
329,-0.472,4.166e-05,no
330,-0.471,4.064e-05,no
331,-0.47,3.963e-05,no
332,-0.469,3.865e-05,no
333,-0.468,3.769e-05,no
334,-0.467,3.676e-05,no
335,-0.466,3.584e-05,no
336,-0.465,3.495e-05,no
337,-0.464,3.407e-05,no
338,-0.463,3.322e-05,no
339,-0.462,3.239e-05,no
340,-0.461,3.157e-05,no
341,-0.46,3.078e-05,no
342,-0.459,3e-05,no
343,-0.458,2.924e-05,no
344,-0.457,2.85e-05,no
345,-0.456,2.778e-05,no
346,-0.455,2.707e-05,no
347,-0.454,2.639e-05,no
348,-0.453,2.571e-05,no
349,-0.452,2.505e-05,no
350,-0.451,2.441e-05,no
351,-0.45,2.379e-05,no
352,-0.449,2.317e-05,no
353,-0.448,2.258e-05,no
354,-0.447,2.199e-05,no
355,-0.446,2.143e-05,no
356,-0.445,2.087e-05,no
