index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
628,-0.9999272452,0.0000727548,6.6,4.966,1.8870960676,1.6026364239
629,-0.9999280788,0.0000719212,6.612,4.978,1.8888393672,1.6049443336
630,-0.9999289029,0.0000710971,6.623,4.989,1.8905796473,1.6072470434
631,-0.9999297176,0.0000702824,6.635,5.001,1.8923169184,1.6095445755
632,-0.9999305229,0.0000694771,6.646,5.012,1.8940511906,1.6118369523
633,-0.999931319,0.000068681,6.658,5.023,1.8957824742,1.6141241958
634,-0.9999321059,0.0000678941,6.669,5.035,1.8975107793,1.6164063279
635,-0.9999328839,0.0000671161,6.681,5.046,1.899236116,1.6186833704
636,-0.9999336529,0.0000663471,6.692,5.058,1.9009584944,1.6209553449
637,-0.9999344131,0.0000655869,6.704,5.069,1.9026779244,1.6232222731
638,-0.9999351647,0.0000648353,6.715,5.081,1.904394416,1.6254841763
639,-0.9999359076,0.0000640924,6.727,5.092,1.9061079791,1.6277410758
640,-0.999936642,0.000063358,6.738,5.104,1.9078186235,1.6299929928
641,-0.9999373679,0.0000626321,6.75,5.115,1.9095263591,1.6322399483
642,-0.9999380856,0.0000619144,6.761,5.127,1.9112311956,1.6344819632
643,-0.999938795,0.000061205,6.773,5.138,1.9129331428,1.6367190583
644,-0.9999394963,0.0000605037,6.784,5.15,1.9146322101,1.6389512542
645,-0.9999401896,0.0000598104,6.796,5.161,1.9163284074,1.6411785715
646,-0.9999408749,0.0000591251,6.807,5.173,1.9180217441,1.6434010307
647,-0.9999415524,0.0000584476,6.819,5.184,1.9197122298,1.645618652
648,-0.9999422221,0.0000577779,6.831,5.196,1.921399874,1.6478314555
649,-0.9999428841,0.0000571159,6.842,5.207,1.9230846859,1.6500394614
650,-0.9999435386,0.0000564614,6.854,5.219,1.9247666752,1.6522426896
651,-0.9999441855,0.0000558145,6.865,5.23,1.926445851,1.65444116
652,-0.9999448251,0.0000551749,6.877,5.242,1.9281222227,1.6566348921
653,-0.9999454573,0.0000545427,6.888,5.253,1.9297957995,1.6588239057
654,-0.9999460823,0.0000539177,6.9,5.265,1.9314665906,1.6610082203
655,-0.9999467001,0.0000532999,6.911,5.276,1.9331346052,1.663187855
