index,x-value,pointwise error (4 s.f.),MAE (yes/no)
841,-0.9999937512,9.054,no
842,-0.9999938228,9.066,no
843,-0.9999938936,9.077,no
844,-0.9999939636,9.089,no
845,-0.9999940327,9.1,no
846,-0.9999941011,9.112,no
847,-0.9999941687,9.123,no
848,-0.9999942355,9.135,no
849,-0.9999943016,9.146,no
850,-0.9999943669,9.158,no
851,-0.9999944314,9.169,no
852,-0.9999944952,9.181,no
853,-0.9999945583,9.193,no
854,-0.9999946206,9.204,no
855,-0.9999946823,9.216,no
856,-0.9999947432,9.227,no
857,-0.9999948034,9.239,no
858,-0.999994863,9.25,no
859,-0.9999949218,9.262,no
860,-0.99999498,9.273,no
861,-0.9999950376,9.285,no
862,-0.9999950944,9.296,no
863,-0.9999951506,9.308,no
864,-0.9999952062,9.319,no
865,-0.9999952611,9.331,no
866,-0.9999953154,9.342,no
867,-0.9999953691,9.354,no
