index,x-value,pointwise error (4 s.f.),MAE (yes/no)
115,-0.9731199898,1.322,no
116,-0.9734279889,1.332,no
117,-0.973732459,1.342,no
118,-0.9740334403,1.352,no
119,-0.9743309728,1.362,no
120,-0.9746250962,1.372,no
121,-0.9749158494,1.381,no
122,-0.9752032711,1.391,no
123,-0.9754873994,1.401,no
124,-0.9757682721,1.411,no
125,-0.9760459264,1.421,no
126,-0.9763203993,1.431,no
127,-0.9765917272,1.441,no
128,-0.9768599462,1.451,no
129,-0.9771250918,1.461,no
130,-0.9773871993,1.471,no
131,-0.9776463035,1.481,no
132,-0.9779024389,1.491,no
133,-0.9781556393,1.501,no
134,-0.9784059385,1.511,no
135,-0.9786533697,1.522,no
136,-0.9788979657,1.532,no
137,-0.9791397591,1.542,no
138,-0.979378782,1.552,no
139,-0.979615066,1.562,no
140,-0.9798486427,1.572,no
141,-0.9800795429,1.583,no
142,-0.9803077974,1.593,no
143,-0.9805334366,1.603,no
144,-0.9807564902,1.613,no
145,-0.9809769881,1.624,no
146,-0.9811949594,1.634,no
147,-0.9814104332,1.644,no
148,-0.981623438,1.654,no
149,-0.9818340021,1.665,no
150,-0.9820421535,1.675,no
151,-0.9822479199,1.685,no
152,-0.9824513285,1.696,no
153,-0.9826524064,1.706,no
154,-0.9828511803,1.717,no
155,-0.9830476766,1.727,no
156,-0.9832419214,1.737,no
157,-0.9834339404,1.748,no
158,-0.9836237593,1.758,no
159,-0.9838114031,1.769,no
160,-0.9839968969,1.779,no
161,-0.9841802652,1.79,no
162,-0.9843615324,1.8,no
163,-0.9845407226,1.811,no
164,-0.9847178596,1.821,no
165,-0.984892967,1.832,no
166,-0.9850660678,1.842,no
167,-0.9852371853,1.853,no
168,-0.985406342,1.863,no
169,-0.9855735605,1.874,no
170,-0.9857388629,1.884,no
171,-0.9859022713,1.895,no
172,-0.9860638073,1.905,no
173,-0.9862234923,1.916,no
174,-0.9863813476,1.927,no
175,-0.9865373942,1.937,no
176,-0.9866916528,1.948,no
177,-0.9868441438,1.959,no
178,-0.9869948875,1.969,no
179,-0.9871439039,1.98,no
180,-0.9872912129,1.991,no
181,-0.987436834,2.001,no
182,-0.9875807865,2.012,no
183,-0.9877230895,2.023,no
184,-0.987863762,2.033,no
185,-0.9880028226,2.044,no
186,-0.9881402899,2.055,no
187,-0.988276182,2.065,no
188,-0.988410517,2.076,no
189,-0.9885433127,2.087,no
190,-0.9886745868,2.098,no
191,-0.9888043568,2.108,no
192,-0.9889326398,2.119,no
193,-0.9890594529,2.13,no
194,-0.989184813,2.141,no
195,-0.9893087366,2.152,no
196,-0.9894312403,2.162,no
197,-0.9895523403,2.173,no
198,-0.9896720527,2.184,no
199,-0.9897903934,2.195,no
200,-0.9899073781,2.206,no
201,-0.9900230224,2.217,no
202,-0.9901373415,2.227,no
203,-0.9902503508,2.238,no
204,-0.9903620652,2.249,no
205,-0.9904724995,2.26,no
206,-0.9905816685,2.271,no
207,-0.9906895865,2.282,no
208,-0.990796268,2.293,no
209,-0.9909017271,2.304,no
210,-0.9910059778,2.315,no
211,-0.991109034,2.325,no
212,-0.9912109093,2.336,no
213,-0.9913116174,2.347,no
214,-0.9914111714,2.358,no
215,-0.9915095848,2.369,no
216,-0.9916068705,2.38,no
217,-0.9917030415,2.391,no
218,-0.9917981105,2.402,no
219,-0.9918920902,2.413,no
220,-0.991984993,2.424,no
221,-0.9920768314,2.435,no
222,-0.9921676174,2.446,no
223,-0.9922573632,2.457,no
224,-0.9923460806,2.468,no
225,-0.9924337815,2.479,no
226,-0.9925204775,2.49,no
227,-0.9926061801,2.501,no
228,-0.9926909007,2.512,no
229,-0.9927746505,2.523,no
230,-0.9928574407,2.534,no
231,-0.9929392823,2.545,no
232,-0.9930201861,2.556,no
233,-0.9931001629,2.567,no
234,-0.9931792233,2.578,no
235,-0.9932573778,2.589,no
236,-0.9933346367,2.6,no
237,-0.9934110104,2.612,no
238,-0.9934865091,2.623,no
239,-0.9935611426,2.634,no
240,-0.9936349209,2.645,no
241,-0.9937078539,2.656,no
242,-0.9937799512,2.667,no
243,-0.9938512223,2.678,no
244,-0.9939216769,2.689,no
245,-0.9939913241,2.7,no
246,-0.9940601733,2.711,no
247,-0.9941282336,2.723,no
248,-0.9941955141,2.734,no
249,-0.9942620236,2.745,no
250,-0.994327771,2.756,no
251,-0.9943927651,2.767,no
252,-0.9944570145,2.778,no
253,-0.9945205277,2.789,no
254,-0.9945833131,2.801,no
255,-0.9946453791,2.812,no
256,-0.9947067339,2.823,no
257,-0.9947673858,2.834,no
258,-0.9948273426,2.845,no
259,-0.9948866125,2.856,no
260,-0.9949452032,2.868,no
261,-0.9950031225,2.879,no
262,-0.9950603783,2.89,no
263,-0.9951169779,2.901,no
264,-0.995172929,2.912,no
265,-0.9952282391,2.924,no
266,-0.9952829153,2.935,no
267,-0.9953369651,2.946,no
268,-0.9953903955,2.957,no
269,-0.9954432137,2.968,no
270,-0.9954954267,2.98,no
271,-0.9955470415,2.991,no
272,-0.9955980648,3.002,no
273,-0.9956485035,3.013,no
274,-0.9956983642,3.024,no
275,-0.9957476537,3.036,no
276,-0.9957963783,3.047,no
277,-0.9958445447,3.058,no
278,-0.9958921591,3.069,no
279,-0.995939228,3.081,no
280,-0.9959857575,3.092,no
281,-0.9960317539,3.103,no
282,-0.9960772232,3.114,no
283,-0.9961221716,3.126,no
284,-0.9961666049,3.137,no
285,-0.9962105291,3.148,no
286,-0.99625395,3.159,no
287,-0.9962968733,3.171,no
288,-0.9963393049,3.182,no
289,-0.9963812502,3.193,no
290,-0.9964227149,3.205,no
291,-0.9964637045,3.216,no
292,-0.9965042244,3.227,no
293,-0.9965442801,3.238,no
294,-0.9965838767,3.25,no
295,-0.9966230197,3.261,no
296,-0.9966617141,3.272,no
297,-0.9966999652,3.284,no
298,-0.996737778,3.295,no
299,-0.9967751575,3.306,no
300,-0.9968121087,3.317,no
301,-0.9968486365,3.329,no
302,-0.9968847458,3.34,no
303,-0.9969204413,3.351,no
304,-0.9969557278,3.363,no
305,-0.99699061,3.374,no
306,-0.9970250925,3.385,no
307,-0.9970591798,3.397,no
308,-0.9970928766,3.408,no
309,-0.9971261873,3.419,no
310,-0.9971591163,3.431,no
311,-0.997191668,3.442,no
312,-0.9972238467,3.453,no
313,-0.9972556567,3.465,no
314,-0.9972871022,3.476,no
315,-0.9973181874,3.487,no
316,-0.9973489164,3.499,no
317,-0.9973792933,3.51,no
318,-0.9974093221,3.521,no
319,-0.9974390069,3.533,no
320,-0.9974683515,3.544,no
321,-0.9974973599,3.555,no
322,-0.9975260359,3.567,no
323,-0.9975543833,3.578,no
324,-0.9975824059,3.589,no
325,-0.9976101074,3.601,no
326,-0.9976374915,3.612,no
327,-0.9976645619,3.624,no
328,-0.997691322,3.635,no
329,-0.9977177755,3.646,no
330,-0.9977439259,3.658,no
331,-0.9977697767,3.669,no
332,-0.9977953313,3.68,no
333,-0.997820593,3.692,no
334,-0.9978455653,3.703,no
335,-0.9978702515,3.714,no
336,-0.9978946548,3.726,no
337,-0.9979187784,3.737,no
338,-0.9979426257,3.749,no
339,-0.9979661997,3.76,no
340,-0.9979895036,3.771,no
341,-0.9980125405,3.783,no
342,-0.9980353134,3.794,no
343,-0.9980578253,3.806,no
344,-0.9980800793,3.817,no
345,-0.9981020784,3.828,no
346,-0.9981238253,3.84,no
347,-0.9981453231,3.851,no
348,-0.9981665745,3.863,no
349,-0.9981875825,3.874,no
350,-0.9982083497,3.885,no
351,-0.9982288789,3.897,no
352,-0.998249173,3.908,no
353,-0.9982692345,3.92,no
354,-0.9982890661,3.931,no
355,-0.9983086705,3.942,no
356,-0.9983280502,3.954,no
357,-0.9983472079,3.965,no
358,-0.9983661461,3.977,no
359,-0.9983848673,3.988,no
360,-0.998403374,3.999,no
361,-0.9984216686,4.011,no
362,-0.9984397536,4.022,no
363,-0.9984576314,4.034,no
364,-0.9984753043,4.045,no
365,-0.9984927747,4.057,no
366,-0.9985100449,4.068,no
367,-0.9985271173,4.079,no
368,-0.998543994,4.091,no
369,-0.9985606774,4.102,no
370,-0.9985771695,4.114,no
371,-0.9985934728,4.125,no
372,-0.9986095892,4.136,no
373,-0.9986255209,4.148,no
374,-0.9986412701,4.159,no
375,-0.9986568388,4.171,no
376,-0.9986722292,4.182,no
377,-0.9986874432,4.194,no
378,-0.9987024828,4.205,no
379,-0.9987173502,4.217,no
380,-0.9987320472,4.228,no
381,-0.9987465757,4.239,no
382,-0.9987609378,4.251,no
383,-0.9987751354,4.262,no
384,-0.9987891702,4.274,no
385,-0.9988030443,4.285,no
386,-0.9988167594,4.297,no
387,-0.9988303173,4.308,no
388,-0.9988437199,4.319,no
389,-0.9988569689,4.331,no
390,-0.9988700661,4.342,no
391,-0.9988830132,4.354,no
392,-0.9988958119,4.365,no
393,-0.9989084641,4.377,no
394,-0.9989209712,4.388,no
395,-0.998933335,4.4,no
396,-0.9989455572,4.411,no
397,-0.9989576393,4.423,no
398,-0.998969583,4.434,no
399,-0.9989813898,4.445,no
400,-0.9989930614,4.457,no
401,-0.9990045992,4.468,no
402,-0.9990160048,4.48,no
403,-0.9990272797,4.491,no
404,-0.9990384254,4.503,no
405,-0.9990494434,4.514,no
406,-0.9990603352,4.526,no
407,-0.9990711021,4.537,no
408,-0.9990817457,4.549,no
409,-0.9990922673,4.56,no
410,-0.9991026684,4.571,no
411,-0.9991129503,4.583,no
412,-0.9991231144,4.594,no
413,-0.999133162,4.606,no
414,-0.9991430945,4.617,no
415,-0.9991529132,4.629,no
416,-0.9991626193,4.64,no
417,-0.9991722143,4.652,no
418,-0.9991816993,4.663,no
419,-0.9991910757,4.675,no
420,-0.9992003445,4.686,no
421,-0.9992095072,4.698,no
422,-0.9992185649,4.709,no
423,-0.9992275189,4.721,no
424,-0.9992363702,4.732,no
425,-0.9992451201,4.743,no
426,-0.9992537697,4.755,no
427,-0.9992623202,4.766,no
428,-0.9992707728,4.778,no
429,-0.9992791285,4.789,no
430,-0.9992873885,4.801,no
431,-0.9992955538,4.812,no
432,-0.9993036255,4.824,no
433,-0.9993116048,4.835,no
434,-0.9993194926,4.847,no
435,-0.9993272901,4.858,no
436,-0.9993349982,4.87,no
437,-0.999342618,4.881,no
438,-0.9993501505,4.893,no
439,-0.9993575966,4.904,no
440,-0.9993649575,4.916,no
441,-0.999372234,4.927,no
442,-0.9993794271,4.939,no
443,-0.9993865378,4.95,no
444,-0.9993935671,4.962,no
445,-0.9994005157,4.973,no
446,-0.9994073848,4.985,no
447,-0.9994141752,4.996,no
448,-0.9994208877,5.007,no
449,-0.9994275234,5.019,no
450,-0.999434083,5.03,no
451,-0.9994405674,5.042,no
452,-0.9994469776,5.053,no
453,-0.9994533143,5.065,no
454,-0.9994595784,5.076,no
455,-0.9994657707,5.088,no
456,-0.999471892,5.099,no
457,-0.9994779432,5.111,no
458,-0.9994839251,5.122,no
459,-0.9994898385,5.134,no
460,-0.9994956841,5.145,no
461,-0.9995014627,5.157,no
462,-0.999507175,5.168,no
463,-0.999512822,5.18,no
464,-0.9995184042,5.191,no
465,-0.9995239225,5.203,no
466,-0.9995293775,5.214,no
467,-0.99953477,5.226,no
468,-0.9995401008,5.237,no
469,-0.9995453705,5.249,no
470,-0.9995505797,5.26,no
471,-0.9995557293,5.272,no
472,-0.9995608199,5.283,no
473,-0.9995658522,5.295,no
474,-0.9995708268,5.306,no
475,-0.9995757444,5.318,no
476,-0.9995806056,5.329,no
477,-0.9995854112,5.341,no
478,-0.9995901616,5.352,no
479,-0.9995948577,5.364,no
480,-0.9995994999,5.375,no
481,-0.999604089,5.387,no
482,-0.9996086254,5.398,no
483,-0.9996131099,5.41,no
484,-0.999617543,5.421,no
485,-0.9996219253,5.433,no
486,-0.9996262574,5.444,no
487,-0.9996305399,5.456,no
488,-0.9996347733,5.467,no
489,-0.9996389581,5.479,no
490,-0.9996430951,5.49,no
491,-0.9996471846,5.502,no
492,-0.9996512273,5.513,no
493,-0.9996552236,5.525,no
494,-0.9996591741,5.536,no
495,-0.9996630794,5.548,no
496,-0.99966694,5.559,no
497,-0.9996707563,5.571,no
498,-0.9996745288,5.582,no
499,-0.9996782582,5.594,no
500,-0.9996819448,5.605,no
501,-0.9996855892,5.617,no
502,-0.9996891918,5.628,no
503,-0.9996927531,5.64,no
504,-0.9996962736,5.651,no
505,-0.9996997538,5.663,no
506,-0.9997031941,5.674,no
507,-0.999706595,5.686,no
508,-0.999709957,5.697,no
509,-0.9997132804,5.709,no
510,-0.9997165657,5.72,no
511,-0.9997198133,5.732,no
512,-0.9997230238,5.743,no
513,-0.9997261975,5.755,no
514,-0.9997293348,5.766,no
515,-0.9997324362,5.778,no
516,-0.999735502,5.789,no
517,-0.9997385327,5.801,no
518,-0.9997415286,5.812,no
519,-0.9997444903,5.824,no
520,-0.999747418,5.835,no
521,-0.9997503122,5.847,no
522,-0.9997531732,5.858,no
523,-0.9997560014,5.87,no
524,-0.9997587972,5.881,no
525,-0.999761561,5.893,no
526,-0.9997642931,5.904,no
527,-0.9997669939,5.916,no
528,-0.9997696637,5.927,no
529,-0.999772303,5.939,no
530,-0.999774912,5.95,no
531,-0.9997774911,5.962,no
532,-0.9997800407,5.973,no
533,-0.9997825611,5.985,no
534,-0.9997850525,5.996,no
535,-0.9997875155,6.008,no
536,-0.9997899502,6.019,no
537,-0.999792357,6.031,no
538,-0.9997947362,6.042,no
539,-0.9997970882,6.054,no
540,-0.9997994132,6.065,no
541,-0.9998017116,6.077,no
542,-0.9998039837,6.088,no
543,-0.9998062297,6.1,no
544,-0.9998084499,6.112,no
545,-0.9998106448,6.123,no
546,-0.9998128145,6.135,no
547,-0.9998149593,6.146,no
548,-0.9998170795,6.158,no
549,-0.9998191755,6.169,no
550,-0.9998212474,6.181,no
551,-0.9998232956,6.192,no
552,-0.9998253204,6.204,no
553,-0.9998273219,6.215,no
554,-0.9998293005,6.227,no
555,-0.9998312564,6.238,no
556,-0.9998331899,6.25,no
557,-0.9998351013,6.261,no
558,-0.9998369908,6.273,no
559,-0.9998388586,6.284,no
560,-0.999840705,6.296,no
561,-0.9998425302,6.307,no
562,-0.9998443346,6.319,no
563,-0.9998461182,6.33,no
564,-0.9998478814,6.342,no
565,-0.9998496245,6.353,no
566,-0.9998513475,6.365,no
567,-0.9998530508,6.376,no
568,-0.9998547346,6.388,no
569,-0.9998563991,6.399,no
570,-0.9998580445,6.411,no
571,-0.9998596711,6.422,no
572,-0.999861279,6.434,no
573,-0.9998628685,6.445,no
574,-0.9998644398,6.457,no
575,-0.9998659931,6.468,no
576,-0.9998675286,6.48,no
577,-0.9998690465,6.491,no
578,-0.999870547,6.503,no
579,-0.9998720303,6.514,no
580,-0.9998734966,6.526,no
581,-0.9998749461,6.538,no
582,-0.999876379,6.549,no
583,-0.9998777955,6.561,no
584,-0.9998791958,6.572,no
585,-0.99988058,6.584,no
586,-0.9998819483,6.595,no
587,-0.999883301,6.607,no
588,-0.9998846382,6.618,no
589,-0.99988596,6.63,no
590,-0.9998872667,6.641,no
591,-0.9998885585,6.653,no
592,-0.9998898354,6.664,no
593,-0.9998910977,6.676,no
594,-0.9998923455,6.687,no
595,-0.9998935791,6.699,no
596,-0.9998947985,6.71,no
597,-0.9998960039,6.722,no
598,-0.9998971955,6.733,no
599,-0.9998983735,6.745,no
600,-0.999899538,6.756,no
601,-0.9999006891,6.768,no
602,-0.999901827,6.779,no
603,-0.9999029519,6.791,no
604,-0.9999040639,6.802,no
605,-0.9999051632,6.814,no
606,-0.9999062498,6.825,no
607,-0.9999073241,6.837,no
608,-0.999908386,6.848,no
609,-0.9999094357,6.86,no
610,-0.9999104734,6.872,no
611,-0.9999114993,6.883,no
612,-0.9999125133,6.895,no
613,-0.9999135158,6.906,no
614,-0.9999145067,6.918,no
615,-0.9999154863,6.929,no
616,-0.9999164547,6.941,no
617,-0.999917412,6.952,no
618,-0.9999183583,6.964,no
619,-0.9999192938,6.975,no
620,-0.9999202186,6.987,no
621,-0.9999211327,6.998,no
622,-0.9999220364,7.01,no
623,-0.9999229297,7.021,no
624,-0.9999238128,7.033,no
625,-0.9999246858,7.044,no
626,-0.9999255488,7.056,no
627,-0.9999264019,7.067,no
628,-0.9999272452,7.079,no
629,-0.9999280788,7.09,no
630,-0.9999289029,7.102,no
631,-0.9999297176,7.113,no
632,-0.9999305229,7.125,no
633,-0.999931319,7.136,no
634,-0.9999321059,7.148,no
635,-0.9999328839,7.159,no
636,-0.9999336529,7.171,no
637,-0.9999344131,7.183,no
638,-0.9999351647,7.194,no
639,-0.9999359076,7.206,no
640,-0.999936642,7.217,no
641,-0.9999373679,7.229,no
642,-0.9999380856,7.24,no
643,-0.999938795,7.252,no
644,-0.9999394963,7.263,no
645,-0.9999401896,7.275,no
646,-0.9999408749,7.286,no
647,-0.9999415524,7.298,no
648,-0.9999422221,7.309,no
649,-0.9999428841,7.321,no
650,-0.9999435386,7.332,no
651,-0.9999441855,7.344,no
652,-0.9999448251,7.355,no
653,-0.9999454573,7.367,no
654,-0.9999460823,7.378,no
655,-0.9999467001,7.39,no
656,-0.9999473108,7.401,no
657,-0.9999479145,7.413,no
658,-0.9999485113,7.424,no
659,-0.9999491013,7.436,no
660,-0.9999496845,7.447,no
661,-0.999950261,7.459,no
662,-0.999950831,7.471,no
663,-0.9999513944,7.482,no
664,-0.9999519513,7.494,no
665,-0.9999525019,7.505,no
666,-0.9999530461,7.517,no
667,-0.9999535841,7.528,no
668,-0.999954116,7.54,no
669,-0.9999546417,7.551,no
670,-0.9999551614,7.563,no
671,-0.9999556752,7.574,no
672,-0.9999561831,7.586,no
673,-0.9999566852,7.597,no
674,-0.9999571815,7.609,no
675,-0.9999576721,7.62,no
676,-0.9999581571,7.632,no
677,-0.9999586366,7.643,no
678,-0.9999591105,7.655,no
679,-0.999959579,7.666,no
680,-0.9999600422,7.678,no
681,-0.9999605,7.689,no
682,-0.9999609526,7.701,no
683,-0.9999614001,7.712,no
684,-0.9999618424,7.724,no
685,-0.9999622796,7.736,no
686,-0.9999627118,7.747,no
687,-0.999963139,7.759,no
688,-0.9999635614,7.77,no
689,-0.9999639789,7.782,no
690,-0.9999643917,7.793,no
691,-0.9999647997,7.805,no
692,-0.999965203,7.816,no
693,-0.9999656017,7.828,no
694,-0.9999659959,7.839,no
695,-0.9999663855,7.851,no
696,-0.9999667707,7.862,no
697,-0.9999671514,7.874,no
698,-0.9999675278,7.885,no
699,-0.9999678999,7.897,no
700,-0.9999682677,7.908,no
701,-0.9999686313,7.92,no
702,-0.9999689907,7.931,no
703,-0.999969346,7.943,no
704,-0.9999696973,7.954,no
705,-0.9999700445,7.966,no
706,-0.9999703877,7.977,no
707,-0.9999707271,7.989,no
708,-0.9999710625,8.001,no
709,-0.999971394,8.012,no
710,-0.9999717218,8.024,no
711,-0.9999720458,8.035,no
712,-0.9999723661,8.047,no
713,-0.9999726828,8.058,no
714,-0.9999729958,8.07,no
715,-0.9999733052,8.081,no
716,-0.9999736111,8.093,no
717,-0.9999739135,8.104,no
718,-0.9999742124,8.116,no
719,-0.9999745079,8.127,no
720,-0.9999748,8.139,no
721,-0.9999750887,8.15,no
722,-0.9999753741,8.162,no
723,-0.9999756563,8.173,no
724,-0.9999759352,8.185,no
725,-0.999976211,8.196,no
726,-0.9999764836,8.208,no
727,-0.999976753,8.219,no
728,-0.9999770194,8.231,no
729,-0.9999772827,8.243,no
730,-0.999977543,8.254,no
731,-0.9999778003,8.266,no
732,-0.9999780547,8.277,no
733,-0.9999783062,8.289,no
734,-0.9999785547,8.3,no
735,-0.9999788005,8.312,no
736,-0.9999790434,8.323,no
737,-0.9999792835,8.335,no
738,-0.9999795209,8.346,no
739,-0.9999797555,8.358,no
740,-0.9999799875,8.369,no
741,-0.9999802168,8.381,no
742,-0.9999804435,8.392,no
743,-0.9999806676,8.404,no
744,-0.9999808891,8.415,no
745,-0.9999811081,8.427,no
746,-0.9999813245,8.438,no
747,-0.9999815385,8.45,no
748,-0.9999817501,8.461,no
749,-0.9999819592,8.473,no
750,-0.9999821659,8.485,no
751,-0.9999823702,8.496,no
752,-0.9999825723,8.508,no
753,-0.9999827719,8.519,no
754,-0.9999829693,8.531,no
755,-0.9999831645,8.542,no
756,-0.9999833574,8.554,no
757,-0.9999835481,8.565,no
758,-0.9999837366,8.577,no
759,-0.999983923,8.588,no
760,-0.9999841072,8.6,no
761,-0.9999842893,8.611,no
762,-0.9999844693,8.623,no
763,-0.9999846472,8.634,no
764,-0.9999848232,8.646,no
765,-0.9999849971,8.657,no
766,-0.999985169,8.669,no
767,-0.9999853389,8.68,no
768,-0.9999855069,8.692,no
769,-0.999985673,8.703,no
770,-0.9999858371,8.715,no
771,-0.9999859994,8.726,no
772,-0.9999861598,8.738,no
773,-0.9999863184,8.75,no
774,-0.9999864752,8.761,no
775,-0.9999866302,8.773,no
776,-0.9999867834,8.784,no
777,-0.9999869348,8.796,no
778,-0.9999870845,8.807,no
779,-0.9999872325,8.819,no
780,-0.9999873788,8.83,no
781,-0.9999875234,8.842,no
782,-0.9999876664,8.853,no
783,-0.9999878077,8.865,no
784,-0.9999879474,8.876,no
785,-0.9999880855,8.888,no
786,-0.999988222,8.899,no
787,-0.999988357,8.911,no
788,-0.9999884904,8.922,no
789,-0.9999886223,8.934,no
790,-0.9999887526,8.945,no
791,-0.9999888815,8.957,no
792,-0.9999890089,8.968,no
793,-0.9999891348,8.98,no
794,-0.9999892593,8.992,no
795,-0.9999893824,9.003,no
796,-0.9999895041,9.015,no
797,-0.9999896243,9.026,no
798,-0.9999897432,9.038,no
799,-0.9999898607,9.049,no
800,-0.9999899769,9.061,no
801,-0.9999900918,9.072,no
802,-0.9999902053,9.084,no
803,-0.9999903175,9.095,no
804,-0.9999904285,9.107,no
805,-0.9999905382,9.118,no
806,-0.9999906466,9.13,no
807,-0.9999907537,9.141,no
808,-0.9999908597,9.153,no
809,-0.9999909644,9.164,no
810,-0.999991068,9.176,no
811,-0.9999911703,9.187,no
812,-0.9999912715,9.199,no
813,-0.9999913715,9.21,no
814,-0.9999914704,9.222,no
815,-0.9999915681,9.234,no
816,-0.9999916647,9.245,no
817,-0.9999917602,9.257,no
818,-0.9999918546,9.268,no
819,-0.999991948,9.28,no
820,-0.9999920402,9.291,no
821,-0.9999921314,9.303,no
822,-0.9999922216,9.314,no
823,-0.9999923107,9.326,no
824,-0.9999923988,9.337,no
825,-0.9999924859,9.349,no
826,-0.999992572,9.36,no
827,-0.9999926571,9.372,no
828,-0.9999927413,9.383,no
829,-0.9999928244,9.395,no
830,-0.9999929067,9.406,no
831,-0.9999929879,9.418,no
832,-0.9999930683,9.429,no
833,-0.9999931477,9.441,no
834,-0.9999932262,9.452,no
835,-0.9999933038,9.464,no
836,-0.9999933806,9.476,no
837,-0.9999934564,9.487,no
838,-0.9999935314,9.499,no
839,-0.9999936055,9.51,no
840,-0.9999936788,9.522,no
841,-0.9999937512,9.533,no
842,-0.9999938228,9.545,no
843,-0.9999938936,9.556,no
844,-0.9999939636,9.568,no
845,-0.9999940327,9.579,no
846,-0.9999941011,9.591,no
847,-0.9999941687,9.602,no
848,-0.9999942355,9.614,no
849,-0.9999943016,9.625,no
850,-0.9999943669,9.637,no
851,-0.9999944314,9.648,no
852,-0.9999944952,9.66,no
853,-0.9999945583,9.671,no
854,-0.9999946206,9.683,no
855,-0.9999946823,9.694,no
856,-0.9999947432,9.706,no
857,-0.9999948034,9.718,no
858,-0.999994863,9.729,no
859,-0.9999949218,9.741,no
860,-0.99999498,9.752,no
861,-0.9999950376,9.764,no
862,-0.9999950944,9.775,no
863,-0.9999951506,9.787,no
864,-0.9999952062,9.798,no
865,-0.9999952611,9.81,no
866,-0.9999953154,9.821,no
867,-0.9999953691,9.833,no
868,-0.9999954222,9.844,no
869,-0.9999954746,9.856,no
870,-0.9999955265,9.867,no
871,-0.9999955777,9.879,no
872,-0.9999956284,9.89,no
