index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
42,-0.9376559811,0.0623440189,0.6716,0.1491,-0.3981508051,-1.903046859
43,-0.9383703374,0.0616296626,0.6794,0.1522,-0.3865292386,-1.882505489
44,-0.9390765085,0.0609234915,0.6873,0.1553,-0.3749891926,-1.8621050069
45,-0.939774588,0.060225412,0.6952,0.1585,-0.3635298013,-1.8418442419
46,-0.9404646687,0.0595353313,0.7032,0.1617,-0.3521502103,-1.821722035
47,-0.9411468422,0.0588531578,0.7112,0.165,-0.3408495771,-1.8017372385
48,-0.9418211993,0.0581788007,0.7192,0.1683,-0.3296270704,-1.7818887164
49,-0.9424878293,0.0575121707,0.7273,0.1717,-0.3184818704,-1.7621753435
50,-0.9431468209,0.0568531791,0.7353,0.1751,-0.307413168,-1.7425960057
51,-0.9437982615,0.0562017385,0.7435,0.1785,-0.2964201653,-1.7231496
52,-0.9444422378,0.0555577622,0.7516,0.182,-0.2855020747,-1.7038350337
53,-0.9450788352,0.0549211648,0.7598,0.1855,-0.2746581195,-1.6846512249
54,-0.9457081382,0.0542918618,0.7681,0.1891,-0.2638875331,-1.665597102
55,-0.9463302305,0.0536697695,0.7763,0.1927,-0.2531895591,-1.6466716035
56,-0.9469451947,0.0530548053,0.7846,0.1963,-0.242563451,-1.6278736783
57,-0.9475531125,0.0524468875,0.7929,0.2,-0.2320084724,-1.6092022849
58,-0.9481540646,0.0518459354,0.8013,0.2038,-0.2215238963,-1.5906563919
59,-0.9487481307,0.0512518693,0.8097,0.2076,-0.2111090055,-1.5722349774
60,-0.9493353899,0.0506646101,0.8181,0.2114,-0.2007630918,-1.5539370291
61,-0.9499159201,0.0500840799,0.8266,0.2153,-0.1904854565,-1.5357615442
62,-0.9504897984,0.0495102016,0.835,0.2192,-0.1802754099,-1.5177075291
63,-0.951057101,0.048942899,0.8436,0.2232,-0.1701322712,-1.4997739993
64,-0.9516179034,0.0483820966,0.8521,0.2272,-0.1600553684,-1.4819599795
65,-0.9521722798,0.0478277202,0.8607,0.2312,-0.1500440381,-1.4642645033
66,-0.9527203041,0.0472796959,0.8693,0.2353,-0.1400976256,-1.4466866131
67,-0.9532620489,0.0467379511,0.8779,0.2395,-0.1302154843,-1.42922536
68,-0.9537975863,0.0462024137,0.8866,0.2437,-0.120396976,-1.4118798036
69,-0.9543269873,0.0456730127,0.8953,0.2479,-0.1106414706,-1.3946490122
70,-0.9548503223,0.0451496777,0.904,0.2522,-0.100948346,-1.3775320623
71,-0.9553676607,0.0446323393,0.9127,0.2565,-0.0913169879,-1.3605280388
72,-0.9558790714,0.0441209286,0.9215,0.2609,-0.0817467899,-1.3436360346
73,-0.9563846221,0.0436153779,0.9303,0.2653,-0.072237153,-1.3268551509
74,-0.9568843801,0.0431156199,0.9391,0.2698,-0.0627874858,-1.3101844968
75,-0.9573784117,0.0426215883,0.948,0.2743,-0.0533972045,-1.2936231891
76,-0.9578667826,0.0421332174,0.9569,0.2788,-0.0440657323,-1.2771703528
77,-0.9583495575,0.0416504425,0.9658,0.2834,-0.0347924996,-1.2608251201
78,-0.9588268007,0.0411731993,0.9747,0.2881,-0.0255769441,-1.2445866313
79,-0.9592985755,0.0407014245,0.9837,0.2927,-0.0164185101,-1.2284540338
80,-0.9597649445,0.0402350555,0.9927,0.2975,-0.0073166491,-1.2124264828
81,-0.9602259698,0.0397740302,1.002,0.3022,0.0017291809,-1.1965031405
82,-0.9606817124,0.0393182876,1.011,0.3071,0.0107195152,-1.1806831767
83,-0.9611322331,0.0388677669,1.02,0.3119,0.0196548824,-1.1649657682
84,-0.9615775915,0.0384224085,1.029,0.3168,0.0285358048,-1.1493500989
85,-0.9620178469,0.0379821531,1.038,0.3218,0.0373627984,-1.1338353599
86,-0.9624530578,0.0375469422,1.047,0.3268,0.0461363728,-1.1184207491
87,-0.9628832818,0.0371167182,1.056,0.3318,0.0548570315,-1.1031054713
88,-0.9633085762,0.0366914238,1.066,0.3369,0.0635252719,-1.0878887381
89,-0.9637289975,0.0362710025,1.075,0.3421,0.0721415855,-1.0727697679
90,-0.9641446014,0.0358553986,1.084,0.3472,0.0807064577,-1.0577477857
91,-0.9645554433,0.0354445567,1.093,0.3525,0.0892203683,-1.0428220232
92,-0.9649615775,0.0350384225,1.103,0.3577,0.0976837913,-1.0279917185
93,-0.9653630582,0.0346369418,1.112,0.363,0.1060971949,-1.0132561163
94,-0.9657599386,0.0342400614,1.121,0.3684,0.1144610421,-0.9986144674
95,-0.9661522714,0.0338477286,1.131,0.3738,0.12277579,-0.9840660293
96,-0.9665401088,0.0334598912,1.14,0.3792,0.1310418905,-0.9696100655
97,-0.9669235022,0.0330764978,1.149,0.3847,0.1392597903,-0.9552458459
98,-0.9673025026,0.0326974974,1.159,0.3902,0.1474299305,-0.9409726463
99,-0.9676771602,0.0323228398,1.168,0.3958,0.1555527474,-0.9267897488
100,-0.9680475249,0.0319524751,1.178,0.4014,0.163628672,-0.9126964414
101,-0.9684136459,0.0315863541,1.187,0.4071,0.1716581302,-0.8986920182
102,-0.9687755718,0.0312244282,1.197,0.4128,0.1796415431,-0.8847757789
103,-0.9691333506,0.0308666494,1.206,0.4186,0.1875793269,-0.8709470294
104,-0.9694870298,0.0305129702,1.216,0.4243,0.1954718928,-0.8572050811
105,-0.9698366565,0.0301633435,1.225,0.4302,0.2033196475,-0.8435492514
106,-0.9701822771,0.0298177229,1.235,0.4361,0.2111229928,-0.8299788632
107,-0.9705239374,0.0294760626,1.245,0.442,0.218882326,-0.8164932451
108,-0.970861683,0.029138317,1.254,0.4479,0.2265980397,-0.8030917312
109,-0.9711955585,0.0288044415,1.264,0.4539,0.2342705223,-0.7897736612
110,-0.9715256083,0.0284743917,1.274,0.46,0.2419001575,-0.7765383804
111,-0.9718518764,0.0281481236,1.283,0.4661,0.2494873247,-0.7633852391
112,-0.972174406,0.027825594,1.293,0.4722,0.2570323991,-0.7503135935
113,-0.9724932399,0.0275067601,1.303,0.4784,0.2645357514,-0.7373228048
114,-0.9728084206,0.0271915794,1.313,0.4846,0.2719977483,-0.7244122396
115,-0.9731199898,0.0268800102,1.322,0.4909,0.2794187524,-0.7115812696
116,-0.9734279889,0.0265720111,1.332,0.4972,0.2867991222,-0.6988292718
117,-0.973732459,0.026267541,1.342,0.5035,0.2941392119,-0.6861556284
118,-0.9740334403,0.0259665597,1.352,0.5099,0.3014393722,-0.6735597265
119,-0.9743309728,0.0256690272,1.362,0.5163,0.3086999495,-0.6610409584
120,-0.9746250962,0.0253749038,1.372,0.5228,0.3159212865,-0.6485987214
121,-0.9749158494,0.0250841506,1.381,0.5293,0.3231037221,-0.6362324176
122,-0.9752032711,0.0247967289,1.391,0.5358,0.3302475914,-0.6239414543
123,-0.9754873994,0.0245126006,1.401,0.5424,0.3373532258,-0.6117252434
124,-0.9757682721,0.0242317279,1.411,0.549,0.344420953,-0.5995832018
125,-0.9760459264,0.0239540736,1.421,0.5557,0.3514510972,-0.5875147511
126,-0.9763203993,0.0236796007,1.431,0.5624,0.358443979,-0.5755193177
127,-0.9765917272,0.0234082728,1.441,0.5692,0.3653999154,-0.5635963327
128,-0.9768599462,0.0231400538,1.451,0.5759,0.3723192199,-0.5517452319
129,-0.9771250918,0.0228749082,1.461,0.5828,0.3792022029,-0.5399654557
130,-0.9773871993,0.0226128007,1.471,0.5896,0.386049171,-0.5282564491
131,-0.9776463035,0.0223536965,1.481,0.5965,0.3928604277,-0.5166176617
132,-0.9779024389,0.0220975611,1.491,0.6035,0.3996362731,-0.5050485474
133,-0.9781556393,0.0218443607,1.501,0.6105,0.4063770043,-0.4935485649
134,-0.9784059385,0.0215940615,1.511,0.6175,0.4130829148,-0.4821171772
135,-0.9786533697,0.0213466303,1.522,0.6245,0.4197542954,-0.4707538516
136,-0.9788979657,0.0211020343,1.532,0.6316,0.4263914333,-0.4594580599
137,-0.9791397591,0.0208602409,1.542,0.6388,0.4329946129,-0.4482292782
138,-0.979378782,0.020621218,1.552,0.6459,0.4395641157,-0.4370669868
139,-0.979615066,0.020384934,1.562,0.6531,0.4461002197,-0.4259706705
140,-0.9798486427,0.0201513573,1.572,0.6604,0.4526032005,-0.4149398182
141,-0.9800795429,0.0199204571,1.583,0.6677,0.4590733304,-0.4039739228
142,-0.9803077974,0.0196922026,1.593,0.675,0.465510879,-0.3930724816
143,-0.9805334366,0.0194665634,1.603,0.6823,0.4719161129,-0.382234996
144,-0.9807564902,0.0192435098,1.613,0.6897,0.478289296,-0.3714609715
145,-0.9809769881,0.0190230119,1.624,0.6972,0.4846306894,-0.3607499174
146,-0.9811949594,0.0188050406,1.634,0.7046,0.4909405515,-0.3501013474
147,-0.9814104332,0.0185895668,1.644,0.7121,0.4972191378,-0.3395147789
148,-0.981623438,0.018376562,1.654,0.7197,0.5034667014,-0.3289897335
149,-0.9818340021,0.0181659979,1.665,0.7272,0.5096834925,-0.3185257365
150,-0.9820421535,0.0179578465,1.675,0.7348,0.5158697589,-0.3081223173
151,-0.9822479199,0.0177520801,1.685,0.7425,0.5220257457,-0.297779009
152,-0.9824513285,0.0175486715,1.696,0.7501,0.5281516955,-0.2874953486
153,-0.9826524064,0.0173475936,1.706,0.7578,0.5342478484,-0.2772708769
154,-0.9828511803,0.0171488197,1.717,0.7656,0.5403144419,-0.2671051385
155,-0.9830476766,0.0169523234,1.727,0.7734,0.5463517114,-0.2569976817
156,-0.9832419214,0.0167580786,1.737,0.7812,0.5523598894,-0.2469480586
157,-0.9834339404,0.0165660596,1.748,0.789,0.5583392063,-0.2369558249
158,-0.9836237593,0.0163762407,1.758,0.7969,0.5642898902,-0.2270205398
159,-0.9838114031,0.0161885969,1.769,0.8048,0.5702121666,-0.2171417665
160,-0.9839968969,0.0160031031,1.779,0.8128,0.576106259,-0.2073190715
161,-0.9841802652,0.0158197348,1.79,0.8207,0.5819723884,-0.197552025
162,-0.9843615324,0.0156384676,1.8,0.8287,0.5878107736,-0.1878402007
163,-0.9845407226,0.0154592774,1.811,0.8368,0.5936216314,-0.1781831757
164,-0.9847178596,0.0152821404,1.821,0.8449,0.5994051761,-0.1685805307
165,-0.984892967,0.015107033,1.832,0.853,0.6051616199,-0.1590318499
166,-0.9850660678,0.0149339322,1.842,0.8611,0.6108911731,-0.1495367209
167,-0.9852371853,0.0147628147,1.853,0.8693,0.6165940436,-0.1400947346
168,-0.985406342,0.014593658,1.863,0.8775,0.6222704374,-0.1307054853
169,-0.9855735605,0.0144264395,1.874,0.8857,0.6279205584,-0.1213685708
170,-0.9857388629,0.0142611371,1.884,0.894,0.6335446083,-0.112083592
171,-0.9859022713,0.0140977287,1.895,0.9023,0.639142787,-0.1028501532
172,-0.9860638073,0.0139361927,1.905,0.9106,0.6447152923,-0.0936678619
173,-0.9862234923,0.0137765077,1.916,0.9189,0.6502623202,-0.0845363291
174,-0.9863813476,0.0136186524,1.927,0.9273,0.6557840645,-0.0754551686
175,-0.9865373942,0.0134626058,1.937,0.9357,0.6612807172,-0.0664239977
176,-0.9866916528,0.0133083472,1.948,0.9442,0.6667524685,-0.0574424367
177,-0.9868441438,0.0131558562,1.959,0.9526,0.6721995067,-0.0485101092
178,-0.9869948875,0.0130051125,1.969,0.9611,0.677622018,-0.0396266417
179,-0.9871439039,0.0128560961,1.98,0.9697,0.6830201871,-0.0307916639
180,-0.9872912129,0.0127087871,1.991,0.9782,0.6883941968,-0.0220048086
181,-0.987436834,0.012563166,2.001,0.9868,0.693744228,-0.0132657116
182,-0.9875807865,0.0124192135,2.012,0.9954,0.69907046,-0.0045740117
183,-0.9877230895,0.0122769105,2.023,1.004,0.7043730701,0.0040706492
184,-0.987863762,0.012136238,2.033,1.013,0.7096522342,0.0126686266
185,-0.9880028226,0.0119971774,2.044,1.021,0.7149081263,0.0212202725
186,-0.9881402899,0.0118597101,2.055,1.03,0.7201409188,0.0297259365
187,-0.988276182,0.011723818,2.065,1.039,0.7253507823,0.038185965
188,-0.988410517,0.011589483,2.076,1.048,0.730537886,0.0466007016
189,-0.9885433127,0.0114566873,2.087,1.057,0.7357023972,0.054970487
190,-0.9886745868,0.0113254132,2.098,1.065,0.7408444817,0.0632956593
191,-0.9888043568,0.0111956432,2.108,1.074,0.7459643039,0.0715765535
192,-0.9889326398,0.0110673602,2.119,1.083,0.7510620263,0.0798135021
193,-0.9890594529,0.0109405471,2.13,1.092,0.7561378101,0.0880068345
194,-0.989184813,0.010815187,2.141,1.101,0.7611918149,0.0961568777
195,-0.9893087366,0.0106912634,2.152,1.11,0.7662241986,0.1042639559
196,-0.9894312403,0.0105687597,2.162,1.119,0.771235118,0.1123283905
197,-0.9895523403,0.0104476597,2.173,1.128,0.776224728,0.1203505003
198,-0.9896720527,0.0103279473,2.184,1.137,0.7811931824,0.1283306014
199,-0.9897903934,0.0102096066,2.195,1.146,0.7861406331,0.1362690074
200,-0.9899073781,0.0100926219,2.206,1.155,0.7910672311,0.1441660292
201,-0.9900230224,0.0099769776,2.217,1.164,0.7959731256,0.1520219751
202,-0.9901373415,0.0098626585,2.227,1.173,0.8008584645,0.159837151
203,-0.9902503508,0.0097496492,2.238,1.182,0.8057233945,0.16761186
204,-0.9903620652,0.0096379348,2.249,1.192,0.8105680606,0.1753464029
205,-0.9904724995,0.0095275005,2.26,1.201,0.8153926066,0.1830410779
206,-0.9905816685,0.0094183315,2.271,1.21,0.8201971751,0.1906961807
207,-0.9906895865,0.0093104135,2.282,1.219,0.8249819073,0.1983120046
208,-0.990796268,0.009203732,2.293,1.229,0.8297469428,0.2058888405
209,-0.9909017271,0.0090982729,2.304,1.238,0.8344924205,0.2134269768
210,-0.9910059778,0.0089940222,2.315,1.247,0.8392184774,0.2209266995
211,-0.991109034,0.008890966,2.325,1.257,0.8439252496,0.2283882923
212,-0.9912109093,0.0087890907,2.336,1.266,0.848612872,0.2358120364
213,-0.9913116174,0.0086883826,2.347,1.275,0.8532814779,0.2431982109
214,-0.9914111714,0.0085888286,2.358,1.285,0.8579311998,0.2505470923
215,-0.9915095848,0.0084904152,2.369,1.294,0.8625621686,0.2578589549
216,-0.9916068705,0.0083931295,2.38,1.304,0.8671745144,0.2651340709
217,-0.9917030415,0.0082969585,2.391,1.313,0.8717683658,0.27237271
218,-0.9917981105,0.0082018895,2.402,1.323,0.8763438504,0.2795751398
219,-0.9918920902,0.0081079098,2.413,1.332,0.8809010945,0.2867416255
220,-0.991984993,0.008015007,2.424,1.342,0.8854402234,0.2938724304
221,-0.9920768314,0.0079231686,2.435,1.351,0.8899613612,0.3009678152
222,-0.9921676174,0.0078323826,2.446,1.361,0.894464631,0.3080280388
223,-0.9922573632,0.0077426368,2.457,1.37,0.8989501545,0.3150533578
224,-0.9923460806,0.0076539194,2.468,1.38,0.9034180526,0.3220440267
225,-0.9924337815,0.0075662185,2.479,1.39,0.9078684449,0.3290002977
226,-0.9925204775,0.0074795225,2.49,1.399,0.9123014502,0.3359224211
227,-0.9926061801,0.0073938199,2.501,1.409,0.9167171859,0.3428106452
228,-0.9926909007,0.0073090993,2.512,1.419,0.9211157687,0.349665216
229,-0.9927746505,0.0072253495,2.523,1.428,0.9254973139,0.3564863776
230,-0.9928574407,0.0071425593,2.534,1.438,0.9298619361,0.363274372
231,-0.9929392823,0.0070607177,2.545,1.448,0.9342097487,0.3700294392
232,-0.9930201861,0.0069798139,2.556,1.458,0.9385408641,0.3767518173
233,-0.9931001629,0.0068998371,2.567,1.467,0.9428553937,0.3834417423
234,-0.9931792233,0.0068207767,2.578,1.477,0.9471534481,0.3900994483
235,-0.9932573778,0.0067426222,2.589,1.487,0.9514351367,0.3967251675
236,-0.9933346367,0.0066653633,2.6,1.497,0.955700568,0.40331913
237,-0.9934110104,0.0065889896,2.612,1.507,0.9599498497,0.4098815642
238,-0.9934865091,0.0065134909,2.623,1.517,0.9641830883,0.4164126965
239,-0.9935611426,0.0064388574,2.634,1.526,0.9684003895,0.4229127514
240,-0.9936349209,0.0063650791,2.645,1.536,0.9726018582,0.4293819515
241,-0.9937078539,0.0062921461,2.656,1.546,0.9767875981,0.4358205176
242,-0.9937799512,0.0062200488,2.667,1.556,0.9809577122,0.4422286689
243,-0.9938512223,0.0061487777,2.678,1.566,0.9851123027,0.4486066223
244,-0.9939216769,0.0060783231,2.689,1.576,0.9892514706,0.4549545934
245,-0.9939913241,0.0060086759,2.7,1.586,0.9933753163,0.4612727955
246,-0.9940601733,0.0059398267,2.711,1.596,0.9974839393,0.4675614407
247,-0.9941282336,0.0058717664,2.723,1.606,1.001577438,0.4738207389
248,-0.9941955141,0.0058044859,2.734,1.616,1.0056559103,0.4800508983
249,-0.9942620236,0.0057379764,2.745,1.626,1.009719453,0.4862521257
250,-0.994327771,0.005672229,2.756,1.636,1.0137681622,0.4924246259
251,-0.9943927651,0.0056072349,2.767,1.646,1.0178021332,0.498568602
252,-0.9944570145,0.0055429855,2.778,1.656,1.0218214604,0.5046842556
253,-0.9945205277,0.0054794723,2.789,1.667,1.0258262373,0.5107717865
254,-0.9945833131,0.0054166869,2.801,1.677,1.0298165569,0.5168313928
255,-0.9946453791,0.0053546209,2.812,1.687,1.0337925111,0.5228632711
256,-0.9947067339,0.0052932661,2.823,1.697,1.0377541912,0.5288676163
257,-0.9947673858,0.0052326142,2.834,1.707,1.0417016878,0.5348446217
258,-0.9948273426,0.0051726574,2.845,1.717,1.0456350905,0.540794479
259,-0.9948866125,0.0051133875,2.856,1.728,1.0495544883,0.5467173784
260,-0.9949452032,0.0050547968,2.868,1.738,1.0534599694,0.5526135083
261,-0.9950031225,0.0049968775,2.879,1.748,1.0573516213,0.5584830557
262,-0.9950603783,0.0049396217,2.89,1.758,1.0612295307,0.5643262062
263,-0.9951169779,0.0048830221,2.901,1.769,1.0650937836,0.5701431435
264,-0.995172929,0.004827071,2.912,1.779,1.0689444654,0.5759340503
265,-0.9952282391,0.0047717609,2.924,1.789,1.0727816606,0.5816991072
266,-0.9952829153,0.0047170847,2.935,1.799,1.0766054531,0.5874384938
267,-0.9953369651,0.0046630349,2.946,1.81,1.0804159261,0.593152388
268,-0.9953903955,0.0046096045,2.957,1.82,1.0842131621,0.5988409662
269,-0.9954432137,0.0045567863,2.968,1.83,1.0879972428,0.6045044035
270,-0.9954954267,0.0045045733,2.98,1.841,1.0917682494,0.6101428734
271,-0.9955470415,0.0044529585,2.991,1.851,1.0955262624,0.6157565481
272,-0.9955980648,0.0044019352,3.002,1.861,1.0992713616,0.6213455984
273,-0.9956485035,0.0043514965,3.013,1.872,1.1030036261,0.6269101935
274,-0.9956983642,0.0043016358,3.024,1.882,1.1067231344,0.6324505014
275,-0.9957476537,0.0042523463,3.036,1.893,1.1104299643,0.6379666887
276,-0.9957963783,0.0042036217,3.047,1.903,1.1141241931,0.6434589205
277,-0.9958445447,0.0041554553,3.058,1.913,1.1178058973,0.6489273608
278,-0.9958921591,0.0041078409,3.069,1.924,1.1214751529,0.654372172
279,-0.995939228,0.004060772,3.081,1.934,1.1251320352,0.6597935153
280,-0.9959857575,0.0040142425,3.092,1.945,1.128776619,0.6651915506
281,-0.9960317539,0.0039682461,3.103,1.955,1.1324089783,0.6705664363
282,-0.9960772232,0.0039227768,3.114,1.966,1.1360291868,0.6759183298
283,-0.9961221716,0.0038778284,3.126,1.976,1.1396373172,0.6812473871
284,-0.9961666049,0.0038333951,3.137,1.987,1.143233442,0.6865537627
285,-0.9962105291,0.0037894709,3.148,1.997,1.1468176329,0.6918376102
286,-0.99625395,0.00374605,3.159,2.008,1.150389961,0.6970990816
287,-0.9962968733,0.0037031267,3.171,2.018,1.153950497,0.7023383281
288,-0.9963393049,0.0036606951,3.182,2.029,1.157499311,0.7075554992
289,-0.9963812502,0.0036187498,3.193,2.04,1.1610364723,0.7127507434
290,-0.9964227149,0.0035772851,3.205,2.05,1.1645620499,0.7179242081
291,-0.9964637045,0.0035362955,3.216,2.061,1.1680761122,0.7230760393
292,-0.9965042244,0.0034957756,3.227,2.071,1.171578727,0.7282063819
293,-0.9965442801,0.0034557199,3.238,2.082,1.1750699616,0.7333153797
294,-0.9965838767,0.0034161233,3.25,2.093,1.1785498827,0.7384031751
295,-0.9966230197,0.0033769803,3.261,2.103,1.1820185566,0.7434699096
296,-0.9966617141,0.0033382859,3.272,2.114,1.185476049,0.7485157234
297,-0.9966999652,0.0033000348,3.284,2.125,1.1889224251,0.7535407556
298,-0.996737778,0.003262222,3.295,2.135,1.1923577495,0.7585451443
299,-0.9967751575,0.0032248425,3.306,2.146,1.1957820864,0.7635290262
300,-0.9968121087,0.0031878913,3.317,2.157,1.1991954995,0.7684925372
301,-0.9968486365,0.0031513635,3.329,2.167,1.2025980518,0.773435812
302,-0.9968847458,0.0031152542,3.34,2.178,1.2059898062,0.778358984
303,-0.9969204413,0.0030795587,3.351,2.189,1.2093708247,0.7832621858
304,-0.9969557278,0.0030442722,3.363,2.199,1.212741169,0.7881455489
305,-0.99699061,0.00300939,3.374,2.21,1.2161009004,0.7930092035
306,-0.9970250925,0.0029749075,3.385,2.221,1.2194500796,0.7978532791
307,-0.9970591798,0.0029408202,3.397,2.232,1.2227887668,0.8026779038
308,-0.9970928766,0.0029071234,3.408,2.242,1.2261170219,0.8074832051
309,-0.9971261873,0.0028738127,3.419,2.253,1.2294349042,0.812269309
310,-0.9971591163,0.0028408837,3.431,2.264,1.2327424725,0.8170363408
311,-0.997191668,0.002808332,3.442,2.275,1.2360397853,0.8217844247
312,-0.9972238467,0.0027761533,3.453,2.285,1.2393269006,0.8265136839
313,-0.9972556567,0.0027443433,3.465,2.296,1.2426038758,0.8312242407
314,-0.9972871022,0.0027128978,3.476,2.307,1.2458707682,0.8359162163
315,-0.9973181874,0.0026818126,3.487,2.318,1.2491276342,0.840589731
316,-0.9973489164,0.0026510836,3.499,2.329,1.2523745302,0.845244904
317,-0.9973792933,0.0026207067,3.51,2.339,1.2556115119,0.8498818538
318,-0.9974093221,0.0025906779,3.521,2.35,1.2588386347,0.8545006977
319,-0.9974390069,0.0025609931,3.533,2.361,1.2620559536,0.8591015524
320,-0.9974683515,0.0025316485,3.544,2.372,1.265263523,0.8636845332
321,-0.9974973599,0.0025026401,3.555,2.383,1.268461397,0.8682497549
322,-0.9975260359,0.0024739641,3.567,2.394,1.2716496295,0.8727973311
323,-0.9975543833,0.0024456167,3.578,2.404,1.2748282736,0.8773273747
324,-0.9975824059,0.0024175941,3.589,2.415,1.2779973823,0.8818399977
325,-0.9976101074,0.0023898926,3.601,2.426,1.281157008,0.886335311
326,-0.9976374915,0.0023625085,3.612,2.437,1.2843072029,0.8908134247
327,-0.9976645619,0.0023354381,3.624,2.448,1.2874480187,0.8952744483
328,-0.997691322,0.002308678,3.635,2.459,1.2905795067,0.8997184901
329,-0.9977177755,0.0022822245,3.646,2.47,1.2937017179,0.9041456576
330,-0.9977439259,0.0022560741,3.658,2.481,1.2968147027,0.9085560575
331,-0.9977697767,0.0022302233,3.669,2.492,1.2999185115,0.9129497959
332,-0.9977953313,0.0022046687,3.68,2.503,1.303013194,0.9173269775
333,-0.997820593,0.002179407,3.692,2.514,1.3060987996,0.9216877068
334,-0.9978455653,0.0021544347,3.703,2.524,1.3091753774,0.9260320869
335,-0.9978702515,0.0021297485,3.714,2.535,1.3122429762,0.9303602207
336,-0.9978946548,0.0021053452,3.726,2.546,1.3153016443,0.9346722096
337,-0.9979187784,0.0020812216,3.737,2.557,1.3183514296,0.9389681549
338,-0.9979426257,0.0020573743,3.749,2.568,1.3213923799,0.9432481565
339,-0.9979661997,0.0020338003,3.76,2.579,1.3244245424,0.947512314
340,-0.9979895036,0.0020104964,3.771,2.59,1.327447964,0.9517607259
341,-0.9980125405,0.0019874595,3.783,2.601,1.3304626914,0.95599349
342,-0.9980353134,0.0019646866,3.794,2.612,1.3334687708,0.9602107035
343,-0.9980578253,0.0019421747,3.806,2.623,1.3364662482,0.9644124625
344,-0.9980800793,0.0019199207,3.817,2.634,1.3394551691,0.9685988628
345,-0.9981020784,0.0018979216,3.828,2.645,1.3424355788,0.9727699991
346,-0.9981238253,0.0018761747,3.84,2.656,1.3454075222,0.9769259655
347,-0.9981453231,0.0018546769,3.851,2.667,1.3483710439,0.9810668554
348,-0.9981665745,0.0018334255,3.863,2.678,1.3513261882,0.9851927613
