index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
1,0.9,0.1,0.04228,0.003659,-3.1633725722,-5.6106601609
2,0.9011458298,0.0988541702,0.04262,0.003683,-3.1554216858,-5.6040034344
3,0.9022785303,0.0977214697,0.04296,0.003707,-3.1475732699,-5.5974349282
4,0.903398252,0.096601748,0.04329,0.003731,-3.1398258627,-5.5909533282
5,0.9045051436,0.0954948564,0.04362,0.003755,-3.1321780265,-5.5845573437
6,0.9055993521,0.0944006479,0.04395,0.003779,-3.1246283475,-5.5782457063
7,0.9066810228,0.0933189772,0.04428,0.003803,-3.1171754355,-5.57201717
8,0.9077502995,0.0922497005,0.04461,0.003826,-3.1098179232,-5.5658705103
9,0.908807324,0.091192676,0.04493,0.00385,-3.1025544657,-5.5598045241
10,0.9098522369,0.0901477631,0.04526,0.003873,-3.0953837401,-5.5538180289
11,0.9108851768,0.0891148232,0.04558,0.003896,-3.0883044453,-5.5479098626
12,0.911906281,0.088093719,0.0459,0.003918,-3.0813153011,-5.5420788831
13,0.912915685,0.087084315,0.04622,0.003941,-3.0744150484,-5.5363239677
14,0.913913523,0.086086477,0.04653,0.003963,-3.067602448,-5.530644013
15,0.9148999275,0.0851000725,0.04685,0.003986,-3.060876281,-5.5250379339
16,0.9158750295,0.0841249705,0.04716,0.004008,-3.054235348,-5.5195046642
17,0.9168389585,0.0831610415,0.04747,0.00403,-3.0476784687,-5.5140431552
18,0.9177918424,0.0822081576,0.04778,0.004052,-3.0412044816,-5.5086523759
19,0.918733808,0.081266192,0.04808,0.004073,-3.0348122438,-5.5033313128
20,0.9196649802,0.0803350198,0.04839,0.004095,-3.0285006304,-5.4980789689
21,0.9205854828,0.0794145172,0.04869,0.004116,-3.0222685343,-5.4928943641
22,0.921495438,0.078504562,0.04899,0.004137,-3.0161148657,-5.4877765342
23,0.9223949666,0.0776050334,0.04929,0.004158,-3.010038552,-5.4827245312
24,0.9232841882,0.0767158118,0.04959,0.004179,-3.0040385374,-5.4777374225
25,0.9241632209,0.0758367791,0.04988,0.004199,-2.9981137825,-5.4728142909
26,0.9250321813,0.0749678187,0.05017,0.00422,-2.992263264,-5.4679542341
27,0.9258911848,0.0741088152,0.05046,0.00424,-2.9864859747,-5.4631563645
28,0.9267403457,0.0732596543,0.05075,0.00426,-2.9807809225,-5.4584198088
29,0.9275797767,0.0724202233,0.05104,0.00428,-2.975147131,-5.4537437082
30,0.9284095891,0.0715904109,0.05132,0.0043,-2.9695836387,-5.4491272172
31,0.9292298934,0.0707701066,0.05161,0.00432,-2.9640894986,-5.4445695044
32,0.9300407983,0.0699592017,0.05189,0.004339,-2.9586637784,-5.4400697513
33,0.9308424117,0.0691575883,0.05217,0.004359,-2.9533055599,-5.4356271528
34,0.93163484,0.06836516,0.05244,0.004378,-2.9480139388,-5.4312409164
35,0.9324181883,0.0675818117,0.05272,0.004397,-2.9427880245,-5.4269102624
36,0.9331925608,0.0668074392,0.05299,0.004415,-2.9376269398,-5.4226344231
37,0.9339580604,0.0660419396,0.05326,0.004434,-2.9325298208,-5.4184126433
38,0.9347147886,0.0652852114,0.05353,0.004453,-2.9274958165,-5.4142441794
39,0.935462846,0.064537154,0.0538,0.004471,-2.9225240886,-5.4101282995
40,0.9362023319,0.0637976681,0.05406,0.004489,-2.9176138114,-5.4060642833
41,0.9369333446,0.0630666554,0.05433,0.004507,-2.9127641714,-5.4020514216
42,0.9376559811,0.0623440189,0.05459,0.004525,-2.9079743673,-5.3980890162
43,0.9383703374,0.0616296626,0.05485,0.004543,-2.9032436094,-5.3941763799
44,0.9390765085,0.0609234915,0.0551,0.004561,-2.8985711199,-5.3903128358
45,0.939774588,0.060225412,0.05536,0.004578,-2.8939561323,-5.3864977178
46,0.9404646687,0.0595353313,0.05561,0.004595,-2.8893978916,-5.3827303698
47,0.9411468422,0.0588531578,0.05586,0.004612,-2.8848956537,-5.3790101458
48,0.9418211993,0.0581788007,0.05611,0.004629,-2.8804486852,-5.3753364097
49,0.9424878293,0.0575121707,0.05636,0.004646,-2.8760562636,-5.3717085351
50,0.9431468209,0.0568531791,0.0566,0.004663,-2.871717677,-5.3681259051
51,0.9437982615,0.0562017385,0.05684,0.004679,-2.8674322236,-5.3645879122
52,0.9444422378,0.0555577622,0.05709,0.004696,-2.8631992118,-5.361093958
53,0.9450788352,0.0549211648,0.05733,0.004712,-2.8590179601,-5.3576434532
54,0.9457081382,0.0542918618,0.05756,0.004728,-2.8548877967,-5.3542358173
55,0.9463302305,0.0536697695,0.0578,0.004744,-2.8508080595,-5.3508704786
56,0.9469451947,0.0530548053,0.05803,0.00476,-2.846778096,-5.3475468737
57,0.9475531125,0.0524468875,0.05826,0.004775,-2.8427972627,-5.344264448
58,0.9481540646,0.0518459354,0.05849,0.004791,-2.8388649256,-5.3410226549
59,0.9487481307,0.0512518693,0.05872,0.004806,-2.8349804597,-5.3378209559
60,0.9493353899,0.0506646101,0.05895,0.004822,-2.8311432486,-5.3346588205
61,0.9499159201,0.0500840799,0.05917,0.004837,-2.827352685,-5.3315357262
62,0.9504897984,0.0495102016,0.05939,0.004852,-2.8236081699,-5.328451158
63,0.951057101,0.048942899,0.05961,0.004866,-2.8199091129,-5.3254046085
64,0.9516179034,0.0483820966,0.05983,0.004881,-2.8162549319,-5.3223955779
65,0.9521722798,0.0478277202,0.06005,0.004896,-2.8126450529,-5.3194235735
66,0.9527203041,0.0472796959,0.06026,0.00491,-2.80907891,-5.3164881098
67,0.9532620489,0.0467379511,0.06047,0.004924,-2.8055559452,-5.3135887086
68,0.9537975863,0.0462024137,0.06068,0.004938,-2.8020756083,-5.3107248984
69,0.9543269873,0.0456730127,0.06089,0.004952,-2.7986373568,-5.3078962147
70,0.9548503223,0.0451496777,0.0611,0.004966,-2.7952406557,-5.3051021996
71,0.9553676607,0.0446323393,0.06131,0.00498,-2.7918849773,-5.3023424018
72,0.9558790714,0.0441209286,0.06151,0.004994,-2.7885698015,-5.2996163765
73,0.9563846221,0.0436153779,0.06171,0.005007,-2.7852946151,-5.2969236855
74,0.9568843801,0.0431156199,0.06191,0.00502,-2.7820589121,-5.2942638965
75,0.9573784117,0.0426215883,0.06211,0.005034,-2.7788621934,-5.2916365837
76,0.9578667826,0.0421332174,0.06231,0.005047,-2.775703967,-5.2890413272
77,0.9583495575,0.0416504425,0.0625,0.00506,-2.7725837473,-5.2864777132
78,0.9588268007,0.0411731993,0.06269,0.005072,-2.7695010555,-5.2839453336
79,0.9592985755,0.0407014245,0.06288,0.005085,-2.7664554194,-5.2814437862
80,0.9597649445,0.0402350555,0.06307,0.005098,-2.7634463731,-5.2789726746
81,0.9602259698,0.0397740302,0.06326,0.00511,-2.7604734571,-5.2765316077
82,0.9606817124,0.0393182876,0.06345,0.005122,-2.7575362183,-5.2741202001
83,0.9611322331,0.0388677669,0.06363,0.005135,-2.7546342094,-5.2717380719
84,0.9615775915,0.0384224085,0.06382,0.005147,-2.7517669896,-5.2693848483
85,0.9620178469,0.0379821531,0.064,0.005159,-2.7489341235,-5.26706016
86,0.9624530578,0.0375469422,0.06418,0.005171,-2.7461351821,-5.2647636425
87,0.9628832818,0.0371167182,0.06435,0.005182,-2.7433697419,-5.2624949368
88,0.9633085762,0.0366914238,0.06453,0.005194,-2.7406373851,-5.2602536886
89,0.9637289975,0.0362710025,0.0647,0.005205,-2.7379376996,-5.2580395487
90,0.9641446014,0.0358553986,0.06488,0.005217,-2.7352702788,-5.2558521725
91,0.9645554433,0.0354445567,0.06505,0.005228,-2.7326347214,-5.2536912205
92,0.9649615775,0.0350384225,0.06522,0.005239,-2.7300306317,-5.2515563576
93,0.9653630582,0.0346369418,0.06539,0.00525,-2.727457619,-5.2494472533
94,0.9657599386,0.0342400614,0.06555,0.005261,-2.724915298,-5.247363582
95,0.9661522714,0.0338477286,0.06572,0.005272,-2.7224032884,-5.2453050222
96,0.9665401088,0.0334598912,0.06588,0.005283,-2.7199212151,-5.243271257
97,0.9669235022,0.0330764978,0.06604,0.005294,-2.7174687079,-5.2412619738
98,0.9673025026,0.0326974974,0.0662,0.005304,-2.7150454013,-5.2392768641
