index,x-value,pointwise error (4 s.f.),MAE (yes/no)
221,-0.58,0.000177,no
222,-0.579,0.0001738,no
223,-0.578,0.0001707,no
224,-0.577,0.0001676,no
225,-0.576,0.0001646,no
226,-0.575,0.0001616,no
227,-0.574,0.0001586,no
228,-0.573,0.0001557,no
229,-0.572,0.0001529,no
230,-0.571,0.0001501,no
231,-0.57,0.0001473,no
232,-0.569,0.0001446,no
233,-0.568,0.0001419,no
234,-0.567,0.0001393,no
235,-0.566,0.0001367,no
236,-0.565,0.0001342,no
237,-0.564,0.0001317,no
238,-0.563,0.0001293,no
239,-0.562,0.0001269,no
240,-0.561,0.0001245,no
241,-0.56,0.0001222,no
242,-0.559,0.0001199,no
243,-0.558,0.0001176,no
244,-0.557,0.0001154,no
245,-0.556,0.0001132,no
246,-0.555,0.0001111,no
247,-0.554,0.000109,no
248,-0.553,0.0001069,no
249,-0.552,0.0001049,no
250,-0.551,0.0001029,no
251,-0.55,0.0001009,no
252,-0.549,9.902e-05,no
253,-0.548,9.712e-05,no
254,-0.547,9.526e-05,no
255,-0.546,9.343e-05,no
256,-0.545,9.163e-05,no
257,-0.544,8.986e-05,no
258,-0.543,8.813e-05,no
259,-0.542,8.642e-05,no
260,-0.541,8.475e-05,no
261,-0.54,8.31e-05,no
262,-0.539,8.148e-05,no
263,-0.538,7.989e-05,no
264,-0.537,7.833e-05,no
265,-0.536,7.68e-05,no
266,-0.535,7.529e-05,no
267,-0.534,7.381e-05,no
268,-0.533,7.235e-05,no
269,-0.532,7.093e-05,no
270,-0.531,6.952e-05,no
271,-0.53,6.815e-05,no
272,-0.529,6.679e-05,no
273,-0.528,6.546e-05,no
274,-0.527,6.416e-05,no
275,-0.526,6.288e-05,no
276,-0.525,6.162e-05,no
277,-0.524,6.038e-05,no
278,-0.523,5.917e-05,no
279,-0.522,5.798e-05,no
280,-0.521,5.681e-05,no
281,-0.52,5.566e-05,no
282,-0.519,5.453e-05,no
283,-0.518,5.343e-05,no
284,-0.517,5.234e-05,no
285,-0.516,5.127e-05,no
286,-0.515,5.023e-05,no
287,-0.514,4.92e-05,no
288,-0.513,4.819e-05,no
289,-0.512,4.72e-05,no
290,-0.511,4.623e-05,no
291,-0.51,4.527e-05,no
292,-0.509,4.434e-05,no
293,-0.508,4.342e-05,no
294,-0.507,4.252e-05,no
295,-0.506,4.163e-05,no
296,-0.505,4.077e-05,no
297,-0.504,3.991e-05,no
298,-0.503,3.908e-05,no
299,-0.502,3.826e-05,no
300,-0.501,3.746e-05,no
301,-0.5,3.667e-05,no
302,-0.499,3.589e-05,no
303,-0.498,3.513e-05,no
304,-0.497,3.439e-05,no
305,-0.496,3.366e-05,no
306,-0.495,3.294e-05,no
307,-0.494,3.224e-05,no
308,-0.493,3.155e-05,no
309,-0.492,3.088e-05,no
310,-0.491,3.021e-05,no
311,-0.49,2.956e-05,no
312,-0.489,2.893e-05,no
313,-0.488,2.83e-05,no
314,-0.487,2.769e-05,no
315,-0.486,2.709e-05,no
316,-0.485,2.65e-05,no
317,-0.484,2.592e-05,no
318,-0.483,2.536e-05,no
319,-0.482,2.48e-05,no
320,-0.481,2.426e-05,no
321,-0.48,2.372e-05,no
322,-0.479,2.32e-05,no
323,-0.478,2.269e-05,no
