index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
498,0.9996745288,0.0003254712,0.04936,0.0001869,-3.0086154244,-8.5846843996
499,0.9996782582,0.0003217418,0.04936,0.000187,-3.008577758,-8.584655316
500,0.9996819448,0.0003180552,0.04936,0.000187,-3.0085405233,-8.5846265658
501,0.9996855892,0.0003144108,0.04937,0.000187,-3.0085037154,-8.5845981451
502,0.9996891918,0.0003108082,0.04937,0.000187,-3.0084673294,-8.5845700503
503,0.9996927531,0.0003072469,0.04937,0.000187,-3.0084313605,-8.5845422775
504,0.9996962736,0.0003037264,0.04937,0.000187,-3.0083958039,-8.5845148231
505,0.9996997538,0.0003002462,0.04937,0.000187,-3.0083606548,-8.5844876835
506,0.9997031941,0.0002968059,0.04937,0.000187,-3.0083259085,-8.5844608549
507,0.999706595,0.000293405,0.04938,0.000187,-3.0082915606,-8.5844343339
508,0.999709957,0.000290043,0.04938,0.000187,-3.0082576063,-8.5844081169
509,0.9997132804,0.0002867196,0.04938,0.000187,-3.0082240413,-8.5843822004
510,0.9997165657,0.0002834343,0.04938,0.000187,-3.0081908609,-8.5843565811
511,0.9997198133,0.0002801867,0.04938,0.000187,-3.0081580609,-8.5843312554
512,0.9997230238,0.0002769762,0.04938,0.000187,-3.0081256368,-8.58430622
513,0.9997261975,0.0002738025,0.04939,0.000187,-3.0080935843,-8.5842814716
514,0.9997293348,0.0002706652,0.04939,0.000187,-3.0080618992,-8.5842570069
515,0.9997324362,0.0002675638,0.04939,0.000187,-3.0080305773,-8.5842328226
516,0.999735502,0.000264498,0.04939,0.000187,-3.0079996144,-8.5842089155
517,0.9997385327,0.0002614673,0.04939,0.000187,-3.0079690063,-8.5841852825
518,0.9997415286,0.0002584714,0.04939,0.000187,-3.0079387491,-8.5841619204
519,0.9997444903,0.0002555097,0.04939,0.000187,-3.0079088387,-8.5841388261
520,0.999747418,0.000252582,0.0494,0.0001871,-3.0078792711,-8.5841159965
521,0.9997503122,0.0002496878,0.0494,0.0001871,-3.0078500424,-8.5840934286
