index,x-value,pointwise error (4 s.f.),MAE (yes/no)
1,0.9,8.072e-05,no
2,0.9011458298,8.156e-05,no
3,0.9022785303,8.241e-05,no
4,0.903398252,8.325e-05,no
5,0.9045051436,8.409e-05,no
6,0.9055993521,8.492e-05,no
7,0.9066810228,8.575e-05,no
8,0.9077502995,8.658e-05,no
9,0.908807324,8.741e-05,no
10,0.9098522369,8.823e-05,no
11,0.9108851768,8.905e-05,no
12,0.911906281,8.987e-05,no
13,0.912915685,9.068e-05,no
14,0.913913523,9.149e-05,no
15,0.9148999275,9.23e-05,no
16,0.9158750295,9.31e-05,no
17,0.9168389585,9.39e-05,no
18,0.9177918424,9.469e-05,no
19,0.918733808,9.548e-05,no
20,0.9196649802,9.627e-05,no
21,0.9205854828,9.706e-05,no
22,0.921495438,9.784e-05,no
23,0.9223949666,9.861e-05,no
24,0.9232841882,9.939e-05,no
25,0.9241632209,0.0001002,no
26,0.9250321813,0.0001009,no
27,0.9258911848,0.0001017,no
28,0.9267403457,0.0001024,no
29,0.9275797767,0.0001032,no
30,0.9284095891,0.0001039,no
31,0.9292298934,0.0001047,no
32,0.9300407983,0.0001054,no
33,0.9308424117,0.0001062,no
34,0.93163484,0.0001069,no
35,0.9324181883,0.0001076,no
36,0.9331925608,0.0001083,no
37,0.9339580604,0.0001091,no
38,0.9347147886,0.0001098,no
39,0.935462846,0.0001105,no
40,0.9362023319,0.0001112,no
41,0.9369333446,0.0001119,no
42,0.9376559811,0.0001126,no
43,0.9383703374,0.0001133,no
44,0.9390765085,0.000114,no
45,0.939774588,0.0001146,no
46,0.9404646687,0.0001153,no
47,0.9411468422,0.000116,no
48,0.9418211993,0.0001167,no
49,0.9424878293,0.0001173,no
50,0.9431468209,0.000118,no
51,0.9437982615,0.0001186,no
52,0.9444422378,0.0001193,no
53,0.9450788352,0.0001199,no
54,0.9457081382,0.0001206,no
55,0.9463302305,0.0001212,no
56,0.9469451947,0.0001218,no
57,0.9475531125,0.0001225,no
58,0.9481540646,0.0001231,no
59,0.9487481307,0.0001237,no
60,0.9493353899,0.0001243,no
61,0.9499159201,0.0001249,no
62,0.9504897984,0.0001255,no
63,0.951057101,0.0001261,no
64,0.9516179034,0.0001267,no
65,0.9521722798,0.0001273,no
66,0.9527203041,0.0001279,no
67,0.9532620489,0.0001285,no
68,0.9537975863,0.0001291,no
69,0.9543269873,0.0001296,no
70,0.9548503223,0.0001302,no
71,0.9553676607,0.0001308,no
72,0.9558790714,0.0001313,no
73,0.9563846221,0.0001319,no
74,0.9568843801,0.0001324,no
75,0.9573784117,0.000133,no
76,0.9578667826,0.0001335,no
77,0.9583495575,0.0001341,no
78,0.9588268007,0.0001346,no
79,0.9592985755,0.0001351,no
80,0.9597649445,0.0001356,no
81,0.9602259698,0.0001362,no
82,0.9606817124,0.0001367,no
83,0.9611322331,0.0001372,no
84,0.9615775915,0.0001377,no
85,0.9620178469,0.0001382,no
86,0.9624530578,0.0001387,no
87,0.9628832818,0.0001392,no
88,0.9633085762,0.0001397,no
89,0.9637289975,0.0001402,no
90,0.9641446014,0.0001406,no
91,0.9645554433,0.0001411,no
92,0.9649615775,0.0001416,no
93,0.9653630582,0.0001421,no
94,0.9657599386,0.0001425,no
95,0.9661522714,0.000143,no
96,0.9665401088,0.0001434,no
97,0.9669235022,0.0001439,no
98,0.9673025026,0.0001443,no
99,0.9676771602,0.0001448,no
100,0.9680475249,0.0001452,no
101,0.9684136459,0.0001456,no
102,0.9687755718,0.0001461,no
103,0.9691333506,0.0001465,no
104,0.9694870298,0.0001469,no
105,0.9698366565,0.0001474,no
106,0.9701822771,0.0001478,no
107,0.9705239374,0.0001482,no
108,0.970861683,0.0001486,no
109,0.9711955585,0.000149,no
110,0.9715256083,0.0001494,no
111,0.9718518764,0.0001498,no
112,0.972174406,0.0001502,no
113,0.9724932399,0.0001506,no
114,0.9728084206,0.000151,no
115,0.9731199898,0.0001513,no
116,0.9734279889,0.0001517,no
117,0.973732459,0.0001521,no
118,0.9740334403,0.0001525,no
119,0.9743309728,0.0001528,no
120,0.9746250962,0.0001532,no
121,0.9749158494,0.0001536,no
122,0.9752032711,0.0001539,no
