index,x-value,pointwise error (4 s.f.),MAE (yes/no)
199,2.0829555922,12.1,no
200,2.0839555922,12.12,no
201,2.0849555922,12.13,no
202,2.0859555922,12.14,no
203,2.0869555922,12.16,no
204,2.0879555922,12.17,no
205,2.0889555922,12.19,no
206,2.0899555922,12.2,no
207,2.0909555922,12.21,no
208,2.0919555922,12.23,no
209,2.0929555922,12.24,no
210,2.0939555922,12.26,no
211,2.0949555922,12.27,no
212,2.0959555922,12.28,no
213,2.0969555922,12.3,no
214,2.0979555922,12.31,no
215,2.0989555922,12.33,no
216,2.0999555922,12.34,no
217,2.1009555922,12.36,no
218,2.1019555922,12.37,no
219,2.1029555922,12.39,no
220,2.1039555922,12.4,no
221,2.1049555922,12.41,no
222,2.1059555922,12.43,no
223,2.1069555922,12.44,no
224,2.1079555922,12.46,no
225,2.1089555922,12.47,no
226,2.1099555922,12.49,no
227,2.1109555922,12.5,no
228,2.1119555922,12.52,no
229,2.1129555922,12.53,no
230,2.1139555922,12.55,no
231,2.1149555922,12.56,no
232,2.1159555922,12.58,no
233,2.1169555922,12.59,no
234,2.1179555922,12.61,no
235,2.1189555922,12.62,no
236,2.1199555922,12.64,no
237,2.1209555922,12.65,no
238,2.1219555922,12.67,no
239,2.1229555922,12.69,no
240,2.1239555922,12.7,no
241,2.1249555922,12.72,no
242,2.1259555922,12.73,no
243,2.1269555922,12.75,no
244,2.1279555922,12.76,no
245,2.1289555922,12.78,no
246,2.1299555922,12.79,no
247,2.1309555922,12.81,no
248,2.1319555922,12.83,no
249,2.1329555922,12.84,no
250,2.1339555922,12.86,no
251,2.1349555922,12.87,no
252,2.1359555922,12.89,no
253,2.1369555922,12.9,no
254,2.1379555922,12.92,no
255,2.1389555922,12.94,no
256,2.1399555922,12.95,no
257,2.1409555922,12.97,no
258,2.1419555922,12.99,no
259,2.1429555922,13,no
260,2.1439555922,13.02,no
261,2.1449555922,13.03,no
262,2.1459555922,13.05,no
263,2.1469555922,13.07,no
264,2.1479555922,13.08,no
265,2.1489555922,13.1,no
266,2.1499555922,13.12,no
267,2.1509555922,13.13,no
268,2.1519555922,13.15,no
269,2.1529555922,13.17,no
270,2.1539555922,13.18,no
271,2.1549555922,13.2,no
272,2.1559555922,13.22,no
273,2.1569555922,13.23,no
274,2.1579555922,13.25,no
275,2.1589555922,13.27,no
276,2.1599555922,13.28,no
277,2.1609555922,13.3,no
278,2.1619555922,13.32,no
279,2.1629555922,13.33,no
280,2.1639555922,13.35,no
281,2.1649555922,13.37,no
282,2.1659555922,13.39,no
283,2.1669555922,13.4,no
284,2.1679555922,13.42,no
285,2.1689555922,13.44,no
286,2.1699555922,13.46,no
287,2.1709555922,13.47,no
288,2.1719555922,13.49,no
289,2.1729555922,13.51,no
290,2.1739555922,13.52,no
291,2.1749555922,13.54,no
292,2.1759555922,13.56,no
293,2.1769555922,13.58,no
294,2.1779555922,13.6,no
295,2.1789555922,13.61,no
296,2.1799555922,13.63,no
297,2.1809555922,13.65,no
298,2.1819555922,13.67,no
299,2.1829555922,13.68,no
300,2.1839555922,13.7,no
301,2.1849555922,13.72,no
302,2.1859555922,13.74,no
303,2.1869555922,13.76,no
304,2.1879555922,13.77,no
305,2.1889555922,13.79,no
306,2.1899555922,13.81,no
307,2.1909555922,13.83,no
308,2.1919555922,13.85,no
309,2.1929555922,13.86,no
310,2.1939555922,13.88,no
311,2.1949555922,13.9,no
312,2.1959555922,13.92,no
313,2.1969555922,13.94,no
314,2.1979555922,13.96,no
315,2.1989555922,13.98,no
316,2.1999555922,13.99,no
317,2.2009555922,14.01,no
318,2.2019555922,14.03,no
319,2.2029555922,14.05,no
320,2.2039555922,14.07,no
321,2.2049555922,14.09,no
322,2.2059555922,14.11,no
323,2.2069555922,14.12,no
324,2.2079555922,14.14,no
325,2.2089555922,14.16,no
326,2.2099555922,14.18,no
327,2.2109555922,14.2,no
328,2.2119555922,14.22,no
329,2.2129555922,14.24,no
330,2.2139555922,14.26,no
331,2.2149555922,14.28,no
332,2.2159555922,14.3,no
333,2.2169555922,14.32,no
334,2.2179555922,14.33,no
335,2.2189555922,14.35,no
336,2.2199555922,14.37,no
337,2.2209555922,14.39,no
338,2.2219555922,14.41,no
339,2.2229555922,14.43,no
340,2.2239555922,14.45,no
341,2.2249555922,14.47,no
342,2.2259555922,14.49,no
343,2.2269555922,14.51,no
344,2.2279555922,14.53,no
345,2.2289555922,14.55,no
346,2.2299555922,14.57,no
347,2.2309555922,14.59,no
348,2.2319555922,14.61,no
349,2.2329555922,14.63,no
350,2.2339555922,14.65,no
351,2.2349555922,14.67,no
352,2.2359555922,14.69,no
353,2.2369555922,14.71,no
354,2.2379555922,14.73,no
355,2.2389555922,14.75,no
356,2.2399555922,14.77,no
357,2.2409555922,14.79,no
358,2.2419555922,14.81,no
359,2.2429555922,14.83,no
360,2.2439555922,14.85,no
361,2.2449555922,14.87,no
362,2.2459555922,14.89,no
363,2.2469555922,14.91,no
364,2.2479555922,14.93,no
365,2.2489555922,14.95,no
366,2.2499555922,14.97,no
367,2.2509555922,14.99,no
368,2.2519555922,15.01,no
369,2.2529555922,15.04,no
370,2.2539555922,15.06,no
371,2.2549555922,15.08,no
372,2.2559555922,15.1,no
373,2.2569555922,15.12,no
374,2.2579555922,15.14,no
375,2.2589555922,15.16,no
376,2.2599555922,15.18,no
377,2.2609555922,15.2,no
378,2.2619555922,15.22,no
379,2.2629555922,15.24,no
380,2.2639555922,15.27,no
381,2.2649555922,15.29,no
382,2.2659555922,15.31,no
383,2.2669555922,15.33,no
384,2.2679555922,15.35,no
385,2.2689555922,15.37,no
386,2.2699555922,15.39,no
387,2.2709555922,15.42,no
388,2.2719555922,15.44,no
389,2.2729555922,15.46,no
390,2.2739555922,15.48,no
391,2.2749555922,15.5,no
392,2.2759555922,15.52,no
393,2.2769555922,15.54,no
394,2.2779555922,15.57,no
395,2.2789555922,15.59,no
396,2.2799555922,15.61,no
397,2.2809555922,15.63,no
398,2.2819555922,15.65,no
399,2.2829555922,15.68,no
400,2.2839555922,15.7,no
401,2.2849555922,15.72,no
402,2.2859555922,15.74,no
403,2.2869555922,15.76,no
404,2.2879555922,15.79,no
405,2.2889555922,15.81,no
406,2.2899555922,15.83,no
407,2.2909555922,15.85,no
408,2.2919555922,15.88,no
409,2.2929555922,15.9,no
410,2.2939555922,15.92,no
411,2.2949555922,15.94,no
412,2.2959555922,15.97,no
413,2.2969555922,15.99,no
414,2.2979555922,16.01,no
415,2.2989555922,16.03,no
416,2.2999555922,16.06,no
417,2.3009555922,16.08,no
418,2.3019555922,16.1,no
419,2.3029555922,16.12,no
420,2.3039555922,16.15,no
421,2.3049555922,16.17,no
422,2.3059555922,16.19,no
423,2.3069555922,16.22,no
424,2.3079555922,16.24,no
425,2.3089555922,16.26,no
426,2.3099555922,16.28,no
427,2.3109555922,16.31,no
428,2.3119555922,16.33,no
429,2.3129555922,16.35,no
430,2.3139555922,16.38,no
431,2.3149555922,16.4,no
432,2.3159555922,16.42,no
433,2.3169555922,16.45,no
434,2.3179555922,16.47,no
435,2.3189555922,16.49,no
436,2.3199555922,16.52,no
437,2.3209555922,16.54,no
438,2.3219555922,16.57,no
439,2.3229555922,16.59,no
440,2.3239555922,16.61,no
441,2.3249555922,16.64,no
442,2.3259555922,16.66,no
443,2.3269555922,16.68,no
444,2.3279555922,16.71,no
445,2.3289555922,16.73,no
446,2.3299555922,16.76,no
447,2.3309555922,16.78,no
448,2.3319555922,16.8,no
449,2.3329555922,16.83,no
450,2.3339555922,16.85,no
451,2.3349555922,16.88,no
452,2.3359555922,16.9,no
453,2.3369555922,16.92,no
454,2.3379555922,16.95,no
455,2.3389555922,16.97,no
456,2.3399555922,17,no
457,2.3409555922,17.02,no
458,2.3419555922,17.05,no
459,2.3429555922,17.07,no
460,2.3439555922,17.1,no
461,2.3449555922,17.12,no
462,2.3459555922,17.14,no
463,2.3469555922,17.17,no
464,2.3479555922,17.19,no
465,2.3489555922,17.22,no
466,2.3499555922,17.24,no
467,2.3509555922,17.27,no
468,2.3519555922,17.29,no
469,2.3529555922,17.32,no
470,2.3539555922,17.34,no
471,2.3549555922,17.37,no
472,2.3559555922,17.39,no
473,2.3569555922,17.42,no
474,2.3579555922,17.44,no
475,2.3589555922,17.47,no
476,2.3599555922,17.49,no
477,2.3609555922,17.52,no
478,2.3619555922,17.54,no
479,2.3629555922,17.57,no
480,2.3639555922,17.6,no
481,2.3649555922,17.62,no
482,2.3659555922,17.65,no
483,2.3669555922,17.67,no
484,2.3679555922,17.7,no
485,2.3689555922,17.72,no
486,2.3699555922,17.75,no
487,2.3709555922,17.77,no
488,2.3719555922,17.8,no
489,2.3729555922,17.83,no
490,2.3739555922,17.85,no
491,2.3749555922,17.88,no
492,2.3759555922,17.9,no
493,2.3769555922,17.93,no
494,2.3779555922,17.96,no
495,2.3789555922,17.98,no
496,2.3799555922,18.01,no
497,2.3809555922,18.03,no
498,2.3819555922,18.06,no
499,2.3829555922,18.09,no
500,2.3839555922,18.11,no
501,2.3849555922,18.14,no
502,2.3859555922,18.17,no
503,2.3869555922,18.19,no
504,2.3879555922,18.22,no
505,2.3889555922,18.24,no
506,2.3899555922,18.27,no
507,2.3909555922,18.3,no
508,2.3919555922,18.32,no
509,2.3929555922,18.35,no
510,2.3939555922,18.38,no
511,2.3949555922,18.41,no
512,2.3959555922,18.43,no
513,2.3969555922,18.46,no
514,2.3979555922,18.49,no
515,2.3989555922,18.51,no
516,2.3999555922,18.54,no
517,2.4009555922,18.57,no
518,2.4019555922,18.59,no
519,2.4029555922,18.62,no
520,2.4039555922,18.65,no
521,2.4049555922,18.68,no
522,2.4059555922,18.7,no
523,2.4069555922,18.73,no
524,2.4079555922,18.76,no
525,2.4089555922,18.78,no
526,2.4099555922,18.81,no
527,2.4109555922,18.84,no
528,2.4119555922,18.87,no
529,2.4129555922,18.89,no
530,2.4139555922,18.92,no
531,2.4149555922,18.95,no
532,2.4159555922,18.98,no
533,2.4169555922,19.01,no
534,2.4179555922,19.03,no
535,2.4189555922,19.06,no
536,2.4199555922,19.09,no
537,2.4209555922,19.12,no
538,2.4219555922,19.15,no
539,2.4229555922,19.17,no
540,2.4239555922,19.2,no
541,2.4249555922,19.23,no
542,2.4259555922,19.26,no
543,2.4269555922,19.29,no
544,2.4279555922,19.31,no
545,2.4289555922,19.34,no
546,2.4299555922,19.37,no
547,2.4309555922,19.4,no
548,2.4319555922,19.43,no
549,2.4329555922,19.46,no
550,2.4339555922,19.49,no
551,2.4349555922,19.51,no
552,2.4359555922,19.54,no
553,2.4369555922,19.57,no
554,2.4379555922,19.6,no
555,2.4389555922,19.63,no
556,2.4399555922,19.66,no
557,2.4409555922,19.69,no
558,2.4419555922,19.72,no
559,2.4429555922,19.74,no
560,2.4439555922,19.77,no
561,2.4449555922,19.8,no
562,2.4459555922,19.83,no
563,2.4469555922,19.86,no
564,2.4479555922,19.89,no
565,2.4489555922,19.92,no
566,2.4499555922,19.95,no
567,2.4509555922,19.98,no
568,2.4519555922,20.01,no
569,2.4529555922,20.04,no
570,2.4539555922,20.07,no
571,2.4549555922,20.1,no
572,2.4559555922,20.13,no
573,2.4569555922,20.16,no
574,2.4579555922,20.18,no
575,2.4589555922,20.21,no
576,2.4599555922,20.24,no
577,2.4609555922,20.27,no
578,2.4619555922,20.3,no
579,2.4629555922,20.33,no
580,2.4639555922,20.36,no
581,2.4649555922,20.39,no
582,2.4659555922,20.42,no
583,2.4669555922,20.45,no
584,2.4679555922,20.48,no
585,2.4689555922,20.51,no
586,2.4699555922,20.54,no
587,2.4709555922,20.57,no
588,2.4719555922,20.61,no
589,2.4729555922,20.64,no
590,2.4739555922,20.67,no
591,2.4749555922,20.7,no
592,2.4759555922,20.73,no
593,2.4769555922,20.76,no
594,2.4779555922,20.79,no
595,2.4789555922,20.82,no
596,2.4799555922,20.85,no
597,2.4809555922,20.88,no
598,2.4819555922,20.91,no
599,2.4829555922,20.94,no
600,2.4839555922,20.97,no
601,2.4849555922,21,no
602,2.4859555922,21.04,no
603,2.4869555922,21.07,no
604,2.4879555922,21.1,no
605,2.4889555922,21.13,no
606,2.4899555922,21.16,no
607,2.4909555922,21.19,no
608,2.4919555922,21.22,no
609,2.4929555922,21.25,no
610,2.4939555922,21.29,no
611,2.4949555922,21.32,no
612,2.4959555922,21.35,no
613,2.4969555922,21.38,no
614,2.4979555922,21.41,no
615,2.4989555922,21.44,no
616,2.4999555922,21.47,no
617,2.5009555922,21.51,no
618,2.5019555922,21.54,no
619,2.5029555922,21.57,no
620,2.5039555922,21.6,no
621,2.5049555922,21.63,no
622,2.5059555922,21.67,no
623,2.5069555922,21.7,no
624,2.5079555922,21.73,no
625,2.5089555922,21.76,no
626,2.5099555922,21.79,no
627,2.5109555922,21.83,no
628,2.5119555922,21.86,no
629,2.5129555922,21.89,no
630,2.5139555922,21.92,no
631,2.5149555922,21.96,no
632,2.5159555922,21.99,no
633,2.5169555922,22.02,no
634,2.5179555922,22.05,no
635,2.5189555922,22.09,no
636,2.5199555922,22.12,no
637,2.5209555922,22.15,no
638,2.5219555922,22.18,no
639,2.5229555922,22.22,no
640,2.5239555922,22.25,no
641,2.5249555922,22.28,no
642,2.5259555922,22.32,no
643,2.5269555922,22.35,no
644,2.5279555922,22.38,no
645,2.5289555922,22.42,no
646,2.5299555922,22.45,no
647,2.5309555922,22.48,no
648,2.5319555922,22.52,no
649,2.5329555922,22.55,no
650,2.5339555922,22.58,no
651,2.5349555922,22.62,no
652,2.5359555922,22.65,no
653,2.5369555922,22.68,no
654,2.5379555922,22.72,no
655,2.5389555922,22.75,no
656,2.5399555922,22.78,no
657,2.5409555922,22.82,no
658,2.5419555922,22.85,no
659,2.5429555922,22.89,no
660,2.5439555922,22.92,no
661,2.5449555922,22.95,no
662,2.5459555922,22.99,no
663,2.5469555922,23.02,no
664,2.5479555922,23.06,no
665,2.5489555922,23.09,no
666,2.5499555922,23.12,no
667,2.5509555922,23.16,no
668,2.5519555922,23.19,no
669,2.5529555922,23.23,no
670,2.5539555922,23.26,no
671,2.5549555922,23.3,no
672,2.5559555922,23.33,no
673,2.5569555922,23.36,no
674,2.5579555922,23.4,no
675,2.5589555922,23.43,no
676,2.5599555922,23.47,no
677,2.5609555922,23.5,no
678,2.5619555922,23.54,no
679,2.5629555922,23.57,no
680,2.5639555922,23.61,no
681,2.5649555922,23.64,no
682,2.5659555922,23.68,no
683,2.5669555922,23.71,no
684,2.5679555922,23.75,no
685,2.5689555922,23.78,no
686,2.5699555922,23.82,no
687,2.5709555922,23.85,no
688,2.5719555922,23.89,no
689,2.5729555922,23.92,no
690,2.5739555922,23.96,no
691,2.5749555922,24,no
692,2.5759555922,24.03,no
693,2.5769555922,24.07,no
694,2.5779555922,24.1,no
695,2.5789555922,24.14,no
696,2.5799555922,24.17,no
697,2.5809555922,24.21,no
698,2.5819555922,24.25,no
699,2.5829555922,24.28,no
700,2.5839555922,24.32,no
701,2.5849555922,24.35,no
702,2.5859555922,24.39,no
703,2.5869555922,24.43,no
704,2.5879555922,24.46,no
705,2.5889555922,24.5,no
706,2.5899555922,24.53,no
707,2.5909555922,24.57,no
708,2.5919555922,24.61,no
709,2.5929555922,24.64,no
710,2.5939555922,24.68,no
711,2.5949555922,24.72,no
712,2.5959555922,24.75,no
713,2.5969555922,24.79,no
714,2.5979555922,24.83,no
715,2.5989555922,24.86,no
716,2.5999555922,24.9,no
717,2.6009555922,24.94,no
718,2.6019555922,24.97,no
719,2.6029555922,25.01,no
720,2.6039555922,25.05,no
721,2.6049555922,25.09,no
722,2.6059555922,25.12,no
723,2.6069555922,25.16,no
724,2.6079555922,25.2,no
725,2.6089555922,25.23,no
726,2.6099555922,25.27,no
727,2.6109555922,25.31,no
728,2.6119555922,25.35,no
729,2.6129555922,25.38,no
730,2.6139555922,25.42,no
731,2.6149555922,25.46,no
732,2.6159555922,25.5,no
733,2.6169555922,25.53,no
734,2.6179555922,25.57,no
735,2.6189555922,25.61,no
736,2.6199555922,25.65,no
737,2.6209555922,25.69,no
738,2.6219555922,25.72,no
739,2.6229555922,25.76,no
740,2.6239555922,25.8,no
741,2.6249555922,25.84,no
742,2.6259555922,25.88,no
743,2.6269555922,25.92,no
744,2.6279555922,25.95,no
745,2.6289555922,25.99,no
746,2.6299555922,26.03,no
747,2.6309555922,26.07,no
748,2.6319555922,26.11,no
749,2.6329555922,26.15,no
750,2.6339555922,26.19,no
751,2.6349555922,26.22,no
752,2.6359555922,26.26,no
753,2.6369555922,26.3,no
754,2.6379555922,26.34,no
755,2.6389555922,26.38,no
756,2.6399555922,26.42,no
757,2.6409555922,26.46,no
758,2.6419555922,26.5,no
759,2.6429555922,26.54,no
760,2.6439555922,26.58,no
761,2.6449555922,26.61,no
762,2.6459555922,26.65,no
763,2.6469555922,26.69,no
764,2.6479555922,26.73,no
765,2.6489555922,26.77,no
766,2.6499555922,26.81,no
767,2.6509555922,26.85,no
768,2.6519555922,26.89,no
769,2.6529555922,26.93,no
770,2.6539555922,26.97,no
771,2.6549555922,27.01,no
772,2.6559555922,27.05,no
773,2.6569555922,27.09,no
774,2.6579555922,27.13,no
775,2.6589555922,27.17,no
776,2.6599555922,27.21,no
777,2.6609555922,27.25,no
778,2.6619555922,27.29,no
779,2.6629555922,27.33,no
780,2.6639555922,27.37,no
781,2.6649555922,27.41,no
782,2.6659555922,27.45,no
783,2.6669555922,27.49,no
784,2.6679555922,27.53,no
785,2.6689555922,27.57,no
786,2.6699555922,27.62,no
787,2.6709555922,27.66,no
788,2.6719555922,27.7,no
789,2.6729555922,27.74,no
790,2.6739555922,27.78,no
791,2.6749555922,27.82,no
792,2.6759555922,27.86,no
793,2.6769555922,27.9,no
794,2.6779555922,27.94,no
795,2.6789555922,27.98,no
796,2.6799555922,28.03,no
797,2.6809555922,28.07,no
798,2.6819555922,28.11,no
799,2.6829555922,28.15,no
800,2.6839555922,28.19,no
801,2.6849555922,28.23,no
802,2.6859555922,28.27,no
803,2.6869555922,28.32,no
804,2.6879555922,28.36,no
805,2.6889555922,28.4,no
806,2.6899555922,28.44,no
807,2.6909555922,28.48,no
808,2.6919555922,28.53,no
809,2.6929555922,28.57,no
810,2.6939555922,28.61,no
811,2.6949555922,28.65,no
812,2.6959555922,28.69,no
813,2.6969555922,28.74,no
814,2.6979555922,28.78,no
815,2.6989555922,28.82,no
816,2.6999555922,28.86,no
817,2.7009555922,28.91,no
818,2.7019555922,28.95,no
819,2.7029555922,28.99,no
820,2.7039555922,29.03,no
821,2.7049555922,29.08,no
822,2.7059555922,29.12,no
823,2.7069555922,29.16,no
824,2.7079555922,29.21,no
825,2.7089555922,29.25,no
826,2.7099555922,29.29,no
827,2.7109555922,29.33,no
828,2.7119555922,29.38,no
829,2.7129555922,29.42,no
830,2.7139555922,29.46,no
831,2.7149555922,29.51,no
832,2.7159555922,29.55,no
833,2.7169555922,29.59,no
834,2.7179555922,29.64,no
835,2.7189555922,29.68,no
836,2.7199555922,29.73,no
837,2.7209555922,29.77,no
838,2.7219555922,29.81,no
839,2.7229555922,29.86,no
840,2.7239555922,29.9,no
841,2.7249555922,29.94,no
842,2.7259555922,29.99,no
843,2.7269555922,30.03,no
844,2.7279555922,30.08,no
845,2.7289555922,30.12,no
846,2.7299555922,30.17,no
847,2.7309555922,30.21,no
848,2.7319555922,30.25,no
849,2.7329555922,30.3,no
850,2.7339555922,30.34,no
851,2.7349555922,30.39,no
852,2.7359555922,30.43,no
853,2.7369555922,30.48,no
854,2.7379555922,30.52,no
855,2.7389555922,30.57,no
856,2.7399555922,30.61,no
857,2.7409555922,30.66,no
858,2.7419555922,30.7,no
859,2.7429555922,30.75,no
860,2.7439555922,30.79,no
861,2.7449555922,30.84,no
862,2.7459555922,30.88,no
863,2.7469555922,30.93,no
864,2.7479555922,30.97,no
865,2.7489555922,31.02,no
866,2.7499555922,31.06,no
867,2.7509555922,31.11,no
868,2.7519555922,31.15,no
869,2.7529555922,31.2,no
870,2.7539555922,31.25,no
871,2.7549555922,31.29,no
872,2.7559555922,31.34,no
873,2.7569555922,31.38,no
874,2.7579555922,31.43,no
875,2.7589555922,31.48,no
876,2.7599555922,31.52,no
877,2.7609555922,31.57,no
878,2.7619555922,31.61,no
879,2.7629555922,31.66,no
880,2.7639555922,31.71,no
881,2.7649555922,31.75,no
882,2.7659555922,31.8,no
883,2.7669555922,31.85,no
884,2.7679555922,31.89,no
885,2.7689555922,31.94,no
886,2.7699555922,31.99,no
887,2.7709555922,32.03,no
888,2.7719555922,32.08,no
889,2.7729555922,32.13,no
890,2.7739555922,32.17,no
891,2.7749555922,32.22,no
892,2.7759555922,32.27,no
893,2.7769555922,32.32,no
894,2.7779555922,32.36,no
895,2.7789555922,32.41,no
896,2.7799555922,32.46,no
897,2.7809555922,32.5,no
898,2.7819555922,32.55,no
899,2.7829555922,32.6,no
900,2.7839555922,32.65,no
901,2.7849555922,32.69,no
902,2.7859555922,32.74,no
903,2.7869555922,32.79,no
904,2.7879555922,32.84,no
905,2.7889555922,32.89,no
906,2.7899555922,32.93,no
907,2.7909555922,32.98,no
908,2.7919555922,33.03,no
909,2.7929555922,33.08,no
910,2.7939555922,33.13,no
911,2.7949555922,33.18,no
912,2.7959555922,33.22,no
913,2.7969555922,33.27,no
914,2.7979555922,33.32,no
915,2.7989555922,33.37,no
916,2.7999555922,33.42,no
917,2.8009555922,33.47,no
918,2.8019555922,33.52,no
919,2.8029555922,33.56,no
920,2.8039555922,33.61,no
921,2.8049555922,33.66,no
922,2.8059555922,33.71,no
923,2.8069555922,33.76,no
924,2.8079555922,33.81,no
925,2.8089555922,33.86,no
926,2.8099555922,33.91,no
927,2.8109555922,33.96,no
928,2.8119555922,34.01,no
929,2.8129555922,34.06,no
930,2.8139555922,34.11,no
