index,x-value,pointwise error (4 s.f.),MAE (yes/no)
293,1.5653680946,180.1,no
294,1.5654302929,182.3,no
295,1.5654917785,184.4,no
296,1.5655525596,186.6,no
297,1.5656126443,188.8,no
298,1.5656720404,191,no
299,1.565730756,193.3,no
300,1.5657887989,195.6,no
301,1.5658461766,197.9,no
302,1.5659028969,200.3,no
303,1.5659589673,202.6,no
304,1.5660143952,205,no
305,1.566069188,207.4,no
306,1.5661233529,209.9,no
307,1.5661768973,212.4,no
308,1.5662298281,214.9,no
309,1.5662821524,217.4,no
310,1.5663338771,220,no
311,1.5663850092,222.6,no
312,1.5664355554,225.2,no
313,1.5664855224,227.9,no
314,1.5665349169,230.6,no
315,1.5665837454,233.3,no
316,1.5666320144,236,no
317,1.5666797303,238.8,no
318,1.5667268995,241.6,no
319,1.5667735282,244.5,no
320,1.5668196227,247.4,no
321,1.5668651889,250.3,no
322,1.5669102331,253.2,no
323,1.5669547611,256.2,no
324,1.5669987789,259.2,no
325,1.5670422923,262.3,no
326,1.5670853072,265.4,no
327,1.5671278291,268.5,no
328,1.5671698639,271.6,no
329,1.567211417,274.8,no
330,1.5672524939,278.1,no
331,1.5672931002,281.3,no
332,1.5673332412,284.6,no
333,1.5673729223,288,no
334,1.5674121487,291.4,no
335,1.5674509256,294.8,no
336,1.5674892582,298.3,no
337,1.5675271516,301.8,no
338,1.5675646108,305.3,no
339,1.5676016407,308.9,no
340,1.5676382464,312.5,no
341,1.5676744326,316.2,no
342,1.5677102042,319.9,no
343,1.5677455659,323.7,no
344,1.5677805225,327.5,no
345,1.5678150784,331.3,no
346,1.5678492385,335.2,no
347,1.5678830071,339.1,no
348,1.5679163888,343.1,no
349,1.567949388,347.1,no
350,1.567982009,351.2,no
351,1.5680142563,355.3,no
352,1.5680461341,359.5,no
353,1.5680776467,363.7,no
354,1.5681087981,368,no
355,1.5681395926,372.3,no
356,1.5681700343,376.6,no
357,1.5682001271,381.1,no
358,1.5682298751,385.5,no
359,1.5682592823,390,no
360,1.5682883525,394.6,no
361,1.5683170896,399.2,no
362,1.5683454975,403.9,no
363,1.5683735798,408.6,no
364,1.5684013403,413.4,no
365,1.5684287828,418.3,no
366,1.5684559108,423.2,no
367,1.568482728,428.1,no
368,1.5685092379,433.1,no
369,1.5685354441,438.2,no
370,1.5685613499,443.3,no
371,1.568586959,448.5,no
372,1.5686122746,453.7,no
373,1.5686373001,459,no
374,1.5686620389,464.4,no
375,1.5686864942,469.8,no
376,1.5687106693,475.3,no
377,1.5687345673,480.9,no
378,1.5687581916,486.5,no
379,1.5687815452,492.2,no
380,1.5688046311,498,no
381,1.5688274526,503.8,no
382,1.5688500125,509.7,no
383,1.568872314,515.6,no
384,1.5688943599,521.6,no
385,1.5689161532,527.7,no
386,1.5689376968,533.9,no
387,1.5689589935,540.1,no
388,1.5689800462,546.5,no
389,1.5690008577,552.8,no
390,1.5690214307,559.3,no
391,1.569041768,565.8,no
392,1.5690618723,572.4,no
393,1.5690817462,579.1,no
394,1.5691013923,585.9,no
395,1.5691208134,592.7,no
396,1.5691400119,599.6,no
397,1.5691589905,606.6,no
398,1.5691777516,613.7,no
399,1.5691962977,620.9,no
400,1.5692146313,628.1,no
401,1.5692327548,635.4,no
402,1.5692506707,642.8,no
403,1.5692683813,650.3,no
404,1.5692858889,657.9,no
405,1.569303196,665.6,no
406,1.5693203047,673.4,no
407,1.5693372174,681.2,no
408,1.5693539363,689.2,no
409,1.5693704637,697.2,no
410,1.5693868016,705.3,no
411,1.5694029524,713.6,no
412,1.5694189181,721.9,no
413,1.5694347009,730.3,no
414,1.5694503028,738.8,no
415,1.5694657259,747.4,no
416,1.5694809723,756.1,no
417,1.5694960441,764.9,no
418,1.5695109431,773.8,no
419,1.5695256714,782.9,no
420,1.5695402309,792,no
421,1.5695546237,801.2,no
422,1.5695688515,810.6,no
423,1.5695829162,820,no
424,1.5695968199,829.5,no
425,1.5696105642,839.2,no
426,1.569624151,849,no
427,1.5696375821,858.9,no
428,1.5696508594,868.9,no
429,1.5696639845,879,no
430,1.5696769592,889.2,no
431,1.5696897852,899.6,no
432,1.5697024643,910.1,no
433,1.5697149981,920.7,no
434,1.5697273883,931.4,no
435,1.5697396365,942.2,no
436,1.5697517444,953.2,no
437,1.5697637135,964.3,no
438,1.5697755455,975.5,no
439,1.5697872419,986.9,no
440,1.5697988043,998.4,no
441,1.5698102343,1010,no
442,1.5698215332,1022,no
443,1.5698327027,1034,no
444,1.5698437442,1046,no
445,1.5698546591,1058,no
446,1.569865449,1070,no
447,1.5698761153,1083,no
448,1.5698866594,1095,no
449,1.5698970826,1108,no
450,1.5699073864,1121,no
451,1.5699175722,1134,no
452,1.5699276412,1147,no
453,1.5699375949,1160,no
454,1.5699474345,1174,no
455,1.5699571613,1188,no
456,1.5699667767,1201,no
457,1.569976282,1215,no
458,1.5699856783,1229,no
459,1.5699949669,1244,no
460,1.5700041492,1258,no
461,1.5700132262,1273,no
462,1.5700221992,1288,no
463,1.5700310693,1303,no
464,1.5700398379,1318,no
465,1.570048506,1333,no
466,1.5700570747,1349,no
467,1.5700655453,1364,no
468,1.5700739188,1380,no
469,1.5700821964,1396,no
470,1.5700903791,1412,no
471,1.5700984681,1429,no
472,1.5701064643,1445,no
473,1.570114369,1462,no
474,1.570122183,1479,no
475,1.5701299076,1496,no
476,1.5701375436,1514,no
477,1.5701450922,1531,no
478,1.5701525542,1549,no
479,1.5701599307,1567,no
480,1.5701672227,1585,no
481,1.5701744312,1604,no
482,1.5701815571,1622,no
483,1.5701886013,1641,no
484,1.5701955648,1660,no
485,1.5702024485,1680,no
486,1.5702092533,1699,no
487,1.5702159802,1719,no
488,1.57022263,1739,no
489,1.5702292036,1759,no
490,1.5702357018,1780,no
491,1.5702421256,1800,no
492,1.5702484758,1821,no
493,1.5702547533,1842,no
494,1.5702609588,1864,no
495,1.5702670932,1885,no
496,1.5702731573,1907,no
497,1.5702791519,1929,no
498,1.5702850779,1952,no
499,1.5702909359,1975,no
500,1.5702967269,1997,no
501,1.5703024514,2021,no
502,1.5703081104,2044,no
503,1.5703137045,2068,no
504,1.5703192345,2092,no
505,1.5703247012,2116,no
506,1.5703301052,2141,no
507,1.5703354473,2166,no
508,1.5703407282,2191,no
509,1.5703459486,2216,no
510,1.5703511092,2242,no
511,1.5703562106,2268,no
512,1.5703612536,2294,no
513,1.5703662388,2321,no
514,1.5703711669,2348,no
515,1.5703760385,2375,no
516,1.5703808543,2403,no
517,1.5703856149,2431,no
518,1.5703903209,2459,no
519,1.5703949731,2487,no
