index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
177,1.5501311561,0.0206651707,44.4,14.86,3.7932076456,2.6989547795
178,1.5503679438,0.020428383,44.96,15.17,3.8057253675,2.7190950909
179,1.5506020183,0.0201943085,45.52,15.47,3.8182315533,2.7391947364
180,1.5508334107,0.0199629161,46.1,15.79,3.8307263389,2.7592537344
181,1.5510621518,0.019734175,46.68,16.11,3.8432098583,2.7792721031
182,1.5512882718,0.019508055,47.26,16.43,3.855682244,2.7992498606
183,1.5515118009,0.0192845259,47.85,16.76,3.8681436269,2.8191870248
184,1.5517327687,0.019063558,48.45,17.1,3.8805941364,2.8390836135
185,1.5519512047,0.0188451221,49.06,17.44,3.8930339003,2.8589396446
186,1.5521671377,0.0186291891,49.67,17.79,3.9054630446,2.8787551359
187,1.5523805965,0.0184157303,50.29,18.15,3.9178816943,2.8985301055
188,1.5525916094,0.0182047174,50.92,18.51,3.9302899725,2.9182645711
189,1.5528002045,0.0179961223,51.56,18.88,3.9426880009,2.937958551
190,1.5530064094,0.0177899174,52.2,19.25,3.9550758997,2.9576120636
191,1.5532102516,0.0175860752,52.85,19.63,3.9674537879,2.9772251273
192,1.5534117581,0.0173845687,53.51,20.02,3.9798217829,2.9967977609
193,1.5536109556,0.0171853712,54.17,20.42,3.9921800005,3.0163299836
194,1.5538078707,0.0169884561,54.85,20.82,4.0045285555,3.0358218147
195,1.5540025295,0.0167937973,55.53,21.23,4.016867561,3.0552732741
196,1.5541949579,0.0166013689,56.22,21.64,4.0291971289,3.074684382
197,1.5543851813,0.0164111455,56.91,22.07,4.0415173698,3.0940551591
198,1.5545732251,0.0162231017,57.62,22.5,4.0538283929,3.1133856265
199,1.5547591142,0.0160372126,58.33,22.94,4.0661303061,3.1326758059
200,1.5549428734,0.0158534534,59.05,23.38,4.078423216,3.1519257195
201,1.555124527,0.0156717998,59.78,23.83,4.090707228,3.1711353902
202,1.5553040991,0.0154922277,60.52,24.3,4.1029824461,3.1903048414
203,1.5554816137,0.0153147131,61.27,24.77,4.1152489732,3.2094340973
204,1.5556570942,0.0151392326,62.02,25.24,4.1275069109,3.2285231826
205,1.555830564,0.0149657627,62.79,25.73,4.1397563597,3.2475721229
206,1.5560020462,0.0147942806,63.56,26.22,4.1519974187,3.2665809445
207,1.5561715635,0.0146247633,64.34,26.72,4.1642301859,3.2855496745
208,1.5563391384,0.0144571884,65.13,27.23,4.1764547583,3.3044783407
209,1.5565047932,0.0142915336,65.94,27.75,4.1886712315,3.323366972
210,1.5566685498,0.014127777,66.75,28.28,4.2008797001,3.342215598
211,1.5568304301,0.0139658967,67.56,28.82,4.2130802576,3.3610242492
212,1.5569904555,0.0138058713,68.39,29.36,4.2252729963,3.3797929571
213,1.5571486473,0.0136476795,69.23,29.92,4.2374580075,3.3985217541
214,1.5573050264,0.0134913004,70.08,30.48,4.2496353812,3.4172106738
