index,x-value,pointwise error (4 s.f.),MAE (yes/no)
167,-1.0906370614,1.107e-06,no
168,-1.0896370614,1.092e-06,no
169,-1.0886370614,1.077e-06,no
170,-1.0876370614,1.062e-06,no
171,-1.0866370614,1.048e-06,no
172,-1.0856370614,1.034e-06,no
173,-1.0846370614,1.02e-06,no
174,-1.0836370614,1.006e-06,no
175,-1.0826370614,9.92e-07,no
176,-1.0816370614,9.785e-07,no
177,-1.0806370614,9.652e-07,no
178,-1.0796370614,9.52e-07,no
179,-1.0786370614,9.39e-07,no
180,-1.0776370614,9.262e-07,no
181,-1.0766370614,9.136e-07,no
182,-1.0756370614,9.012e-07,no
183,-1.0746370614,8.889e-07,no
184,-1.0736370614,8.768e-07,no
185,-1.0726370614,8.648e-07,no
186,-1.0716370614,8.53e-07,no
187,-1.0706370614,8.414e-07,no
188,-1.0696370614,8.299e-07,no
189,-1.0686370614,8.186e-07,no
190,-1.0676370614,8.074e-07,no
191,-1.0666370614,7.964e-07,no
192,-1.0656370614,7.855e-07,no
193,-1.0646370614,7.748e-07,no
194,-1.0636370614,7.643e-07,no
195,-1.0626370614,7.538e-07,no
196,-1.0616370614,7.435e-07,no
197,-1.0606370614,7.334e-07,no
198,-1.0596370614,7.234e-07,no
199,-1.0586370614,7.135e-07,no
200,-1.0576370614,7.038e-07,no
201,-1.0566370614,6.942e-07,no
202,-1.0556370614,6.847e-07,no
203,-1.0546370614,6.753e-07,no
204,-1.0536370614,6.661e-07,no
205,-1.0526370614,6.57e-07,no
206,-1.0516370614,6.48e-07,no
207,-1.0506370614,6.392e-07,no
208,-1.0496370614,6.304e-07,no
209,-1.0486370614,6.218e-07,no
210,-1.0476370614,6.133e-07,no
211,-1.0466370614,6.049e-07,no
212,-1.0456370614,5.966e-07,no
213,-1.0446370614,5.885e-07,no
214,-1.0436370614,5.804e-07,no
215,-1.0426370614,5.725e-07,no
216,-1.0416370614,5.647e-07,no
217,-1.0406370614,5.569e-07,no
218,-1.0396370614,5.493e-07,no
219,-1.0386370614,5.418e-07,no
220,-1.0376370614,5.344e-07,no
221,-1.0366370614,5.27e-07,no
222,-1.0356370614,5.198e-07,no
223,-1.0346370614,5.127e-07,no
224,-1.0336370614,5.057e-07,no
225,-1.0326370614,4.987e-07,no
226,-1.0316370614,4.919e-07,no
227,-1.0306370614,4.852e-07,no
228,-1.0296370614,4.785e-07,no
229,-1.0286370614,4.719e-07,no
230,-1.0276370614,4.655e-07,no
231,-1.0266370614,4.591e-07,no
232,-1.0256370614,4.528e-07,no
233,-1.0246370614,4.465e-07,no
234,-1.0236370614,4.404e-07,no
235,-1.0226370614,4.344e-07,no
236,-1.0216370614,4.284e-07,no
237,-1.0206370614,4.225e-07,no
238,-1.0196370614,4.167e-07,no
239,-1.0186370614,4.11e-07,no
240,-1.0176370614,4.053e-07,no
241,-1.0166370614,3.997e-07,no
242,-1.0156370614,3.942e-07,no
243,-1.0146370614,3.888e-07,no
