index,x-value,pointwise error (4 s.f.),MAE (yes/no)
443,2.3269555922,80.37,no
444,2.3279555922,80.62,no
445,2.3289555922,80.87,no
446,2.3299555922,81.13,no
447,2.3309555922,81.38,no
448,2.3319555922,81.64,no
449,2.3329555922,81.9,no
450,2.3339555922,82.16,no
451,2.3349555922,82.41,no
452,2.3359555922,82.67,no
453,2.3369555922,82.94,no
454,2.3379555922,83.2,no
455,2.3389555922,83.46,no
456,2.3399555922,83.72,no
457,2.3409555922,83.99,no
458,2.3419555922,84.25,no
459,2.3429555922,84.52,no
460,2.3439555922,84.78,no
461,2.3449555922,85.05,no
462,2.3459555922,85.32,no
463,2.3469555922,85.58,no
464,2.3479555922,85.85,no
465,2.3489555922,86.12,no
466,2.3499555922,86.4,no
467,2.3509555922,86.67,no
468,2.3519555922,86.94,no
469,2.3529555922,87.21,no
470,2.3539555922,87.49,no
471,2.3549555922,87.76,no
472,2.3559555922,88.04,no
473,2.3569555922,88.32,no
474,2.3579555922,88.59,no
475,2.3589555922,88.87,no
476,2.3599555922,89.15,no
477,2.3609555922,89.43,no
478,2.3619555922,89.71,no
479,2.3629555922,90,no
480,2.3639555922,90.28,no
481,2.3649555922,90.56,no
482,2.3659555922,90.85,no
483,2.3669555922,91.13,no
484,2.3679555922,91.42,no
485,2.3689555922,91.71,no
486,2.3699555922,91.99,no
487,2.3709555922,92.28,no
488,2.3719555922,92.57,no
489,2.3729555922,92.86,no
490,2.3739555922,93.16,no
491,2.3749555922,93.45,no
492,2.3759555922,93.74,no
493,2.3769555922,94.04,no
494,2.3779555922,94.33,no
495,2.3789555922,94.63,no
496,2.3799555922,94.92,no
497,2.3809555922,95.22,no
498,2.3819555922,95.52,no
499,2.3829555922,95.82,no
500,2.3839555922,96.12,no
501,2.3849555922,96.42,no
502,2.3859555922,96.72,no
503,2.3869555922,97.03,no
504,2.3879555922,97.33,no
505,2.3889555922,97.64,no
506,2.3899555922,97.94,no
507,2.3909555922,98.25,no
508,2.3919555922,98.56,no
509,2.3929555922,98.87,no
510,2.3939555922,99.18,no
511,2.3949555922,99.49,no
512,2.3959555922,99.8,no
513,2.3969555922,100.1,no
514,2.3979555922,100.4,no
515,2.3989555922,100.7,no
516,2.3999555922,101.1,no
517,2.4009555922,101.4,no
518,2.4019555922,101.7,no
519,2.4029555922,102,no
520,2.4039555922,102.3,no
521,2.4049555922,102.6,no
522,2.4059555922,103,no
523,2.4069555922,103.3,no
524,2.4079555922,103.6,no
525,2.4089555922,103.9,no
526,2.4099555922,104.3,no
527,2.4109555922,104.6,no
528,2.4119555922,104.9,no
529,2.4129555922,105.2,no
530,2.4139555922,105.6,no
531,2.4149555922,105.9,no
532,2.4159555922,106.2,no
533,2.4169555922,106.6,no
534,2.4179555922,106.9,no
535,2.4189555922,107.2,no
536,2.4199555922,107.6,no
537,2.4209555922,107.9,no
538,2.4219555922,108.2,no
539,2.4229555922,108.6,no
540,2.4239555922,108.9,no
541,2.4249555922,109.3,no
542,2.4259555922,109.6,no
543,2.4269555922,109.9,no
544,2.4279555922,110.3,no
545,2.4289555922,110.6,no
546,2.4299555922,111,no
547,2.4309555922,111.3,no
548,2.4319555922,111.7,no
549,2.4329555922,112,no
550,2.4339555922,112.4,no
551,2.4349555922,112.7,no
552,2.4359555922,113.1,no
553,2.4369555922,113.4,no
554,2.4379555922,113.8,no
555,2.4389555922,114.1,no
556,2.4399555922,114.5,no
557,2.4409555922,114.8,no
558,2.4419555922,115.2,no
559,2.4429555922,115.5,no
560,2.4439555922,115.9,no
561,2.4449555922,116.3,no
562,2.4459555922,116.6,no
563,2.4469555922,117,no
564,2.4479555922,117.4,no
565,2.4489555922,117.7,no
566,2.4499555922,118.1,no
567,2.4509555922,118.5,no
568,2.4519555922,118.8,no
569,2.4529555922,119.2,no
570,2.4539555922,119.6,no
571,2.4549555922,119.9,no
572,2.4559555922,120.3,no
573,2.4569555922,120.7,no
574,2.4579555922,121.1,no
575,2.4589555922,121.4,no
576,2.4599555922,121.8,no
577,2.4609555922,122.2,no
578,2.4619555922,122.6,no
579,2.4629555922,122.9,no
580,2.4639555922,123.3,no
581,2.4649555922,123.7,no
582,2.4659555922,124.1,no
583,2.4669555922,124.5,no
584,2.4679555922,124.9,no
585,2.4689555922,125.2,no
586,2.4699555922,125.6,no
587,2.4709555922,126,no
588,2.4719555922,126.4,no
589,2.4729555922,126.8,no
590,2.4739555922,127.2,no
591,2.4749555922,127.6,no
592,2.4759555922,128,no
593,2.4769555922,128.4,no
594,2.4779555922,128.8,no
595,2.4789555922,129.2,no
596,2.4799555922,129.6,no
597,2.4809555922,130,no
598,2.4819555922,130.4,no
599,2.4829555922,130.8,no
600,2.4839555922,131.2,no
601,2.4849555922,131.6,no
602,2.4859555922,132,no
603,2.4869555922,132.4,no
604,2.4879555922,132.8,no
605,2.4889555922,133.2,no
606,2.4899555922,133.6,no
607,2.4909555922,134.1,no
608,2.4919555922,134.5,no
609,2.4929555922,134.9,no
610,2.4939555922,135.3,no
611,2.4949555922,135.7,no
612,2.4959555922,136.1,no
613,2.4969555922,136.6,no
614,2.4979555922,137,no
615,2.4989555922,137.4,no
616,2.4999555922,137.8,no
617,2.5009555922,138.2,no
618,2.5019555922,138.7,no
619,2.5029555922,139.1,no
620,2.5039555922,139.5,no
621,2.5049555922,140,no
622,2.5059555922,140.4,no
623,2.5069555922,140.8,no
624,2.5079555922,141.3,no
625,2.5089555922,141.7,no
626,2.5099555922,142.1,no
627,2.5109555922,142.6,no
628,2.5119555922,143,no
629,2.5129555922,143.4,no
630,2.5139555922,143.9,no
631,2.5149555922,144.3,no
632,2.5159555922,144.8,no
633,2.5169555922,145.2,no
634,2.5179555922,145.7,no
635,2.5189555922,146.1,no
636,2.5199555922,146.6,no
637,2.5209555922,147,no
638,2.5219555922,147.5,no
639,2.5229555922,147.9,no
640,2.5239555922,148.4,no
641,2.5249555922,148.8,no
642,2.5259555922,149.3,no
643,2.5269555922,149.7,no
644,2.5279555922,150.2,no
645,2.5289555922,150.7,no
646,2.5299555922,151.1,no
647,2.5309555922,151.6,no
648,2.5319555922,152,no
649,2.5329555922,152.5,no
650,2.5339555922,153,no
651,2.5349555922,153.4,no
652,2.5359555922,153.9,no
653,2.5369555922,154.4,no
654,2.5379555922,154.9,no
655,2.5389555922,155.3,no
656,2.5399555922,155.8,no
657,2.5409555922,156.3,no
658,2.5419555922,156.8,no
659,2.5429555922,157.2,no
660,2.5439555922,157.7,no
661,2.5449555922,158.2,no
662,2.5459555922,158.7,no
663,2.5469555922,159.2,no
664,2.5479555922,159.7,no
665,2.5489555922,160.2,no
666,2.5499555922,160.6,no
667,2.5509555922,161.1,no
668,2.5519555922,161.6,no
669,2.5529555922,162.1,no
670,2.5539555922,162.6,no
671,2.5549555922,163.1,no
672,2.5559555922,163.6,no
673,2.5569555922,164.1,no
674,2.5579555922,164.6,no
675,2.5589555922,165.1,no
676,2.5599555922,165.6,no
677,2.5609555922,166.1,no
678,2.5619555922,166.6,no
679,2.5629555922,167.1,no
680,2.5639555922,167.6,no
681,2.5649555922,168.2,no
682,2.5659555922,168.7,no
683,2.5669555922,169.2,no
684,2.5679555922,169.7,no
685,2.5689555922,170.2,no
686,2.5699555922,170.7,no
687,2.5709555922,171.2,no
688,2.5719555922,171.8,no
689,2.5729555922,172.3,no
690,2.5739555922,172.8,no
691,2.5749555922,173.3,no
692,2.5759555922,173.9,no
693,2.5769555922,174.4,no
694,2.5779555922,174.9,no
695,2.5789555922,175.5,no
696,2.5799555922,176,no
697,2.5809555922,176.5,no
698,2.5819555922,177.1,no
699,2.5829555922,177.6,no
700,2.5839555922,178.1,no
701,2.5849555922,178.7,no
702,2.5859555922,179.2,no
703,2.5869555922,179.8,no
704,2.5879555922,180.3,no
705,2.5889555922,180.8,no
706,2.5899555922,181.4,no
707,2.5909555922,181.9,no
708,2.5919555922,182.5,no
709,2.5929555922,183.1,no
710,2.5939555922,183.6,no
711,2.5949555922,184.2,no
712,2.5959555922,184.7,no
713,2.5969555922,185.3,no
714,2.5979555922,185.8,no
715,2.5989555922,186.4,no
716,2.5999555922,187,no
717,2.6009555922,187.5,no
718,2.6019555922,188.1,no
719,2.6029555922,188.7,no
720,2.6039555922,189.2,no
721,2.6049555922,189.8,no
722,2.6059555922,190.4,no
723,2.6069555922,191,no
724,2.6079555922,191.5,no
725,2.6089555922,192.1,no
726,2.6099555922,192.7,no
727,2.6109555922,193.3,no
728,2.6119555922,193.9,no
729,2.6129555922,194.4,no
730,2.6139555922,195,no
731,2.6149555922,195.6,no
732,2.6159555922,196.2,no
733,2.6169555922,196.8,no
734,2.6179555922,197.4,no
735,2.6189555922,198,no
736,2.6199555922,198.6,no
737,2.6209555922,199.2,no
738,2.6219555922,199.8,no
739,2.6229555922,200.4,no
740,2.6239555922,201,no
741,2.6249555922,201.6,no
742,2.6259555922,202.2,no
